exam1Score,exam2Score
37.300000000000104,89.1813399503721
37.400000000000105,89.07900744416862
37.50000000000011,88.97667493796514
37.60000000000011,88.87434243176169
37.70000000000011,88.77200992555821
37.80000000000011,88.66967741935473
37.90000000000011,88.56734491315125
38.000000000000114,88.46501240694776
38.100000000000115,88.36267990074428
38.20000000000012,88.26034739454083
38.30000000000012,88.15801488833735
38.40000000000012,88.05568238213387
38.50000000000012,87.95334987593039
38.60000000000012,87.85101736972693
38.700000000000124,87.74868486352345
38.800000000000125,87.64635235731997
38.90000000000013,87.54401985111649
39.00000000000013,87.44168734491302
39.10000000000013,87.33935483870954
39.20000000000013,87.23702233250606
39.30000000000013,87.13468982630259
39.400000000000134,87.03235732009912
39.500000000000135,86.93002481389564
39.600000000000136,86.82769230769217
39.70000000000014,86.7253598014887
39.80000000000014,86.62302729528523
39.90000000000014,86.52069478908174
40.00000000000014,86.41836228287826
40.10000000000014,86.31602977667478
40.200000000000145,86.2136972704713
40.300000000000146,86.11136476426783
40.40000000000015,86.00903225806437
40.50000000000015,85.90669975186088
40.60000000000015,85.80436724565743
40.70000000000015,85.70203473945395
40.80000000000015,85.59970223325047
40.900000000000155,85.49736972704699
41.000000000000156,85.3950372208435
41.10000000000016,85.29270471464004
41.20000000000016,85.19037220843656
41.30000000000016,85.08803970223308
41.40000000000016,84.98570719602961
41.50000000000016,84.88337468982614
41.600000000000165,84.78104218362266
41.700000000000166,84.67870967741919
41.80000000000017,84.57637717121571
41.90000000000017,84.47404466501224
42.00000000000017,84.37171215880876
42.10000000000017,84.26937965260528
42.20000000000017,84.1670471464018
42.300000000000175,84.06471464019832
42.400000000000176,83.96238213399485
42.50000000000018,83.86004962779138
42.60000000000018,83.7577171215879
42.70000000000018,83.65538461538445
42.80000000000018,83.55305210918097
42.90000000000018,83.45071960297749
43.000000000000185,83.348387096774
43.100000000000186,83.24605459057052
43.20000000000019,83.14372208436706
43.30000000000019,83.04138957816357
43.40000000000019,82.9390570719601
43.50000000000019,82.83672456575663
43.60000000000019,82.73439205955316
43.700000000000195,82.63205955334968
43.800000000000196,82.52972704714621
43.9000000000002,82.42739454094273
44.0000000000002,82.32506203473925
44.1000000000002,82.22272952853578
44.2000000000002,82.1203970223323
44.3000000000002,82.01806451612882
44.400000000000205,81.91573200992534
44.500000000000206,81.81339950372185
44.60000000000021,81.7110669975184
44.70000000000021,81.60873449131492
44.80000000000021,81.50640198511145
44.90000000000021,81.40406947890799
45.00000000000021,81.3017369727045
45.100000000000215,81.19940446650102
45.200000000000216,81.09707196029754
45.30000000000022,80.99473945409406
45.40000000000022,80.89240694789059
45.50000000000022,80.79007444168711
45.60000000000022,80.68774193548364
45.70000000000022,80.58540942928016
45.800000000000225,80.4830769230767
45.900000000000226,80.38074441687323
46.00000000000023,80.27841191066975
46.10000000000023,80.17607940446626
46.20000000000023,80.0737468982628
46.30000000000023,79.97141439205932
46.40000000000023,79.86908188585583
46.500000000000234,79.76674937965235
46.600000000000236,79.66441687344887
46.70000000000024,79.56208436724542
46.80000000000024,79.45975186104194
46.90000000000024,79.35741935483847
47.00000000000024,79.25508684863499
47.10000000000024,79.1527543424315
47.200000000000244,79.05042183622804
47.300000000000246,78.94808933002456
47.40000000000025,78.84575682382109
47.50000000000025,78.74342431761761
47.60000000000025,78.64109181141413
47.70000000000025,78.53875930521066
47.80000000000025,78.43642679900718
47.900000000000254,78.33409429280371
48.000000000000256,78.23176178660023
48.10000000000026,78.12942928039676
48.20000000000026,78.02709677419328
48.30000000000026,77.92476426798981
48.40000000000026,77.82243176178633
48.50000000000026,77.72009925558287
48.600000000000264,77.61776674937938
48.700000000000266,77.5154342431759
48.80000000000027,77.41310173697244
48.90000000000027,77.31076923076895
49.00000000000027,77.20843672456549
49.10000000000027,77.106104218362
49.20000000000027,77.00377171215852
49.300000000000274,76.90143920595506
49.400000000000276,76.79910669975158
49.50000000000028,76.69677419354811
49.60000000000028,76.59444168734463
49.70000000000028,76.49210918114115
49.80000000000028,76.38977667493768
49.90000000000028,76.2874441687342
50.000000000000284,76.18511166253072
50.100000000000286,76.08277915632725
50.20000000000029,75.98044665012377
50.30000000000029,75.8781141439203
50.40000000000029,75.77578163771682
50.50000000000029,75.67344913151335
50.60000000000029,75.57111662530987
50.700000000000294,75.4687841191064
50.800000000000296,75.36645161290292
50.9000000000003,75.26411910669945
51.0000000000003,75.16178660049597
51.1000000000003,75.0594540942925
51.2000000000003,74.95712158808902
51.3000000000003,74.85478908188554
51.400000000000304,74.75245657568207
51.500000000000306,74.6501240694786
51.60000000000031,74.54779156327513
51.70000000000031,74.44545905707164
51.80000000000031,74.34312655086816
51.90000000000031,74.2407940446647
52.00000000000031,74.13846153846121
52.100000000000314,74.03612903225773
52.200000000000315,73.93379652605427
52.30000000000032,73.83146401985078
52.40000000000032,73.72913151364732
52.50000000000032,73.62679900744384
52.60000000000032,73.52446650124037
52.70000000000032,73.42213399503689
52.800000000000324,73.31980148883342
52.900000000000325,73.21746898262994
53.00000000000033,73.11513647642647
53.10000000000033,73.01280397022299
53.20000000000033,72.91047146401952
53.30000000000033,72.80813895781604
53.40000000000033,72.70580645161256
53.500000000000334,72.60347394540909
53.600000000000335,72.50114143920561
53.70000000000034,72.39880893300214
53.80000000000034,72.29647642679866
53.90000000000034,72.19414392059518
54.00000000000034,72.09181141439171
54.10000000000034,71.98947890818823
54.200000000000344,71.88714640198475
54.300000000000345,71.78481389578128
54.40000000000035,71.6824813895778
54.50000000000035,71.58014888337433
54.60000000000035,71.47781637717085
54.70000000000035,71.37548387096739
54.80000000000035,71.2731513647639
54.900000000000354,71.17081885856044
55.000000000000355,71.06848635235696
55.10000000000036,70.96615384615349
55.20000000000036,70.86382133995001
55.30000000000036,70.76148883374654
55.40000000000036,70.65915632754306
55.50000000000036,70.55682382133958
55.600000000000364,70.45449131513611
55.700000000000365,70.35215880893263
55.80000000000037,70.24982630272916
55.90000000000037,70.14749379652568
56.00000000000037,70.0451612903222
56.10000000000037,69.94282878411873
56.20000000000037,69.84049627791525
56.300000000000374,69.73816377171178
56.400000000000375,69.6358312655083
56.50000000000038,69.53349875930482
56.60000000000038,69.43116625310135
56.70000000000038,69.32883374689787
56.80000000000038,69.22650124069439
56.90000000000038,69.12416873449092
57.000000000000384,69.02183622828744
57.100000000000385,68.91950372208397
57.20000000000039,68.81717121588049
57.30000000000039,68.71483870967703
57.40000000000039,68.61250620347354
57.50000000000039,68.51017369727008
57.60000000000039,68.4078411910666
57.700000000000394,68.30550868486313
57.800000000000395,68.20317617865965
57.9000000000004,68.10084367245618
58.0000000000004,67.9985111662527
58.1000000000004,67.89617866004922
58.2000000000004,67.79384615384575
58.3000000000004,67.69151364764227
58.400000000000404,67.5891811414388
58.500000000000405,67.48684863523532
58.600000000000406,67.38451612903184
58.70000000000041,67.28218362282837
58.80000000000041,67.17985111662489
58.90000000000041,67.07751861042141
59.00000000000041,66.97518610421794
59.10000000000041,66.87285359801446
59.200000000000415,66.77052109181099
59.300000000000416,66.66818858560751
59.40000000000042,66.56585607940404
59.50000000000042,66.46352357320056
59.60000000000042,66.3611910669971
59.70000000000042,66.25885856079361
59.80000000000042,66.15652605459015
59.900000000000425,66.05419354838666
60.000000000000426,65.9518610421832
60.10000000000043,65.84952853597972
60.20000000000043,65.74719602977623
60.30000000000043,65.64486352357277
60.40000000000043,65.54253101736928
60.50000000000043,65.44019851116582
60.600000000000435,65.33786600496234
60.700000000000436,65.23553349875885
60.80000000000044,65.13320099255539
60.90000000000044,65.0308684863519
61.00000000000044,64.92853598014842
61.10000000000044,64.82620347394496
61.20000000000044,64.72387096774148
61.300000000000445,64.62153846153801
61.400000000000446,64.51920595533453
61.50000000000045,64.41687344913106
61.60000000000045,64.31454094292758
61.70000000000045,64.21220843672411
61.80000000000045,64.10987593052063
61.90000000000045,64.00754342431716
62.000000000000455,63.905210918113674
62.100000000000456,63.80287841191021
62.20000000000046,63.700545905706726
62.30000000000046,63.59821339950325
62.40000000000046,63.49588089329978
62.50000000000046,63.3935483870963
62.60000000000046,63.29121588089283
62.700000000000465,63.188883374689354
62.800000000000466,63.08655086848587
62.90000000000047,62.984218362282405
63.00000000000047,62.881885856078924
63.10000000000047,62.77955334987545
63.20000000000047,62.677220843671975
63.30000000000047,62.5748883374685
63.400000000000475,62.472555831265026
63.500000000000476,62.37022332506155
63.60000000000048,62.26789081885807
63.70000000000048,62.1655583126546
63.80000000000048,62.06322580645112
63.90000000000048,61.960893300247655
64.00000000000048,61.85856079404417
64.10000000000048,61.756228287840706
64.20000000000047,61.65389578163723
64.30000000000047,61.55156327543377
64.40000000000046,61.449230769230304
64.50000000000045,61.34689826302683
64.60000000000045,61.24456575682336
64.70000000000044,61.14223325061989
64.80000000000044,61.03990074441643
64.90000000000043,60.93756823821296
65.00000000000043,60.835235732009494
65.10000000000042,60.73290322580602
65.20000000000041,60.63057071960255
65.30000000000041,60.52823821339909
65.4000000000004,60.42590570719562
65.5000000000004,60.32357320099215
65.60000000000039,60.22124069478868
65.70000000000039,60.11890818858521
65.80000000000038,60.01657568238175
65.90000000000038,59.91424317617828
66.00000000000037,59.81191066997481
66.10000000000036,59.70957816377134
66.20000000000036,59.607245657567866
66.30000000000035,59.504913151364406
66.40000000000035,59.40258064516094
66.50000000000034,59.30024813895747
66.60000000000034,59.197915632754
66.70000000000033,59.09558312655053
66.80000000000032,58.99325062034707
66.90000000000032,58.890918114143595
67.00000000000031,58.78858560794013
67.1000000000003,58.68625310173666
67.2000000000003,58.58392059553319
67.3000000000003,58.481588089329726
67.40000000000029,58.37925558312626
67.50000000000028,58.276923076922785
67.60000000000028,58.17459057071932
67.70000000000027,58.07225806451586
67.80000000000027,57.96992555831238
67.90000000000026,57.867593052108916
68.00000000000026,57.76526054590545
68.10000000000025,57.662928039701974
68.20000000000024,57.560595533498514
68.30000000000024,57.45826302729505
68.40000000000023,57.35593052109157
68.50000000000023,57.253598014888105
68.60000000000022,57.15126550868464
68.70000000000022,57.04893300248117
68.80000000000021,56.9466004962777
68.9000000000002,56.844267990074236
69.0000000000002,56.74193548387076
69.1000000000002,56.639602977667295
69.20000000000019,56.537270471463835
69.30000000000018,56.43493796526036
69.40000000000018,56.33260545905689
69.50000000000017,56.230272952853426
69.60000000000016,56.12794044664995
69.70000000000016,56.02560794044649
69.80000000000015,55.923275434243024
69.90000000000015,55.82094292803955
70.00000000000014,55.71861042183608
70.10000000000014,55.61627791563262
70.20000000000013,55.51394540942915
70.30000000000013,55.41161290322568
70.40000000000012,55.30928039702221
70.50000000000011,55.20694789081874
70.60000000000011,55.10461538461528
70.7000000000001,55.00228287841181
70.8000000000001,54.89995037220834
70.90000000000009,54.79761786600487
71.00000000000009,54.6952853598014
71.10000000000008,54.592952853597936
71.20000000000007,54.49062034739447
71.30000000000007,54.388287841191
71.40000000000006,54.28595533498753
71.50000000000006,54.18362282878406
71.60000000000005,54.0812903225806
71.70000000000005,53.978957816377125
71.80000000000004,53.87662531017366
71.90000000000003,53.77429280397019
72.00000000000003,53.67196029776672
72.10000000000002,53.569627791563256
72.20000000000002,53.46729528535979
72.30000000000001,53.364962779156315
72.4,53.26263027295285
72.5,53.16029776674938
72.6,53.05796526054591
72.69999999999999,52.955632754342446
72.79999999999998,52.85330024813898
72.89999999999998,52.750967741935504
72.99999999999997,52.648635235732044
73.09999999999997,52.54630272952858
73.19999999999996,52.4439702233251
73.29999999999995,52.341637717121635
73.39999999999995,52.23930521091817
73.49999999999994,52.1369727047147
73.59999999999994,52.034640198511234
73.69999999999993,51.932307692307766
73.79999999999993,51.82997518610429
73.89999999999992,51.727642679900825
73.99999999999991,51.625310173697365
74.09999999999991,51.52297766749389
74.1999999999999,51.42064516129042
74.2999999999999,51.318312655086956
74.39999999999989,51.21598014888348
74.49999999999989,51.11364764268002
74.59999999999988,51.011315136476554
74.69999999999987,50.90898263027308
74.79999999999987,50.80665012406961
74.89999999999986,50.704317617866145
74.99999999999986,50.601985111662685
75.09999999999985,50.49965260545921
75.19999999999985,50.397320099255744
75.29999999999984,50.29498759305227
75.39999999999984,50.1926550868488
75.49999999999983,50.09032258064534
75.59999999999982,49.98799007444187
75.69999999999982,49.8856575682384
75.79999999999981,49.78332506203493
75.8999999999998,49.68099255583147
75.9999999999998,49.578660049628
76.0999999999998,49.47632754342453
76.19999999999979,49.37399503722106
76.29999999999978,49.27166253101759
76.39999999999978,49.16933002481413
76.49999999999977,49.06699751861066
76.59999999999977,48.96466501240719
76.69999999999976,48.86233250620372
76.79999999999976,48.76000000000025
76.89999999999975,48.65766749379679
76.99999999999974,48.55533498759332
77.09999999999974,48.453002481389845
77.19999999999973,48.35066997518638
77.29999999999973,48.24833746898291
77.39999999999972,48.14600496277945
77.49999999999972,48.043672456575976
77.59999999999971,47.94133995037251
77.6999999999997,47.83900744416905
77.7999999999997,47.73667493796557
77.8999999999997,47.63434243176211
77.99999999999969,47.532009925558626
78.09999999999968,47.429677419355166
78.19999999999968,47.327344913151705
78.29999999999967,47.225012406948224
78.39999999999966,47.122679900744764
78.49999999999966,47.02034739454129
78.59999999999965,46.91801488833782
78.69999999999965,46.81568238213436
78.79999999999964,46.71334987593089
78.89999999999964,46.61101736972743
78.99999999999963,46.508684863523946
79.09999999999962,46.406352357320486
79.19999999999962,46.304019851117026
79.29999999999961,46.201687344913545
79.39999999999961,46.099354838710084
79.4999999999996,45.9970223325066
79.5999999999996,45.89468982630314
79.69999999999959,45.79235732009968
79.79999999999959,45.6900248138962
79.89999999999958,45.58769230769274
79.99999999999957,45.48535980148927
80.09999999999957,45.3830272952858
80.19999999999956,45.28069478908234
80.29999999999956,45.178362282878865
80.39999999999955,45.076029776675405
80.49999999999955,44.97369727047194
80.59999999999954,44.87136476426846
80.69999999999953,44.769032258065
80.79999999999953,44.66669975186152
80.89999999999952,44.56436724565806
80.99999999999952,44.4620347394546
81.09999999999951,44.35970223325112
81.1999999999995,44.25736972704766
81.2999999999995,44.15503722084418
81.3999999999995,44.05270471464072
81.49999999999949,43.95037220843726
81.59999999999948,43.84803970223378
81.69999999999948,43.74570719603032
81.79999999999947,43.64337468982684
81.89999999999947,43.54104218362338
81.99999999999946,43.438709677419915
82.09999999999945,43.33637717121644
82.19999999999945,43.23404466501298
82.29999999999944,43.1317121588095
82.39999999999944,43.02937965260604
82.49999999999943,42.92704714640258
82.59999999999943,42.8247146401991
82.69999999999942,42.72238213399564
82.79999999999941,42.620049627792156
82.89999999999941,42.517717121588696
82.9999999999994,42.415384615385236
83.0999999999994,42.313052109181754
83.19999999999939,42.210719602978294
83.29999999999939,42.10838709677482
83.39999999999938,42.00605459057136
83.49999999999937,41.90372208436789
83.59999999999937,41.80138957816442
83.69999999999936,41.69905707196096
83.79999999999936,41.59672456575748
83.89999999999935,41.494392059554016
83.99999999999935,41.392059553350556
84.09999999999934,41.289727047147075
84.19999999999933,41.187394540943615
84.29999999999933,41.08506203474013
84.39999999999932,40.98272952853667
84.49999999999932,40.88039702233321
84.59999999999931,40.77806451612973
84.6999999999993,40.67573200992627
84.7999999999993,40.5733995037228
84.8999999999993,40.47106699751934
84.99999999999929,40.36873449131587
85.09999999999928,40.266401985112395
85.19999999999928,40.164069478908935
85.29999999999927,40.061736972705454
85.39999999999927,39.959404466501994
85.49999999999926,39.85707196029853
85.59999999999926,39.75473945409505
85.69999999999925,39.65240694789159
85.79999999999924,39.55007444168811
85.89999999999924,39.44774193548465
85.99999999999923,39.34540942928119
86.09999999999923,39.24307692307771
86.19999999999922,39.14074441687425
86.29999999999922,39.03841191067079
86.39999999999921,38.936079404467314
86.4999999999992,38.83374689826385
86.5999999999992,38.73141439206037
86.69999999999919,38.62908188585691
86.79999999999919,38.52674937965345
86.89999999999918,38.42441687344997
86.99999999999918,38.32208436724651
87.09999999999917,38.21975186104303
87.19999999999916,38.11741935483957
87.29999999999916,38.01508684863611
87.39999999999915,37.91275434243263
87.49999999999915,37.81042183622917
87.59999999999914,37.708089330025686
87.69999999999914,37.605756823822226
87.79999999999913,37.503424317618766
87.89999999999912,37.40109181141529
87.99999999999912,37.298759305211824
88.09999999999911,37.19642679900835
88.19999999999911,37.09409429280489
88.2999999999991,36.99176178660143
88.3999999999991,36.88942928039795
88.49999999999909,36.78709677419449
88.59999999999908,36.68476426799101
88.69999999999908,36.58243176178755
88.79999999999907,36.480099255584086
88.89999999999907,36.377766749380605
88.99999999999906,36.275434243177145
89.09999999999906,36.17310173697366
89.19999999999905,36.0707692307702
89.29999999999905,35.96843672456674
89.39999999999904,35.86610421836327
89.49999999999903,35.7637717121598
89.59999999999903,35.66143920595633
89.69999999999902,35.55910669975287
89.79999999999902,35.45677419354941
89.89999999999901,35.354441687345926
89.999999999999,35.252109181142465
90.099999999999,35.149776674938984
90.199999999999,35.047444168735524
90.29999999999899,34.945111662532064
90.39999999999898,34.84277915632858
90.49999999999898,34.74044665012512
90.59999999999897,34.63811414392164
90.69999999999897,34.53578163771818
90.79999999999896,34.43344913151472
90.89999999999895,34.331116625311246
90.99999999999895,34.22878411910778
91.09999999999894,34.126451612904305
91.19999999999894,34.024119106700844
91.29999999999893,33.921786600497384
91.39999999999893,33.8194540942939
91.49999999999892,33.71712158809044
91.59999999999891,33.61478908188696
91.69999999999891,33.5124565756835
91.7999999999989,33.41012406948004
91.8999999999989,33.30779156327656
91.99999999999889,33.2054590570731
92.09999999999889,33.10312655086964
92.19999999999888,33.00079404466616
92.29999999999887,32.8984615384627
92.39999999999887,32.79612903225922
92.49999999999886,32.693796526055756
92.59999999999886,32.591464019852296
92.69999999999885,32.48913151364882
92.79999999999885,32.38679900744536
92.89999999999884,32.28446650124188
92.99999999999883,32.18213399503842
93.09999999999883,32.07980148883496
93.19999999999882,31.97746898263148
93.29999999999882,31.87513647642802
93.39999999999881,31.77280397022454
93.4999999999988,31.670471464021077
93.5999999999988,31.568138957817617
93.6999999999988,31.46580645161414
93.79999999999879,31.363473945410675
93.89999999999878,31.261141439207197
93.99999999999878,31.158808933003737
94.09999999999877,31.056476426800277
94.19999999999877,30.954143920596795
94.29999999999876,30.851811414393335
94.39999999999876,30.749478908189857
94.49999999999875,30.647146401986397
94.59999999999874,30.544813895782934
94.69999999999874,30.442481389579456
94.79999999999873,30.340148883375996
94.89999999999873,30.237816377172518
