temp,longitude,latitude,cat
9,-124.28731915522200,36.70972026947830,hot
4,-121.54202639099300,46.40530060384330,hot
3,-120.1915837216440,35.30720282697590,hot
10,-120.2241434394480,36.309462705682900,hot
3,-121.91004482078100,37.41870565663630,hot
16,-123.52879025351900,39.28703176855040,hot
19,-121.64603921899000,41.60224409138580,hot
19,-123.6897369760040,43.25235979942630,hot
3,-121.37396892441000,39.47571703811380,hot
13,-124.1845782398470,39.48212912384400,hot
1,-122.61611359667900,37.801777444592000,hot
12,-120.1926994111320,46.03130673146000,hot
10,-124.4647827412190,38.20510529775650,hot
19,-123.89926410130300,36.49879918190710,hot
20,-124.1987996522390,40.38641486926780,hot
19,-120.68621579589600,45.41007452885840,hot
5,-123.73837320781500,43.5155956453739,hot
16,-122.59891746014400,43.25931799399480,hot
7,-124.08801600506800,35.24171530368290,hot
8,-124.19158088618600,43.43802234825930,hot
12,-123.9637470059490,37.95276369498100,hot
18,-121.55313962515600,42.46446933667300,hot
1,-123.01687470920500,40.55354071859580,hot
8,-124.55765610832700,35.38706194180220,hot
18,-120.38977682210500,45.52787849924930,hot
19,-124.82149058119200,44.8749581628131,hot
20,-123.86870556916700,44.20108786558020,hot
7,-124.10024667680300,37.24099486179160,hot
5,-122.69313505263400,43.33932820764060,hot
1,-121.90404529818000,42.20104860373960,hot
20,-123.41343406066500,44.93455597740640,hot
11,-123.16271036297200,38.78906424007000,hot
2,-122.0821653546740,36.34319891382260,hot
14,-122.63786959644900,35.53612711093940,hot
11,-120.18112065153800,40.487750515038000,hot
14,-123.32232773225600,39.09456617627670,hot
19,-124.86218310979300,41.5212927529379,hot
2,-124.9061745444600,42.22097126028910,hot
5,-123.6621534440940,42.20257282964410,hot
8,-124.09404756770600,38.355149586013000,hot
1,-121.46828909930800,42.15162778149420,hot
16,-120.61150117279600,36.93328205205610,hot
12,-124.13168387910200,43.5840744572752,hot
16,-122.0537485883510,43.65141203163650,hot
14,-121.65985996292900,46.44330729116320,hot
18,-121.25327716314900,47.06606014383130,hot
9,-122.06436642424600,46.76591155199390,hot
14,-123.34827354757500,47.89068487016280,hot
20,-120.45074187127300,43.978213321121100,hot
11,-123.43953829250800,46.45326159401290,hot
2,-122.75609609605300,44.1259182092619,hot
10,-120.4746679341660,47.335179036663300,hot
7,-123.52250641865800,43.77711856759030,hot
15,-122.17880008221500,46.475974185840000,hot
17,-123.11667051717400,45.81682343796550,hot
15,-120.1037422869800,47.9717367145391,hot
8,-122.99519237225500,47.304521816588300,hot
9,-124.51894166757200,46.84719713597110,hot
20,-124.2470326664560,44.7453758774333,hot
10,-120.84360509020100,42.80880265100310,hot
4,-124.49303219767500,47.04482032840170,hot
11,-121.99211368055200,46.22388934318830,hot
9,-121.00926703616700,44.37735197214910,hot
11,-123.38038988341200,45.0793481732448,hot
16,-123.91537342647600,44.70381467693010,hot
11,-121.04021036796000,42.50377315804660,hot
17,-120.32774903398500,45.56874289781070,hot
14,-120.03984429204800,43.741152780965100,hot
6,-121.1263024830960,43.12838962989130,hot
19,-120.50352830829300,47.06548334374700,hot
10,-122.93818607498800,46.75758545902620,hot
8,-124.5541744815040,42.39571396400450,hot
16,-123.8516973474720,45.34300458950130,hot
10,-121.6475791320540,47.64159999779110,hot
14,-122.80568902249200,47.74965004016550,hot
5,-124.95502176327500,45.23628964399190,hot
9,-121.06461241816400,47.61920433704310,hot
13,-121.68492511489200,45.11731015401130,hot
2,-122.6331201979320,45.582097444838800,hot
5,-121.2868962705360,45.30739019901300,hot
9,-123.06483433472900,45.048282183295,hot
6,-124.56002536448800,45.6454276899115,hot
4,-124.27174219907900,46.87838745641280,hot
13,-122.6081938638960,47.91080945995150,hot
1,-122.62774310880700,46.5729684442294,hot
8,-124.37366156886100,46.1874034711654,hot
7,-121.68295894542000,45.36038821574640,hot
19,-122.64572109536200,47.21196473247930,hot
2,-121.20265981379100,46.31537612780780,hot
20,-123.27992395331400,46.70372977548720,hot
2,-122.28187519649900,45.87022586969510,hot
18,-123.79813801522600,46.848929733633800,hot
17,-123.23896816844700,45.41067316083160,hot
10,-124.18103871637900,46.377164255408300,hot
15,-123.71756957201800,45.49111713119520,hot
20,-123.58854119322800,47.43053382279660,hot
9,-124.5637574168140,46.41101085588530,hot
19,-123.39577438007300,46.59569005605760,hot
20,-121.08378064109000,46.32808279507400,hot
3,-122.089085982394,46.638514845052700,hot
19,-121.57069378745900,47.207558425734,hot
16,-124.44254675021900,46.43663994391420,hot
20,-121.09682148304000,46.2124371704067,hot
8,-121.0640972369720,47.62715439115180,hot
1,-121.23104144098500,47.15785304340750,hot
1,-122.5503303705300,45.18388081106340,hot
11,-120.9513997673090,47.77265175625040,hot
4,-120.3952242460550,45.37433338131830,hot
17,-121.89741324608400,45.12931553552510,hot
17,-120.37182651429500,47.798044221633400,hot
13,-122.74283773207500,45.57457073307580,hot
4,-121.0296394624890,47.08140080072850,hot
16,-119.76560113771800,45.90730367165190,hot
15,-122.96528257336700,45.21353134363580,hot
16,-119.96285475289600,45.65849545580060,hot
11,-120.72260106524500,46.63441218649420,hot
18,-122.6862882691860,47.03095809446070,hot
15,-120.40499819377100,46.18724441251970,hot
5,-119.51432970156200,46.01404111438610,hot
20,-121.33269855848400,46.32218353114650,hot
10,-121.00150243288700,45.78295785073200,hot
20,-121.30049172907700,45.94656349586920,hot
3,-119.69311031002100,47.6940361788977,hot
6,-119.94003341633800,46.96105818082670,hot
7,-120.4915894632160,47.313857499516600,hot
20,-122.87970809599200,47.53182217317010,hot
18,-120.54301999330500,45.673193291939600,hot
11,-120.90429609444900,47.48638619264720,hot
16,-122.423734653683,47.749100413138100,hot
2,-120.32873923806700,46.57480970859690,hot
7,-121.77685165261800,45.64915360455490,hot
20,-121.12621292246100,45.56372235682430,hot
20,-122.2743735995040,45.35463247584110,hot
2,-120.60276025047500,45.57791560419350,hot
5,-119.74635221767600,46.362138871709200,hot
20,-119.45273035847700,46.57071008530570,hot
19,-119.45988816214700,45.63648388610470,hot
12,-122.8132115832000,45.0108377745263,hot
12,-119.5438560866730,46.89303189054970,hot
4,-121.5690165074990,46.57749123034650,hot
4,-121.77997772879000,47.69963353884310,hot
20,-121.3420217829710,46.14114443119700,hot
18,-121.63699768265000,46.93367113384730,hot
17,-115.98655240562900,33.47099439014290,hot
18,-106.42545411759800,34.584577216515700,hot
9,-110.6533061549850,35.94656867679100,hot
2,-117.21749218924200,36.61185830842560,hot
6,-108.61978099380000,34.14057153002130,hot
11,-111.92732315639200,46.67666078360730,hot
2,-114.377438501611,41.18524188929570,hot
1,-110.56637208054500,40.42151777885430,hot
1,-108.69913644288400,46.70081180859190,hot
16,-106.69936022740300,42.34534504068960,hot
8,-117.2494922170500,36.396200812242900,hot
20,-116.50560506826800,33.347115400593100,hot
2,-106.81682462021800,41.45094186602820,hot
20,-118.21641216479100,47.80987416620980,hot
8,-111.18196037100000,39.70699036318790,hot
1,-114.1068465441690,34.62852431315170,hot
14,-107.31261051066800,34.73939296955560,hot
10,-109.81883188443100,34.34072614737500,hot
12,-117.56610627145300,37.51249450421090,hot
4,-106.96623501981200,44.02647085890490,hot
4,-105.80116715479400,38.92980145159750,hot
10,-112.40457979838500,32.39403181671850,hot
19,-109.3264851640020,39.47302776576520,hot
8,-105.42925258577200,34.67167420186420,hot
9,-117.59960448842900,43.177032215546800,hot
5,-108.99509542772200,45.92777622256080,hot
5,-117.92780848610300,40.512182308022200,hot
6,-112.82913704010000,39.99287444375370,hot
15,-118.12050558455500,42.123579416203500,hot
4,-110.33996775011700,39.171590934107300,hot
14,-117.5217867144400,42.61913728386890,hot
11,-112.71714169888000,46.10317766242100,hot
2,-105.2491518026520,34.0275288800033,hot
6,-109.81800813494900,44.911002212461900,hot
18,-114.47288937627200,38.60024610492200,hot
1,-118.21187987660300,32.68579681011080,hot
6,-109.39382692183100,40.37975254910860,hot
8,-114.05513369619200,42.476886535805400,hot
11,-104.50736083628600,41.35876352283210,hot
8,-107.76353513049700,38.84648180457160,hot
