,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,temp,longitude,latitude,cat
121,121.0,121.0,,,,2.2811061912891484,-93.90309893781522,41.56986919179129,cold
122,122.0,122.0,,,,6.829507095489366,-90.09262030951254,41.289013619375964,cold
123,123.0,123.0,,,,6.0627779533330965,-93.17822917409322,32.57920768219245,cold
124,124.0,124.0,,,,4.7329319743099605,-93.57555518262596,32.10128486345971,cold
125,125.0,125.0,,,,7.037555741518949,-93.94816875686568,32.86076134888235,cold
126,126.0,126.0,,,,7.576708015260002,-99.9709423293219,43.63116020806958,cold
127,127.0,127.0,,,,4.88809853018758,-94.7288415138491,38.084154761487696,cold
128,128.0,128.0,,,,1.6814446766497508,-98.57313181213284,40.21821766423464,cold
129,129.0,129.0,,,,1.820158594953059,-96.46723314783712,39.03922722725628,cold
130,130.0,,,,,6.612669441614742,-120.2327179910859,46.68339944816051,hot
131,131.0,,,,,5.433703793922888,-115.07124606085952,46.97833520526257,hot
132,132.0,,,,,4.291893834198559,-116.56274034968908,45.94300555605186,hot
133,133.0,,,,,7.1753865531832,-115.37005659731258,47.51815249471513,hot
134,134.0,,,,,2.302623524121662,-116.74802490578544,46.697626455864295,hot
135,135.0,,,,,7.583745334745532,-121.10418524709786,45.13490185728341,hot
136,136.0,,,,,3.614441536527536,-117.20715601468946,47.98466834007749,hot
137,137.0,,,,,5.441307103255537,-118.2241433036273,46.78668386588608,hot
138,138.0,,,,,8.610429457441487,-122.2092779969586,45.42368123375073,hot
139,139.0,,,,,7.637312498420598,-115.12066554487724,46.39828311954805,hot
140,140.0,,,,,9.042573768021391,-115.34641232157912,47.30980317918228,hot
141,141.0,,,,,5.4376130830037415,-122.98521388557424,45.11687179288445,hot
142,142.0,,,,,2.483705295065664,-121.15786150642016,45.98612793017093,hot
143,143.0,,,,,5.5847470129107775,-120.21897821102928,45.69771969645687,hot
144,144.0,,,,,4.676982998843622,-122.66099644755204,45.05220220102107,hot
145,145.0,,,,,4.429401692441471,-122.40620782956228,45.46576812402324,hot
146,146.0,,,,,6.276850495149981,-116.15824611507556,46.258541090384334,hot
147,147.0,,,,,3.88622677707186,-121.27250356846974,47.98997593627096,hot
148,148.0,,,,,1.231321069445208,-119.76437565018882,45.64140577366785,hot
149,149.0,,,,,8.191333424540634,-115.38025651380288,45.12427115899182,hot
150,150.0,,,,,2.7982076431325296,-120.4909864779131,46.63058824198845,hot
151,151.0,,,,,6.119751957552639,-115.6220362809256,46.30045681154422,hot
152,152.0,,,,,1.3772637330077395,-116.79283326461378,46.53072760317729,hot
153,153.0,,,,,3.64279400288727,-121.88109387214656,45.78575575672989,hot
154,154.0,,,,,7.939831329466381,-116.6333205400723,46.76076584838268,hot
155,155.0,,,,,2.140943529614429,-122.10135731671537,45.55032054750235,hot
156,156.0,,,,,5.477452657745682,-115.37023466436148,47.76613886115681,hot
157,157.0,,,,,2.1709926351016966,-121.00835944610644,47.78661912123552,hot
158,158.0,,,,,7.532674693555497,-117.55569507448972,46.48827481801085,hot
159,159.0,,,,,9.181151305044772,-118.14056687928516,47.91533848168064,hot
160,160.0,,,,,2.211627240574904,-120.3592242393081,46.46019220621466,hot
161,161.0,,,,,9.785615517404802,-118.01003223103446,47.091827017308205,hot
162,162.0,,,,,8.295334404875218,-119.38626661712884,47.96642672959524,hot
163,163.0,,,,,6.748581309622103,-119.65321043898628,47.85935969238757,hot
164,164.0,,,,,3.038858790674662,-115.51422817996148,47.79527010493921,hot
165,165.0,,,,,7.205712291161638,-119.76530285387364,45.74182876916578,hot
166,166.0,,,,,8.73075792447112,-116.26025884242192,46.98896769577016,hot
167,167.0,,,,,6.403521909892993,-120.11499168088348,45.88601983922184,hot
168,168.0,,,,,6.320467906898864,-119.6326384971342,45.89041876320416,hot
169,169.0,,,,,2.352956236461389,-121.8986833480052,45.04157250182904,hot
170,170.0,,,,,1.952667149835365,-120.59108125923318,45.63790679027177,hot
171,171.0,,,,,6.8395498695064765,-119.09202303067708,45.56729476851107,hot
172,172.0,,,,,9.693675867730786,-118.78206202764272,45.15176606902518,hot
173,173.0,,,,,8.870039135821607,-118.20529431636363,46.86332075785184,hot
174,174.0,,,,,9.756924719948396,-118.97668013579188,45.093688025294846,hot
175,175.0,,,,,2.520211880890154,-122.26110021081772,47.29375937718282,hot
176,176.0,,,,,1.29348510377836,-121.19690196166373,45.76935994555164,hot
177,177.0,,,,,8.678957280241182,-122.03451359743138,46.46423211535068,hot
178,178.0,,,,,3.6775193906085417,-121.25552668976684,45.32041447393884,hot
179,179.0,,,,,8.290956189052467,-117.5420457538758,45.17549365800895,hot
180,180.0,,,,,2.9419092504569915,-115.50089776337676,45.908394361059926,hot
181,181.0,,,,,9.140253826741093,-116.4080614627652,47.01497358750034,hot
182,182.0,,,,,2.4773393553715524,-121.71761604052908,45.87054488181767,hot
183,183.0,,,,,4.505193235632124,-119.7189133878392,47.00688085692758,hot
184,184.0,,,,,2.2078630850428715,-122.33131166118,45.92737523046377,hot
185,185.0,,,,,7.133295374063944,-116.0348316251076,47.79930803961404,hot
186,186.0,,,,,1.7847297870984975,-115.91366690724809,47.419622761387565,hot
187,187.0,,,,,8.419516652079395,-119.81654010248216,46.06463880287643,hot
188,188.0,,,,,6.380927198561285,-119.65977298298148,45.06995498005067,hot
189,189.0,,,,,1.5247324507071256,-118.5338326022443,47.28280341812333,hot
190,190.0,,,,,5.797679623429026,-120.63045138261346,46.98968250186821,hot
191,191.0,,,,,3.795377581090878,-116.79635032893884,47.76084618481276,hot
192,192.0,,,,,4.579874369999972,-118.00829295737722,46.11074308153892,hot
193,193.0,,,,,4.721414110835818,-119.21546101110384,47.93187633859305,hot
194,194.0,,,,,2.113253524117076,-116.1951231282808,47.62349758071242,hot
195,195.0,,,,,7.596463375453852,-117.28184787745622,46.12730463901094,hot
196,196.0,,,,,4.00012810591574,-118.9864501555475,45.37606283230984,hot
197,197.0,,,,,7.6547220101442734,-122.22195241841683,45.21138371688365,hot
198,198.0,,,,,2.565442745589048,-122.6042656553056,47.56070184437735,hot
199,199.0,,,,,3.6676083335599134,-119.50040740532526,47.28998705989592,hot
200,200.0,,,,,3.429828177780404,-118.32441501953676,45.58131983191933,hot
201,201.0,,,,,4.548997519810837,-121.36301691589117,47.9504305382638,hot
202,202.0,,,,,9.358406105836297,-117.10095391438615,45.675668345174536,hot
203,203.0,,,,,9.444530506365796,-120.8604523451124,46.62905941760454,hot
204,204.0,,,,,2.598927369093489,-122.29166417354024,45.88062235443592,hot
205,205.0,,,,,7.732782604964322,-122.45804351162889,47.150528357359086,hot
206,206.0,,,,,1.7061351234356985,-116.80767755447803,45.37844375519561,hot
207,207.0,,,,,4.561281107506452,-118.0174088990884,47.27947580858769,hot
208,208.0,,,,,6.559600099158223,-121.04798302440612,45.3200569581273,hot
209,209.0,,,,,2.199290650757658,-118.14681997786928,47.80894844524267,hot
210,210.0,,,,,5.95343729554138,-116.27792879396247,45.55827294817622,hot
211,211.0,,,,,8.977766453265566,-122.51877053350746,46.62791505742937,hot
212,212.0,,,,,4.956269036460739,-121.51016843208518,47.08397139789354,hot
213,213.0,,,,,8.975918214411456,-115.29030358507262,46.69181565750924,hot
214,214.0,,,,,7.548126923231626,-122.24201447382904,47.43964363255658,hot
215,215.0,,,,,7.490423956402043,-116.63486833033382,47.901913216061125,hot
216,216.0,,,,,6.9448880199986665,-116.8872763920764,47.256632614314846,hot
217,217.0,,,,,3.305521833232229,-121.493370067477,46.86702761226374,hot
218,218.0,,,,,1.159145609519939,-118.69994051006564,47.870843978404025,hot
219,219.0,,,,,5.131363750761011,-119.16679349551706,47.12009438956713,hot
220,220.0,,,,,2.065483478566833,-116.91779967395728,47.34294822025642,hot
221,221.0,,,,,6.312043391207166,-121.31799019677352,46.58311439744244,hot
222,222.0,,,,,3.765118699396509,-120.46139846190816,46.50769199174489,hot
223,223.0,,,,,1.3622005927140115,-122.32142632047186,45.35710068693417,hot
224,224.0,,,,,9.75445356400065,-115.8982274976144,46.74783880094356,hot
225,225.0,,,,,2.853604904530581,-120.19932776568058,45.64288851712461,hot
226,226.0,,,,,4.168550265111364,-118.8464414848753,46.7751682450366,hot
227,227.0,,,,,7.809503790112894,-121.36206906676546,45.0550370630237,hot
228,228.0,,,,,3.9488873092980272,-119.52208290014734,46.82886979947215,hot
229,229.0,,,,,1.5831773199767565,-121.94452003401136,47.29105147236683,hot
230,230.0,,,,,8.900053348526695,-116.82318971331853,47.33787376831659,hot
231,231.0,,,,,5.053096505730219,-119.9173938675078,46.44384816256154,hot
232,232.0,,,,,2.155149174735226,-118.68373499723482,45.45877643145703,hot
233,233.0,,,,,2.2200870780037656,-117.34442134210684,46.170624438323664,hot
234,234.0,,,,,1.3480833933887122,-116.51352945568112,47.75205232315529,hot
235,235.0,,,,,6.553558500723789,-116.69310762727964,46.1304569863098,hot
236,236.0,,,,,2.292909935461916,-115.26506965427768,47.09645993737429,hot
237,237.0,,,,,8.589760921490338,-122.27925795876374,47.96014380975592,hot
238,238.0,,,,,9.752150192801311,-122.43260101310683,47.0595505938677,hot
239,239.0,,,,,2.2910616018337824,-120.34607598437589,47.38493882280048,hot
240,240.0,,,,,6.488228201950312,-116.81988449882634,47.69191378129197,hot
241,241.0,,,,,9.43335445979554,-121.17072497177288,46.381196688621614,hot
242,242.0,,,,,3.022213985249248,-121.96103375536076,45.10824857498884,hot
243,243.0,,,,,1.9299440575821325,-115.92095070690462,47.61886846469687,hot
244,244.0,,,,,6.2527817807396096,-121.94794796905238,46.07847533773898,hot
245,245.0,,,,,1.0097460822974025,-119.2342930536395,45.60845745928266,hot
246,246.0,,,,,9.627809141286567,-121.36387103750776,45.25801245834631,hot
247,247.0,,,,,5.911102580512281,-116.36862168213896,46.92299593395791,hot
248,248.0,,,,,9.86168834198923,-120.65409158335387,45.2012296000756,hot
249,249.0,,,,,2.34613812652266,-118.7343911337044,46.76531943809967,hot
250,250.0,,,,,7.112042321506743,-118.46586908994747,47.3771773097912,hot
251,251.0,,,,,2.3651841348661025,-119.91349219653002,47.900599627348114,hot
252,252.0,,,,,2.7650163427509726,-121.86333437997916,45.40742286433902,hot
253,253.0,,,,,4.5038890490201,-118.1128422998571,45.90479516832624,hot
254,254.0,,,,,6.002339401554208,-117.55052309534622,47.92739520551488,hot
255,255.0,,,,,3.2124560906923363,-116.89034158037845,45.71952580993962,hot
256,256.0,,,,,3.590632355042992,-119.07261907771095,45.055500874275175,hot
257,257.0,,,,,9.261442655378632,-116.68435444733753,46.84446894803957,hot
258,258.0,,,,,7.28408994194446,-120.70599043546945,45.81811841811406,hot
259,259.0,,,,,7.329276983575506,-115.88412067557798,45.51549606292784,hot
260,260.0,,,,,7.61898120240343,-120.53210946143032,47.601587624394696,hot
261,261.0,,,,,2.930469639739776,-121.53556776426484,47.05620116008871,hot
262,262.0,,,,,6.05165602324749,-116.90946181925972,45.34141776187212,hot
263,263.0,,,,,9.1295901997647,-121.36930920496128,47.56984224631316,hot
264,264.0,,,,,3.40206598902981,-118.54293399989656,45.43760715649003,hot
265,265.0,,,,,8.55608988609552,-118.24319325491147,47.81625525505784,hot
266,266.0,,,,,7.812578918681917,-121.65546267590392,45.46371838298476,hot
267,267.0,,,,,7.995668190689995,-118.462386192656,45.07143380083194,hot
268,268.0,,,,,9.6413245797073,-117.27964809091918,47.181988833951074,hot
269,269.0,,,,,9.930917607737218,-122.10181243069742,47.91711883804825,hot
270,270.0,,,,,7.000596331227239,-119.01376237963188,46.34394992866768,hot
271,271.0,,,,,1.363830015243206,-120.43081806654756,45.86310373793134,hot
272,272.0,,,,,7.663759437769818,-117.6360059471729,45.97175744842732,hot
273,273.0,,,,,2.3229175587038347,-122.17552931084062,46.307229976886745,hot
274,274.0,,,,,6.749546443737533,-120.29437194856912,46.58301502148194,hot
275,275.0,,,,,4.571432393403953,-119.87397522211532,45.69677461857203,hot
276,276.0,,,,,4.07996319300913,-122.91114374767024,45.75468149854304,hot
277,277.0,,,,,1.3748874302546223,-120.0916289981848,47.91064841079351,hot
278,278.0,,,,,8.55232947412238,-116.76898641226832,47.42440044623654,hot
279,279.0,,,,,4.13703400814248,-121.9910529395884,47.07405981375454,hot
280,280.0,,,,,7.417149598378573,-118.0594839994659,46.28654459908295,hot
281,281.0,,,,,6.893960709420401,-116.6987444228225,47.72894749999837,hot
282,282.0,,,,,9.060568122250968,-119.2176623587166,47.93652023591053,hot
283,283.0,,,,,1.0472787802968524,-120.98290880462676,46.496727568147335,hot
284,284.0,,,,,9.152500021375465,-117.71075080689155,46.94514253240231,hot
285,285.0,,,,,6.9856662256955655,-119.40626799577318,45.508441739586935,hot
286,286.0,,,,,1.8990034033720795,-122.75652903565133,45.56246812642986,hot
287,287.0,,,,,4.486867060551925,-119.0332621506822,46.709642187715644,hot
288,288.0,,,,,4.487457722956074,-119.011874833595,47.12120962930161,hot
289,289.0,,,,,3.867006773043517,-115.54817565351333,47.234019531661474,hot
290,290.0,,,,,8.554782886374147,-115.57309777341726,46.2537226439532,hot
291,291.0,,,,,9.08744714010406,-119.36955062278928,46.17218443429274,hot
292,292.0,,,,,6.506115013202349,-118.37661858727996,46.68690138830953,hot
293,293.0,,,,,6.252670215593583,-122.63865104358732,46.06509528128921,hot
294,294.0,,,,,6.406195205684863,-118.99651934321469,45.19416316150607,hot
295,295.0,,,,,3.63804899315883,-118.49194915936954,45.79539707935231,hot
296,296.0,,,,,7.391303260215734,-116.6445856452588,45.176817605855845,hot
297,297.0,,,,,8.679769526251892,-115.50866099887388,45.716153209796566,hot
298,298.0,,,,,9.982347459270162,-117.7731256061322,45.27358066073826,hot
299,299.0,,,,,2.245062680910914,-120.8978167902766,46.87303786094562,hot
300,300.0,,,,,4.978170258241471,-121.94857155039726,45.89540786706607,hot
301,301.0,,,,,7.456441034539821,-117.88757943232812,47.60475078028821,hot
302,302.0,,,,,2.805923394842428,-120.41131275214455,46.94687975689386,hot
303,303.0,,,,,7.787098673303459,-117.14420351823112,47.69445105318368,hot
304,304.0,,,,,1.6048879961634053,-121.77684306080796,45.43565003048569,hot
305,305.0,,,,,9.596181896022523,-116.67051848091604,47.12844335973808,hot
306,306.0,,,,,7.804113276106656,-115.75907623610078,47.00824632098072,hot
307,307.0,,,,,9.264807417885583,-121.195733904872,45.6705898453188,hot
308,308.0,,,,,1.928183580381174,-116.81192859544556,45.29839102436101,hot
309,309.0,,,,,7.779084716736768,-119.51104264735685,45.66713609331152,hot
310,310.0,,,,,4.225922930916527,-118.74903749637376,46.40063882667192,hot
311,311.0,,,,,7.793369615420134,-121.06847430390091,47.14555473531352,hot
312,312.0,,,,,7.113109509190931,-118.63837986867568,47.1266782213644,hot
313,313.0,,,,,1.2834837123869534,-119.00240398808504,47.39570645070889,hot
314,314.0,,,,,9.613360525980855,-118.08852962888812,47.0645719719171,hot
315,315.0,,,,,8.948987321218986,-117.912420911134,47.18754470532196,hot
316,316.0,,,,,8.364921288773477,-119.77962014688894,46.83044023890438,hot
317,317.0,,,,,8.203386857339424,-118.9780158354214,45.82269870249397,hot
318,318.0,,,,,2.3302270539611976,-120.4607313303997,46.23933153344812,hot
319,319.0,,,,,7.5914149454304125,-117.50384938531896,47.8701470388147,hot
320,320.0,,,,,8.376892571354357,-118.1853799424936,46.40233833326715,hot
321,321.0,,,,,7.0295534437411815,-117.33822859849872,47.29957361962831,hot
322,322.0,,,,,8.20344923727678,-120.59544205448708,46.96902785670078,hot
323,323.0,,,,,9.229022206214818,-120.64086316250064,47.20127718141883,hot
324,324.0,,,,,5.290174576916146,-118.3408056744356,47.20341935440212,hot
325,325.0,,,,,3.2625683505140177,-120.04977211588287,47.43625126646023,hot
326,326.0,,,,,8.012474624745357,-120.04418696103671,47.52458810803953,hot
327,327.0,,,,,1.759874752103102,-118.0173568173618,46.11968621787151,hot
328,328.0,,,,,4.567864037617163,-122.76048254963524,47.92411920306285,hot
329,329.0,,,,,6.920768589416597,-118.52100368463012,46.61443505082191,hot
330,,,,,,1.6729771288933888,-99.53582635754027,37.3606933799157,cold
331,,,,,,8.574866072857958,-99.45655637446107,41.32913940811104,cold
332,,,,,,5.873056298745852,-96.25219615721788,38.87875571996668,cold
333,,,,,,1.8530095719520885,-96.42549627948227,42.67694056187359,cold
334,,,,,,9.978550423310267,-96.55203032879852,39.929634095325866,cold
335,,,,,,2.753252492549479,-91.45048055882961,39.95254895116049,cold
336,,,,,,4.205819070959114,-90.3276255677631,38.96676291871849,cold
337,,,,,,3.5580462465662928,-90.98213619378232,37.01519297487896,cold
338,,,,,,4.365989690350392,-95.75669958549679,35.65602052268763,cold
