X,Y,class
107.5475613577310,39.84187011215910,walking
92.9452044032293,33.3333761055997,walking
105.04171483226500,49.19846851911840,walking
73.36507580020770,58.50777365653380,walking
88.18856808556080,32.838529967176900,walking
90.03456667300030,59.22785584135070,walking
101.94155420044300,57.3994472917698,walking
104.38857220937700,78.80704129028290,walking
102.78337090398700,35.140066301594200,walking
123.7991939759320,53.43840138194090,walking
97.47640371275850,70.2906330615316,walking
79.71143827382910,44.7913126705208,walking
78.0614224245629,27.38189822571290,walking
99.85452651400890,54.1186865503116,walking
108.49233535624500,49.48958088099070,walking
74.11706719033010,61.20446322269840,walking
109.75385333855700,70.59199536239420,walking
107.44596909960400,24.45642721685230,walking
106.51294653184300,57.85679506484560,walking
115.98221913573200,46.64791652737900,walking
123.84300574788100,56.46133480918210,walking
103.3888755916530,43.05815074301720,walking
112.0622468209060,46.78258557987400,walking
110.23933176229600,32.174747425688,walking
95.5317446996249,58.597173346550500,walking
81.62827155989360,57.9973378622309,walking
90.23222654543260,31.00314884685710,walking
103.896505707451,57.99627432602610,walking
108.1664459762960,69.18952753294220,walking
124.7093864522950,46.53304430670320,walking
99.374233083661,49.72712565688940,walking
98.13947025065860,87.3629910628369,walking
105.2930098822780,28.770134373754200,walking
104.96460579607800,28.85339079725180,walking
96.5891893866008,39.13551811615090,walking
103.36071928457900,67.91930339082670,walking
77.7008622072071,60.378594076833900,walking
109.78346853591000,55.41441315191220,walking
96.62325206239190,62.71704433032380,walking
92.85372422936010,43.1696502569729,walking
82.38487630098400,79.17469477939800,walking
63.900182896349600,46.45723389633620,walking
101.13790435457100,35.15853989839780,walking
91.01574123429970,42.92101021819450,walking
96.66907726325520,41.66146981041210,walking
92.2149364302613,8.671250420595050,walking
99.1106007165871,67.60348772653670,walking
141.06256400743700,42.883864928655100,walking
91.5402918002606,66.70852700359820,walking
104.6253694498320,50.90084374841790,walking
100.98641169004700,46.084770406929000,walking
70.56704562430480,61.355767936640400,walking
118.9174895061800,50.75431364084520,walking
122.7535805009640,46.34496745654020,walking
73.33425857378010,61.671761456986200,walking
126.1890482855070,59.68770021533570,walking
102.38019221517300,49.81834194446040,walking
107.7098187927320,46.37397435159370,walking
99.9411945693527,64.11089718786210,walking
104.8483368328390,66.93634743923630,walking
79.94869763541470,43.10132503655140,walking
102.03311740721800,34.612508318917300,walking
126.6786421258820,21.94821117392250,walking
108.4321739399990,48.603121568821900,walking
104.94451705002500,48.395455840036800,walking
77.43324211648440,43.69408971623030,walking
107.5966298946140,26.814009447305100,walking
89.94296312972700,40.84582480701150,walking
104.95092802832200,29.566838760033900,walking
87.61749569043460,34.745583003778800,walking
89.96493862749450,50.08745717767290,walking
93.19226509034510,47.95309397649010,walking
90.49148141071610,37.9025091073128,walking
111.84337990784600,51.12062470514400,walking
102.50169047907500,51.20792175108400,walking
88.83849381568560,53.94357294663960,walking
100.0495381685080,42.39768175464240,walking
90.81805416208770,51.88611690199670,walking
87.86936073634020,36.32721391198490,walking
101.74004746218600,58.33347325001790,walking
96.4477137212776,73.80035470103380,walking
90.97706477707620,52.38281294766500,walking
108.31063303417400,36.65241637091650,walking
90.02150422152640,44.646971070743600,walking
97.64339302229190,50.93677940675020,walking
82.96161276861880,44.294642253086400,walking
93.85337101613880,71.11774259790410,walking
112.61232445946500,53.43698815215360,walking
102.58584167458600,35.27590237143040,walking
107.85911884647200,33.86643833975450,walking
101.29147839492800,75.4297288663195,walking
112.28961564323100,56.54069497901590,walking
96.06442867397190,43.75409187364730,walking
83.44166489572930,59.91273895128350,walking
88.18390855860630,58.35075052760280,walking
94.33238146544940,52.23936076832070,walking
82.14974811494370,81.79896790443570,walking
84.05916617360900,75.91581068629950,walking
109.83033597016700,33.76934886959030,walking
94.58272570699660,49.46115740757520,walking
84.51225127236440,39.82475410678500,walking
112.4453127877910,44.2466721490016,walking
91.30665999688010,59.727684813319600,walking
87.46406618701050,60.909430095103800,walking
98.0558487880693,39.037983616250700,walking
87.39779266734600,45.039357145036500,walking
104.83046348976000,43.69703175047980,walking
127.43479003256400,47.96877113751820,walking
86.67965397670070,39.65494362693420,walking
113.67052244127200,30.124462139565500,walking
114.33529540770800,40.77138711698210,walking
96.700615458551,61.72883420247490,walking
86.98780808178370,70.7594233654869,walking
98.89034714627060,52.23282091610470,walking
82.30209405759050,60.4855087279998,walking
118.53196159600300,53.12112012117490,walking
107.89650044924400,50.045740331240200,walking
110.30512571629700,46.744478573389500,walking
106.2580087132420,77.03223023083570,walking
105.6027154629620,36.10944581242830,walking
79.37150573219720,51.99339632755010,walking
104.4617109362890,53.08890737207690,walking
95.78507898973710,65.58878955089340,walking
110.63888154892600,64.36173742557200,walking
92.82977243796660,44.3958368537865,walking
100.83767277043400,68.3726366345107,walking
85.03875768590500,46.54872913316750,walking
92.42065659624930,46.51571492759160,walking
107.5189679118780,25.53223607844980,walking
95.85605700025650,31.300941749866600,walking
96.59849310927090,51.63740418583100,walking
95.52577835931030,69.08286422268620,walking
70.58382179303790,65.27644873887370,walking
71.05821965939850,48.63436845851510,walking
98.52439187446090,54.53265758136150,walking
90.81866150906300,50.94403004137030,walking
93.93426438078090,69.88721007228700,walking
102.88681799814200,34.51680245168030,walking
119.26765565825300,29.56701150212310,walking
98.63278957545030,55.93334660301910,walking
104.33143944372600,53.27985927957710,walking
92.67250787018590,46.11678138446250,walking
75.13525302290560,53.38454327424490,walking
81.33134148805260,51.42445248377110,walking
101.48348046442900,83.42902619713120,walking
80.41167427369610,54.31074512795870,walking
83.60360455433600,59.81917929024180,walking
118.92970059271700,39.78713097299280,walking
96.65702645126600,63.08399985719100,walking
81.70586425939800,19.58278944989890,walking
103.26438893004000,37.66087597185970,walking
106.84809742477900,62.85319182152760,walking
95.27807856622130,46.88468254857820,walking
68.91237991576870,48.15059447284300,walking
106.95761000340700,55.10886949225390,walking
102.52075588069100,47.64356054275740,walking
99.80807044992040,43.53307198404460,walking
103.07826762585000,50.97064204277110,walking
116.68387841837300,39.02508599707330,walking
113.498775641951,37.93997819940950,walking
106.27378253789800,64.76874159645660,walking
76.77929683799620,39.07839054548090,walking
86.80678272610870,46.60426131989990,walking
105.33289651916500,35.449328615303600,walking
112.45162770512900,70.69742602391510,walking
94.73589156764650,46.85104468614430,walking
104.3873416780120,60.54039362587030,walking
111.02639957446600,40.59577409792300,walking
89.29718330565790,45.47094299481060,walking
109.38898183009800,82.1616223286144,walking
82.13908010392690,71.92988414729340,walking
90.53552032015840,31.699002050461100,walking
104.0164798652920,54.11198683835200,walking
116.11453866710900,41.23904365656030,walking
97.72475654806340,65.6925091692431,walking
73.16939824050350,74.92397030324410,walking
104.21650208757100,33.2131190031104,walking
81.01033323701530,63.7375876140206,walking
66.38471218719330,44.32447790591980,walking
85.15468817765360,42.39891483003830,walking
113.9672018540990,71.16243511025370,walking
97.63125759496040,46.85800967193940,walking
93.78700680619000,47.29487327601930,walking
99.43188442257770,50.83743445585990,walking
105.67030380838100,81.99647519501020,walking
88.0801250743909,36.35674635733220,walking
73.48324080710020,47.29790019262270,walking
97.7945616632971,45.05762895469710,walking
87.5812794354232,47.99947949382230,walking
113.40258562582200,63.8867245981718,walking
88.3217604512295,44.023919756436,walking
118.64692696784400,59.93889856829790,walking
77.16099936357790,60.65090754278290,walking
75.87734590040630,51.42056912949000,walking
89.61117270307200,43.68949628195970,walking
102.07465895856100,47.27074839262300,walking
106.8009205877300,51.41459924214720,walking
75.17600882427290,38.93104755622620,walking
123.26688777550500,54.97546232203290,walking
87.78014345461360,49.90754201446800,walking
99.38927163997200,48.90681661859940,walking
87.50378258624810,37.80717767490240,walking
106.62828452875500,46.40249690574720,walking
118.48968140920200,54.50889310411870,walking
100.9425804993680,70.23548467440360,walking
95.06570850369580,50.94450387699510,walking
75.98106387837980,27.19597020119400,walking
84.99902828147400,41.75034123182820,walking
84.48597491391600,63.735130772912300,walking
99.75342133682890,55.34235003711550,walking
113.87943701304600,49.05616140373660,walking
83.13769707649110,40.93830453061430,walking
101.91365115129500,46.23924236850730,walking
110.36354004493000,22.08748146334000,walking
96.50849096632790,52.63406572317170,walking
70.14666474220700,45.373344977883300,walking
102.69355280924700,68.17857226623730,walking
65.37358938636700,42.15904655414750,walking
94.8604421470856,58.89885114027960,walking
113.17515973605400,49.16442420816240,walking
81.50374295195850,55.51593899628290,walking
89.09479960518510,66.08821503692640,walking
87.96044766364450,51.5971014129213,walking
80.97052888853890,36.126663083976900,walking
74.47733144415470,55.65538893477650,walking
94.53435414521610,55.02448686064390,walking
129.652610437983,34.235437059334800,walking
75.73553883928330,20.081030026709700,walking
109.7077299062700,44.67332910824710,walking
85.48064538942310,72.574956153913,walking
100.29719862907700,58.2786629470498,walking
83.42459367320870,63.00382906686980,walking
87.61173584340240,46.29601262761550,walking
84.2822422238268,55.17528850316300,walking
93.35232784789570,47.94055277425790,walking
93.93305897244860,26.822557083741300,walking
91.30754127579230,69.27779787135700,walking
96.0282924910736,50.01702321714600,walking
105.109118733396,39.58750613729820,walking
114.2089801422350,48.994606249621800,walking
97.64655333399750,42.83426674124860,walking
99.18341575878590,55.55767724624380,walking
70.89004325728900,60.81523113380250,walking
93.87479998685320,53.27088994913260,walking
106.30799259240900,56.86697786206770,walking
110.18775414452000,64.96992953141460,walking
96.98371135084720,56.40058096550600,walking
107.91228874890900,12.146485703553800,walking
97.00602762559460,54.2541581492904,walking
118.92112529145200,36.46639728131250,walking
83.5662550089148,59.67793143773720,walking
121.86284394634000,31.29291952670090,walking
96.8800165380666,44.84045987395870,walking
83.9996513189101,46.679003418196800,walking
105.10344671293300,47.75671720339010,walking
100.79467710230000,68.22715742417300,walking
118.76259641457500,48.5282745963507,walking
106.722083623158,51.30056945152510,walking
76.6344056745116,60.54382190788040,walking
110.6828412171410,44.91107942143180,walking
112.47256673251700,72.79807054833510,walking
107.8942388156890,55.15097330861860,walking
100.96933909499000,42.42158617449400,walking
73.94541189779800,53.86600815465250,walking
88.88792031981910,51.11607564927840,walking
103.65948475630200,53.10217414788810,walking
90.03171123786040,45.50612789216480,walking
93.82036827269200,39.859184342307600,walking
113.44871797489400,40.98701704291070,walking
105.72527180804300,60.43423534561040,walking
123.97679511060400,54.74785836098740,walking
97.03753434790510,47.58029656836970,walking
114.11500082800900,31.891506007909100,walking
109.6956528320750,43.521062314213700,walking
95.22666335223370,43.10982873616220,walking
130.9855822453200,43.52180008645830,walking
116.61085078408600,48.03745980892360,walking
112.51877541210700,46.245379060612700,walking
85.82376712019050,78.81620044817850,walking
99.51021464316350,62.86962804879650,walking
83.68902657583130,43.09284159287010,walking
81.89387347108470,23.700703518392100,walking
114.28280702078800,44.602661004666700,walking
124.85936568229500,28.374958358206200,walking
103.69450892522200,54.98348278268150,walking
88.7842291918229,37.15474748855140,walking
87.29959919633560,54.1466879571386,walking
117.03647149212700,41.98521314131420,walking
69.99323546859320,69.59205244876780,walking
88.08984923768290,42.69518645672400,walking
104.93903768226300,48.23160311785470,walking
108.44892737612800,39.25176988358570,walking
98.851585251592,56.64290123153210,walking
83.34156967156430,43.17517599606740,walking
101.18072570366800,69.3870504040704,walking
95.66710817834830,40.97343379493850,walking
104.22787579832400,41.56003699475200,walking
99.22628967927850,55.176322432201000,walking
101.38786540295600,50.84541233997480,walking
99.94551492547400,48.57815696472730,walking
94.65267974773900,27.91855678872500,walking
99.8659528145508,67.4737143618598,walking
90.19214960656430,32.65754722824250,walking
118.9255446914320,53.15878860170710,walking
90.76977586070220,58.03517723314870,walking
112.84054455619300,47.06794408640360,walking
95.6878606546523,39.48093258314630,walking
78.87639896439910,38.55669547261900,walking
119.06675137611500,24.707114564683100,walking
112.78821798990200,69.84033030615940,walking
80.19837617256480,36.72557816773940,walking
90.3585445505121,41.54167686796820,walking
94.42210157184360,39.55737620797480,walking
95.9684909739799,3.714108132017470,walking
83.29510363080530,19.73818116600060,walking
127.84765900034900,35.1213077444112,walking
111.61948926419500,31.716991404030200,walking
86.96406575358280,75.44821085326990,walking
107.10917383280900,74.91256032310510,walking
104.056767104013,75.00167510312110,walking
94.19975164692910,28.860448227884000,walking
90.15060123760020,51.99159309581550,walking
120.36846463261200,58.07294398032320,walking
61.35436502119560,61.862257194315200,walking
122.8906512098760,52.703256086926300,walking
95.29026414823550,56.755582260594900,walking
105.33979698184100,78.81716770062440,walking
90.9563967463694,53.5703317692061,walking
84.21768523435600,47.17028387871360,walking
96.538094790699,45.72083069311500,walking
76.65285807707390,49.04101846957880,walking
108.16515997971600,45.05044176263840,walking
96.1910135806155,79.40795312317010,walking
100.42471719234400,44.08487320385750,walking
91.0138543800273,47.46577945371530,walking
93.93433571583060,36.843508114311400,walking
100.63110200749100,35.005240073218000,walking
99.657648800312,51.56923468194690,walking
110.41062137315,40.88793786899200,walking
107.02824933075200,29.29034555999120,walking
98.94012790889680,63.49800660712650,walking
97.63035054810260,51.041165476812900,walking
117.74744717835400,40.347766637515800,walking
90.59465249291460,57.279882627444200,walking
111.53235611340300,54.88425688226700,walking
77.51761640389670,51.09932387513270,walking
136.65181793242500,38.17642477041010,walking
110.05780697220800,41.44881811590740,walking
103.48874894316300,64.46035325991560,walking
83.6084979554298,48.68240058952020,walking
94.18215957866680,46.63937819302560,walking
93.36340864731940,72.92563825054230,walking
95.99845930985070,43.83564466733770,walking
113.33667671887900,52.0243382027318,walking
100.68908891129600,46.43702938719310,walking
120.4461796876620,65.78888994732130,walking
109.19651802658800,40.01773133762030,walking
110.92461707241600,58.40784740057370,walking
110.60261438289700,31.889845699600000,walking
98.49842066656220,17.717633776500100,walking
115.8628661037840,50.75547983955470,walking
99.38573516745350,58.40666114882730,walking
97.85502376766730,30.14867841408390,walking
106.0786149941250,35.3122477503245,walking
87.35575144637420,50.1040322830319,walking
75.07992386779630,41.85627311810530,walking
59.65027428287060,52.20285047822430,walking
83.57520360204000,39.41624854600450,walking
124.20033154452900,53.93577109247290,walking
107.23111837906100,53.07537837419810,walking
114.8028158115660,41.4669179132568,walking
91.9430640132652,71.55177035980830,walking
117.44534988554200,51.64518257388200,walking
109.53077702061300,39.548776530678,walking
90.82610211478130,14.25547427476890,walking
77.08705693079290,56.80691013054320,walking
91.22773351025150,82.16717052730800,walking
87.58486403710260,58.400201946914700,walking
110.6541124003310,40.63894239460170,walking
94.47753624483020,57.53681218688660,walking
69.17111863355090,35.46295031717710,walking
89.77669636138250,59.87851946333070,walking
80.72986261343390,56.2675598159112,walking
96.53759039615860,25.56590417097050,walking
94.31008566124760,53.600286205737500,walking
89.83875519451500,56.7676831741517,walking
121.34288463082200,79.35924279740520,walking
84.3043940466671,40.80887007477020,walking
82.2958404369227,41.64191650453360,walking
94.88440345006720,73.97453909360390,walking
135.15274481006600,34.54198423299840,walking
75.9348412207113,50.64480153368860,walking
115.7779106983900,45.72498883469660,walking
78.03629757522750,39.0057669079563,walking
92.12820222569670,74.01218855105640,walking
106.68207500286900,56.1078093168233,walking
107.005057724589,42.35389824538920,walking
86.88310986405710,44.361590212226000,walking
83.63196015403200,52.71995779136120,walking
100.12952410826600,42.004302552990200,walking
121.40220119510900,31.30559758017750,walking
75.41068625605980,12.939423255478100,walking
81.91178226260920,37.54180113955930,walking
100.3913606540450,2.417867919542570,walking
108.56809665286700,62.507255830861200,walking
85.30196476697530,51.31401561658780,walking
86.25719567203800,59.80401424237010,walking
111.8248884190820,30.59509516574190,walking
89.13979896364340,29.61763717929810,walking
100.38200118249800,45.757512097839200,walking
117.44609965946400,37.34630472359070,walking
111.94553680995400,41.71875028203830,walking
85.67754984254900,69.41760757046030,walking
133.63540979944300,44.63638686999640,walking
91.5146376082496,45.66119124819120,walking
98.2331790907222,50.55345225391730,walking
104.67566766965000,84.05652126925470,walking
102.96810149363000,67.78609757004500,walking
86.57416497952600,45.69376016390140,walking
119.6855980032020,63.1091366116514,walking
114.75251759547100,60.73089620555670,walking
82.29885934205140,22.82933987788890,walking
92.43725215303830,39.27548528723380,walking
106.92419699543800,42.97373226245330,walking
75.90503251757630,64.77497126652390,walking
67.2949217665321,46.89287452934870,walking
110.090766059765,54.64251599239350,walking
92.40708007875100,44.22065755121360,walking
81.55402137837250,51.09538979069350,walking
116.65127342748200,35.493967817831200,walking
113.21657286115600,44.21267308857230,walking
77.37402119563870,28.509852932601900,walking
75.2818419525994,42.86463731098970,walking
98.6086706807036,40.73903347341360,walking
89.75305596952850,43.98481974396310,walking
97.01861130469500,46.83480362628380,walking
88.97211249527470,63.64383137900090,walking
89.66385902929410,40.2991897836984,walking
119.46612408570000,52.68980288233540,walking
112.76283709797000,34.56181484087490,walking
107.5193530300770,41.280259137524900,walking
118.14693208728800,44.556399102481900,walking
86.17915572903270,28.7507156584122,walking
99.31642216571900,42.2888902162718,walking
87.63662293374370,63.82542335376740,walking
112.94980783308700,59.005371415223700,walking
115.99296902296000,66.07235650319640,walking
93.5552499729082,31.390835817651400,walking
103.80532580462200,37.6493971110308,walking
78.63427362010140,38.3622179950229,walking
100.14240958212200,51.63178700404370,walking
90.39097503857130,67.30425260782640,walking
91.5035231102165,46.85087522884310,walking
103.61827550209200,24.63164766804710,walking
75.58856219639600,46.60149640489210,walking
81.40728217242780,42.64784171701300,walking
90.60255459933680,64.60738481854960,walking
75.09131222898430,63.29387940489400,walking
116.46085738721900,55.99013322542760,walking
121.76959286553200,51.101911822472900,walking
94.7339341680442,82.32032413660820,walking
104.76470091788600,71.29394974113050,walking
107.08685448556500,72.92740728464020,walking
97.2846709427328,55.65327691825940,walking
111.7093760530130,47.18083959670230,walking
116.0393978112940,73.82951963035360,walking
92.3056370472512,38.73144421991430,walking
69.09851679269760,39.54169630379620,walking
98.88282901203580,35.39322043646200,walking
81.28752172379630,49.23772996289760,walking
123.49412032560600,33.93656727414680,walking
89.30612913325910,57.898982359389500,walking
91.18942338071090,24.3952346006191,walking
93.99901751392550,34.60494493337690,walking
84.34131753743310,47.482796244313000,walking
103.46718000431100,34.68290064631430,walking
74.42754796246960,50.138380478303400,walking
114.88065251832100,67.02142148215730,walking
103.7769667461960,63.1165929579215,walking
79.94811020870500,37.86198107303200,walking
122.5368075190620,39.53430189177530,walking
89.9100986385602,92.96845830330600,walking
112.67933191145700,52.898848970788200,walking
78.36152303310780,59.15499016374280,walking
102.32726875833400,43.8195728693704,walking
84.79430390792180,54.26453702044330,walking
93.62279290760550,51.44107476057680,walking
79.39194345984650,52.4979877661888,walking
89.98190228835180,59.11079621402010,walking
108.46872718471200,47.81782280700220,walking
117.72477426423700,32.53117488334920,walking
95.5046599280581,59.59875307010850,walking
75.31280948276290,27.85000136914540,walking
92.67980797405770,43.49258030749420,walking
64.27972402149660,63.13182157807140,walking
98.18373031068950,36.22750855601470,walking
99.17233814711460,46.082465545336700,walking
96.4543609596722,50.19759050595630,walking
94.3745341065805,44.05376974589040,walking
100.83938185496600,36.499768046833200,walking
81.24467036105210,49.01339555737360,walking
98.55571971030690,60.91348287396050,walking
116.35093571773600,31.179816685085200,walking
96.77267250900830,49.3086647159964,walking
95.07021529495620,52.18967064649890,walking
97.9572532973686,47.99776669594820,walking
102.20969838489700,50.31226249606870,walking
119.62647371023700,44.60746604915420,walking
118.10262814612700,56.39552711805110,walking
96.22221184216790,68.37011336161140,walking
98.33746163083990,51.48798630503410,walking
87.59156460773850,55.44066328927240,walking
113.3225742307450,63.29327013206630,walking
76.28472412935570,56.25021170586210,walking
79.65362678909400,43.0871969926885,walking
86.98011892453640,40.19388272962340,walking
90.57719209340810,35.65485567200580,walking
78.98207175495590,36.99577311749520,walking
114.79408042466700,43.28498416147120,walking
60.45904212879170,56.70545975590650,walking
94.0496323302458,94.03366526379190,walking
95.1030048969816,40.36131727685990,walking
92.35959151368340,35.97883356448870,walking
125.40718376617400,41.443724825004400,walking
100.22693747896100,31.365947505508600,walking
89.21277900156100,50.11612265439340,walking
88.3640101259468,20.65991999332570,walking
100.9750665983090,35.96517980389950,walking
71.27322582617330,40.84785494481740,walking
79.85226215868620,33.951963421795300,walking
99.3823801857618,52.67059069919750,walking
112.57696586559900,43.85557851448150,walking
115.57914771730800,56.27787932586560,walking
83.68896090619520,27.686454582320100,walking
81.88925034957260,75.85588718858680,walking
85.02310002816050,39.22405807719430,walking
75.75511719101890,54.94042707946360,walking
120.23159364224400,61.96582138492010,walking
106.33684315876400,48.92982745413550,walking
101.78865973055300,31.12460339640240,walking
105.27833737033900,51.91564325329620,walking
114.8164495421250,23.203187600994000,walking
102.40159157343600,42.88761678169520,walking
83.07849086527370,66.84890314200500,walking
107.91325834756400,70.2444978593932,walking
96.8676320923237,64.090749786704,walking
71.49237766682950,46.86759973847580,walking
88.02639911870380,57.636096244484300,walking
98.64486907545460,69.57300198473180,walking
109.799594173204,58.15275787995000,walking
88.41815136508990,19.929881627131400,walking
85.6457985127526,31.570268834142400,walking
90.13095085206630,56.7634328896149,walking
93.88509487122900,38.37596534439530,walking
96.65801793981560,44.21593974813660,walking
92.3215962636912,58.76039223381140,walking
89.21968356093600,43.43379534559340,walking
117.8705070204470,50.92101182433800,walking
80.42128196862330,45.04499262501120,walking
87.02323225907130,64.25879750336230,walking
95.77625097178660,55.00457466594750,walking
76.37213576459050,32.98331765888140,walking
98.14820027988650,30.660249481363800,walking
104.5957429165130,45.34724033845470,walking
115.48652037223000,51.43812010497310,walking
103.07777922755100,44.48242329610780,walking
75.47954835691410,54.80620036982840,walking
91.70867201701270,63.06102642760570,walking
108.38294215005200,66.64872983392410,walking
99.11193161075480,62.2784410429832,walking
77.74740387821130,47.37901041180100,walking
93.8178605937157,94.7337638491099,walking
98.02268049766630,62.463664600450500,walking
99.06681034147700,48.60990734937480,walking
101.31005698368800,56.492515968104800,walking
116.67501936035300,51.27064488633770,walking
93.25305781778400,53.94400899968820,walking
126.6464209419000,43.63337310052650,walking
87.0856318873028,38.47473550103380,walking
85.56119849978410,40.24023058901170,walking
110.89790567681800,78.17338176830220,walking
102.89755347554000,37.79739917485930,walking
82.41858718365460,45.03177802198470,walking
104.32541962965700,53.76210842939690,walking
91.55085735806340,59.01846203625660,walking
107.46765732154200,42.71441556214310,walking
88.79252095401610,53.12674935340690,walking
119.23543888710300,54.96790978713500,walking
103.2876074210520,34.039483324485400,walking
107.32707664644700,66.69492636484120,walking
93.86070762044510,57.25558745155370,walking
87.68055127847920,84.11410574915540,walking
102.4840635017320,56.98580015254040,walking
101.6704665347140,67.24838860494870,walking
106.34768963353300,66.44009118985350,walking
131.52148738887000,37.06560544426270,walking
110.85875473971000,48.57736477363410,walking
115.92481611846000,53.65040344451370,walking
130.75077804502600,44.01807650693410,walking
103.47381381555600,69.23907202510100,walking
95.47911560609340,23.08607899910380,walking
86.7616059610121,37.59987948931820,walking
110.73515702084200,35.17155713933740,walking
104.419915383128,27.52469864317790,walking
102.9385410411260,49.0042451782878,walking
123.9736320174200,59.91196914279570,walking
97.7203671935446,61.72855577089390,walking
104.76775655932300,77.89178190634350,walking
100.8857339443200,47.93731066466770,walking
102.93190106047400,46.62331280998480,walking
77.50401727709820,79.56035391606370,walking
119.07327399939400,51.96594956816230,walking
95.98616963554620,43.08489998365530,walking
94.65605001795370,58.78416026340140,walking
122.4042678827560,60.63051890085280,walking
109.9263838554550,61.38817408146560,walking
112.19504690687900,41.42494540060640,walking
97.32535820656990,70.38435408211040,walking
88.60606468459980,55.90637482358720,walking
75.491993561306,65.37169746946440,walking
106.28113616417800,52.19601629228760,walking
108.71379536985800,55.84076220271660,walking
92.74203453995940,54.758117988000100,walking
109.50311137000600,27.680624365952200,walking
107.70669407912900,38.767548527886700,walking
82.35277021722840,68.230413163147,walking
63.2162685461544,47.36857526751580,walking
94.17864549594330,65.56846068716690,walking
93.21135470787850,44.46693053247340,walking
101.39346028361600,54.68708842480600,walking
105.18014851310100,49.67477317814770,walking
95.39876663807570,39.255642966121600,walking
128.20147783512700,47.53541355674920,walking
122.190413214668,29.55236266270730,walking
89.15630653817040,56.698934974851800,walking
84.71112545846600,62.01556731977510,walking
96.58881001063370,54.8406470457105,walking
99.246984738017,28.30291100667760,walking
91.80362199893270,25.80309422723230,walking
92.85032620115260,32.15439898741920,walking
117.7548805242610,56.18028977352760,walking
91.89623429507720,23.206977292424200,walking
106.21274946360600,34.97330491661140,walking
79.41521928714960,54.83527556690440,walking
87.59258275369400,49.08877657774240,walking
90.61674592853000,40.04693619675400,walking
101.3753480081360,35.10013016642690,walking
108.79757360966000,66.83459920172730,walking
114.43626329911800,45.9243880130356,walking
90.06204983223050,57.33967766072240,walking
86.34794286511950,55.18358957888890,walking
84.98333805451170,32.40917584417150,walking
92.2767301356762,62.1419259064935,walking
93.98851429177430,43.08688837831980,walking
95.57075519989310,28.373012220946100,walking
121.47009301746700,29.28325148960100,walking
95.89604209200760,61.906097659009500,walking
102.2094807829610,46.46720607493100,walking
77.01257166923610,19.450551845515400,walking
91.15544464351470,34.38116279187340,walking
105.88003197977300,36.91160499306900,walking
115.10548778438800,48.15935596399080,walking
113.1663855956000,56.80715197451210,walking
91.93041778572790,56.65306871993740,walking
96.24514795304120,30.06083905456840,walking
86.95001702427470,60.5111329284485,walking
83.11578858742690,70.8547955068166,walking
99.75104134348680,22.35716750884610,walking
