,Unnamed: 0.1,Unnamed: 0,longitude,latitude,Value
76,76,76,117.17151116378895,-22.17253202949584,47.659980887374516
77,77,77,116.24449011878066,-33.87096172757173,11.734577235607794
78,78,78,117.19151986108723,-28.41178777042778,84.89575491225881
79,79,79,120.67227110989708,-33.050781359541375,2.2950204439332778
80,80,80,116.01645157707112,-22.028932514084854,17.08259804537549
81,81,81,114.79241498343606,-21.999056199113326,31.507916386095186
82,82,82,122.66920649521276,-25.21994030118846,50.41704631412498
83,83,83,120.86991183800635,-29.53170446960584,50.672236377151854
84,84,84,119.65078852529705,-24.58645184985486,48.08588039468511
85,85,85,117.68575841801385,-35.507081592718194,93.08590368862893
86,86,86,119.82552753168476,-31.57076706081085,87.07324016359313
87,87,87,123.15546927538618,-20.33578748128241,94.93888189830578
88,88,88,120.92949964901734,-23.063556914322845,75.9469461394365
89,89,89,121.04848070523772,-28.96869054494092,68.7473376074731
90,90,90,117.93623724261747,-26.598371302921997,84.08349050800022
91,91,91,123.19331976445575,-31.461446593448805,37.16471905446105
92,92,92,121.58615381945093,-27.61461494085997,1.1187673140701553
93,93,93,124.3644436987619,-30.656013055144683,5.833675895059908
94,94,94,118.72776481053552,-35.6248617417004,13.2743471224085
95,95,95,116.76107809514218,-33.57949313763183,65.4580557907647
96,96,96,124.71482378362911,-25.35507742159911,72.41641073355798
97,97,97,117.73955768519221,-31.398131297927463,56.922273281509526
98,98,98,123.87289814536203,-34.04776087356446,80.62326385834908
99,99,99,122.01282816656946,-32.35268474181362,89.84143262489361
100,100,100,141.165089093998,-18.8796895101422,17.4479396218128
101,101,101,138.281675476562,-31.4602501430965,40.3585780187636
102,102,102,141.322139853197,-24.0728939809815,26.5696289624405
103,103,103,139.994504309168,-23.7577341061609,44.9185901001581
104,104,104,150.867079081508,-25.7752401405738,31.8399555932022
105,105,105,150.436656956655,-30.369985836809,43.0961605750639
106,106,106,150.056971563992,-27.735649863456,80.2926291458883
107,107,107,135.949140301039,-29.5707352575658,49.5531740499497
108,108,108,140.857577292904,-28.5953636094232,91.6651439954166
109,109,109,148.059621005279,-27.6799329868375,35.523117895816
110,110,110,147.507901701801,-24.5645595927299,72.5954002546183
111,111,111,140.523843492637,-23.3782496928565,55.9481658820188
112,112,112,143.816314356793,-19.2594780291285,21.1446244286981
113,113,113,137.378535084492,-20.0383949246806,82.3478916472756
114,114,114,140.994806534965,-22.2858264263004,42.7731736606266
115,115,115,147.586480931348,-30.3257350132588,60.3495887440108
116,116,116,136.593111702281,-30.9697502531627,70.8873725005121
117,117,117,150.318333193212,-28.4589497887185,69.679028931571
118,118,118,141.743665652283,-30.880982827869,65.3155566610167
119,119,119,150.768926986613,-18.7186027992108,5.10299489477569
120,120,120,145.283296925977,-25.5727526308138,71.2747968438277
121,121,121,142.481552670295,-21.5068127900645,53.135437904469
122,122,122,149.28913658028,-27.9229432856183,74.1258599991184
123,123,123,142.661125543998,-21.5201345781655,30.2365902396576
124,124,124,144.773266868142,-25.0173377218251,26.0591701307835
125,125,125,147.179314257253,-21.1126050099381,32.3265466656226
126,126,126,148.523361508038,-31.2549986423946,13.7326303790133
127,127,127,150.265295536211,-21.0288726058425,57.6411296148728
128,128,128,148.961289891054,-18.1318243803939,7.50526177798297
129,129,129,137.704834368616,-31.7948823833137,98.1446690235513
130,130,130,138.559699877381,-19.9778156864416,11.6562805821647
131,131,131,146.216893410026,-21.9823576437451,43.6145754298841
132,132,132,137.450474387228,-28.5747350814879,41.7604812523708
133,133,133,135.300443820593,-18.0637331195624,53.1577534087798
134,134,134,148.099709329593,-19.3995265510061,30.3482633857337
135,135,135,144.881337408777,-21.9088270860422,48.2399811035285
136,136,136,147.662604181213,-26.9013224553307,72.7658279798852
137,137,137,150.145738630241,-28.173478787803,94.271379976549
138,138,138,140.542079554566,-25.222979624393,1.85256506879312
139,139,139,143.12570925728,-24.857474850174,34.5806458696394
140,140,140,148.611626111403,-30.4532561824291,83.9908454582355
141,141,141,140.813514867587,-24.9713648408801,50.1936774501487
142,142,142,141.426256264801,-22.866851009225,98.2690987248537
143,143,143,149.228851746245,-19.2461823977569,12.2780723127433
144,144,144,142.111316871659,-29.6405184780049,72.5973185460192
145,145,145,149.737174183285,-22.54522195565,25.5026411649387
146,146,146,142.349040604026,-31.7356327255186,68.7054048631628
147,147,147,149.423428762387,-23.2822356199141,24.6886437437738
148,148,148,142.07742309491,-22.1653977967453,4.23257167228376
149,149,149,139.601576544715,-21.4363407121019,39.4049400508726
150,150,150,143.222711725867,-23.9018561922853,95.8731975692268
151,151,151,137.555597166296,-23.8834581123299,15.7399715261144
152,152,152,136.749135266737,-31.8170921355255,22.8112577223454
153,153,153,140.759352117493,-28.5262819948302,21.7301406394464
154,154,154,140.371514817816,-23.2129583908047,52.1980000678922
155,155,155,143.228990169497,-19.1921338816074,39.7699842458154
156,156,156,148.595736909099,-18.1851059986671,51.9103438523155
157,157,157,143.856868684343,-26.8790382655677,21.118163647815
158,158,158,135.612668026495,-24.5456423918273,16.3499064660602
159,159,159,148.125381857916,-23.0705708111868,40.3337673468451
160,160,160,142.452784159238,-30.2262348574715,84.8554655258473
161,161,161,150.533373153534,-22.606869732552,97.8359721494131
162,162,162,141.655398096399,-23.5140698134674,78.8553533547483
163,163,163,145.983167615591,-27.7384637438132,44.5686077435274
164,164,164,139.895823666196,-18.5502533351507,18.4036138054702
165,165,165,140.698598435128,-18.1018689119943,27.3574439551135
166,166,166,144.511818447318,-23.5975153688377,90.917952086623
167,167,167,150.948838260949,-23.9934732583726,69.3688668945898
168,168,168,138.307154267099,-31.362502287336,52.5533220497575
169,169,169,142.13073361309,-24.2155907547509,6.75819844421777
170,170,170,143.631999572076,-22.1275281165022,40.5834732326563
171,171,171,140.602162222501,-26.9456652826008,73.3461749043173
172,172,172,136.89741220356,-18.7994806645629,67.7044609876325
173,173,173,150.395479429281,-27.0881057484776,20.6462263578631
174,174,174,148.895337618448,-20.0866854312576,27.392042217199
175,175,175,149.227099760794,-25.2681865696292,83.0541435065312
176,176,176,146.189555299629,-19.0209615453292,93.4898466620301
177,177,177,139.969390471579,-19.069311790839,57.9760160022109
178,178,178,150.870353253811,-19.1831555065651,13.5958045787837
179,179,179,138.697508982971,-20.0583146023128,56.4032251394913
180,180,180,147.457847107809,-20.1222794097662,25.8475426972014
181,181,181,138.545285460764,-22.8353062888339,3.7007199735825
182,182,182,148.876164826825,-20.0454824026801,9.19524440305104
183,183,183,137.731374449335,-23.4150737272319,13.5444073303122
184,184,184,147.460479529257,-21.5565873053072,85.0633173784938
185,185,185,144.097161310492,-19.9097782728865,65.8913743530195
186,186,186,138.529704586014,-25.1414427543425,31.8941830441316
187,187,187,148.348941624721,-19.0599351466255,13.5974405790317
188,188,188,142.497786766208,-23.0269357927779,2.97326278975386
189,189,189,137.341838527841,-23.3887077426904,57.6374782944526
190,190,190,135.290202060884,-19.3135210551692,52.5193363889985
191,191,191,135.906783188952,-31.680492231765,9.75844093536055
192,192,192,138.074150780666,-23.7527229426056,95.5513282439378
193,193,193,145.697882788288,-22.3576619080319,87.6548456561247
194,194,194,150.18692168862,-22.1598707861897,26.0161378502365
195,195,195,150.940546807413,-21.8165595767091,71.174972776455
196,196,196,147.76462480088,-31.7914396084959,75.5942845818154
197,197,197,138.326389755173,-21.2447740196936,97.3806829392304
198,198,198,150.956301119815,-25.9663518996584,21.0503099601228
199,199,199,150.841036341709,-23.5285998584499,97.3237108831927
200,200,200,119.922342507044,-18.5380622924559,10.4146661867231
201,201,201,123.109981741517,-16.9521876294683,66.3628872482444
202,202,202,123.43700959325,-31.5658114413486,34.8646692372719
203,203,203,120.435146798089,-30.3331653052324,41.0605686862196
204,204,204,119.62617029172,-22.8584390343606,65.9232059607802
205,205,205,120.628235017507,-24.934774029412,59.3970656853842
206,206,206,121.532025967957,-27.5094861615979,96.3539628170896
207,207,207,122.928792436606,-28.5056491277998,52.5062696473354
208,208,208,118.032514046433,-16.4918797218017,52.0534992660766
209,209,209,123.385103952097,-29.2312953989877,79.0303943237404
210,210,210,122.455221404128,-31.1675223465906,70.2063937325192
211,211,211,120.218531872875,-29.2821808706317,58.198055220868895
212,212,212,123.318952478105,-17.0792856820367,2.93915962898443
213,213,213,120.147277440051,-29.9712852405204,94.5297519889346
214,214,214,120.904739111985,-30.8183908109894,16.5544098445459
215,215,215,121.776546175527,-22.2950392226546,93.7197450420181
216,216,216,118.611447829235,-29.2699932324349,36.0792019490664
217,217,217,122.429181628917,-23.8528786011146,84.5739239758104
218,218,218,120.885475208692,-31.0889133650381,61.0254914897775
219,219,219,118.896212807912,-29.6220262004089,13.0755975594912
220,220,220,121.089020794603,-27.8239581970381,28.298044965504
221,221,221,122.114614707113,-18.3081937373457,76.3057894929753
222,222,222,120.036282357834,-17.1561211942188,25.8822774971443
223,223,223,121.34936870347,-22.4617663079615,52.937000768739
224,224,224,123.234396058168,-29.1115807247385,64.080859668781
225,225,225,118.182948801452,-28.0962675277094,81.5284557478765
226,226,226,122.640604800792,-22.665417312077,28.0187514894114
227,227,227,122.40453232405,-20.7843305898304,25.0315842943182
228,228,228,119.522975990145,-30.8707213232059,65.181211480451
229,229,229,122.964717475231,-18.0387414387061,91.9657460115896
230,230,230,123.076046214525,-31.297145828137,41.7575213819632
231,231,231,123.461973932114,-23.8440472257255,53.473534604021296
232,232,232,123.505960119539,-16.5290901546659,89.5675981447419
233,233,233,119.126721297234,-22.9225684556227,70.3434720821965
234,234,234,121.324710364054,-23.7433821574083,4.58764281420784
235,235,235,119.808848864256,-25.3753621951301,45.0428049307859
236,236,236,122.808323615475,-21.5091251330287,28.6424597574536
237,237,237,118.888984584655,-18.06909854346,76.1405102148619
238,238,238,122.713329816635,-31.6838739651205,94.9795031651916
239,239,239,120.614864016511,-28.6455659971706,82.9763644133132
240,240,240,119.354410495199,-30.0943129308284,55.4750570832246
241,241,241,122.26817970331,-20.0565106829617,20.9116671622971
242,242,242,119.305238428586,-18.6192124332925,66.0875477621964
243,243,243,119.552224025362,-28.7692155605729,99.6242254971075
244,244,244,123.144708356469,-17.012168856897,80.0479181938603
245,245,245,118.073546625806,-21.7318758741358,72.1667505914723
246,246,246,119.777012160697,-31.3331138278121,2.88524701347893
247,247,247,120.15614211938,-31.6012155235763,62.0215343282922
248,248,248,121.716711309901,-26.3622470980512,54.8745394129382
249,249,249,123.312690937958,-28.9544800683604,7.75266706242726
250,250,250,119.206141986909,-25.6836724137664,5.3890026444036
251,251,251,121.394234136782,-26.1250497576423,49.6266529167618
252,252,252,120.984764481911,-22.4750073206387,47.8987111517852
253,253,253,120.40143358543,-23.0676368175997,31.1602857307739
254,254,254,121.532138878225,-25.6311400706268,56.7399582072716
255,255,255,123.951526343108,-30.0328263734497,39.8059522680731
256,256,256,121.476836617913,-30.394164137812,76.4455191394168
257,257,257,122.200201446133,-18.8362505599032,76.1036741545565
258,258,258,123.142218395522,-28.7671660733923,61.920617600599904
259,259,259,121.333902757494,-21.3337988215092,72.5767717752596
260,260,260,119.430001575769,-30.4973521109487,90.5072267810828
261,261,261,121.029284048992,-25.6015358935846,42.1631113336433
262,262,262,119.265850708027,-17.0366520125977,5.85783122614304
263,263,263,119.413143794876,-16.8765212205453,35.4492517393413
264,264,264,118.57320793914,-18.3920334300716,86.1340191546544
265,265,265,119.476245324993,-23.4890765842647,26.3542273862802
266,266,266,121.909506921383,-29.4395405466536,65.5644541851653
267,267,267,122.160625651547,-28.0422647404467,19.4125645267455
268,268,268,120.027549681815,-22.4935025439917,43.6353514890838
269,269,269,119.841946720201,-27.9134153503178,82.714195028756
270,270,270,119.338111255639,-27.7741260245497,59.5279778465884
271,271,271,122.549253854208,-25.6058241318504,9.458368787783
272,272,272,118.414352961824,-24.8176002213781,31.7651714036057
273,273,273,118.593185974498,-24.5624492364894,54.5397220335474
274,274,274,118.807435509086,-28.7133078949468,87.3425462371191
275,275,275,120.926812077031,-17.1122636928443,37.7848241496038
276,276,276,118.928958241147,-28.106085384669,65.7851931767121
277,277,277,123.536261477207,-30.847535992939,68.2822211386538
278,278,278,121.23536485223,-21.1300166290466,96.6380489955448
279,279,279,123.620569331798,-25.6068576069031,28.7080279150093
280,280,280,118.451792637052,-31.528080011271,69.3580483384074
281,281,281,120.280908404898,-19.8385993367767,79.9145181367163
282,282,282,118.331332204627,-16.198077326216,95.5571012421006
283,283,283,118.002931704376,-26.7919200267069,84.0734602360573
284,284,284,122.087528495373,-18.3404348593165,46.4795201357413
285,285,285,120.776376461097,-25.3632250765936,78.6455415926065
286,286,286,118.600399493067,-17.5719233571688,71.8205703327495
287,287,287,120.431070391892,-23.2065179473595,9.52645642736635
288,288,288,120.409704550285,-19.9296378947853,35.33937858976
289,289,289,123.360037297334,-31.4281720180441,4.70973701329024
290,290,290,122.229293472572,-23.737727489187,64.6341625066982
291,291,291,121.719954490344,-31.8718964071906,6.56296461683766
292,292,292,123.593883156873,-30.6909563918755,10.5222291043833
293,293,293,123.818211320159,-21.4027187188648,77.0384112500555
294,294,294,120.655354448554,-17.7079205490898,21.1651524613758
295,295,295,123.720606122243,-21.7826515631808,16.7982442297937
296,296,296,118.826688077962,-25.5894197864131,71.1048449776418
297,297,297,119.050792514165,-24.7699470150322,40.6899281580404
298,298,298,121.349442115676,-30.5646588040589,98.1654285589767
299,299,299,123.392375079573,-20.1856100482226,77.7239556904244
300,300,300,115.83751937244466,-28.76119265962824,64.4945951419334
301,301,301,122.8486462163877,-34.85351639935411,71.06762379905425
302,302,302,120.22828317705506,-30.104243070475803,11.5242120583888
303,303,303,123.2117888829888,-29.19090065137792,61.03624142661499
304,304,304,115.72170310743704,-35.06049471120077,28.67537907003417
305,305,305,120.9652033364575,-27.14015162448588,56.460921285463634
306,306,306,117.11700301595536,-33.364726810039144,71.70671875661942
307,307,307,119.80162655492327,-21.46248454584897,64.27506545053384
308,308,308,116.1418087491107,-22.383764994419217,7.694962572692565
309,309,309,118.99742668404684,-26.11305507645991,43.548147653400704
310,310,310,122.75811378912462,-31.070794889521725,98.6617657356559
311,311,311,116.25102418212629,-29.659082877642,52.8159949542638
312,312,312,122.20183161309872,-30.725884892071903,83.860947679854
313,313,313,118.03474867086751,-35.71798226437127,65.10823875305022
314,314,314,121.41349305764372,-20.31951969075589,58.5788862416909
315,315,315,115.95673382247864,-22.68984439590184,57.85077897176049
316,316,316,119.54560419229188,-28.753651871282106,33.729121632835785
317,317,317,116.83463620135268,-24.66394012873255,32.80045657852175
318,318,318,122.20719968052649,-32.41555533756823,7.628657193909492
319,319,319,118.7728722457482,-23.731685332301662,22.045091870079684
320,320,320,119.3939516568456,-24.56878165866925,76.4472862512175
321,321,321,117.85035520456148,-30.18460156375285,87.8422577035303
322,322,322,114.43771475799365,-31.90965275383464,40.86819482437271
323,323,323,119.590055078006,-23.61849992581208,31.59247955491624
324,324,324,117.14858402776484,-23.839291961216546,3.5060071997112505
325,325,325,119.02915903673352,-29.45098311603348,95.58225467634033
326,326,326,121.88876948348678,-35.486804792585644,48.01961416228637
327,327,327,118.69408485281278,-24.3379924475188,81.40693784612623
328,328,328,118.13083397104312,-26.31381972173326,40.678840288839865
329,329,329,114.57549748659376,-33.92230355374892,88.6726922741547
330,330,330,121.72246428813352,-23.2693156982276,25.24419889026554
331,331,331,117.19489207556738,-21.09028286606229,9.8836169783155
332,332,332,118.93961509097883,-31.908476685520863,75.97003276866039
333,333,333,114.72821670189629,-29.31423117247408,56.19022031110175
334,334,334,123.33173930975062,-35.45018234215411,72.66447992358813
335,335,335,122.21087332767102,-28.03680478430597,91.34348789796002
336,336,336,116.57630720499348,-29.77532504810602,86.24255889313962
337,337,337,120.56470004762204,-33.0090929752716,84.58314099303068
338,338,338,122.12524393170698,-28.08757251252741,35.25969772643783
339,339,339,116.71008837073752,-23.92691675270283,55.55207504474954
340,340,340,119.00775918785932,-23.78151832545882,82.51633101707058
341,341,341,120.636423583047,-31.2290941487613,94.40675208628004
342,342,342,114.62990418678622,-25.2404264041066,94.354560738002
343,343,343,115.54230759609943,-31.572402240067795,56.69227284470923
344,344,344,115.225382992118,-30.667792682573296,57.10119074355372
345,345,345,121.64558395893226,-26.905784491581336,43.66188488255203
346,346,346,119.90150444399038,-26.95323676316987,28.58844284911605
347,347,347,119.5690910467882,-21.82097387651514,93.51006303440316
348,348,348,121.4966544951467,-25.91146455763153,22.771823408326576
349,349,349,120.11166393555985,-28.90655241033813,17.00253223750537
350,350,350,120.48751875410498,-32.70015718953789,13.723027317474358
351,351,351,118.31714042616214,-31.92817898370928,25.052095310538625
352,352,352,120.67355342626568,-21.89478649107364,57.86895566891101
353,353,353,117.16466254426908,-22.67017241942501,82.59388350425381
354,354,354,115.8341871111348,-29.589928437669585,61.36653964753104
355,355,355,119.24472337331406,-27.0017910722903,74.66507709033154
356,356,356,115.28316818117467,-27.336023104802223,13.97738427245178
357,357,357,120.4095497432192,-23.67171361697641,10.948450953386786
358,358,358,121.36388880096216,-35.63085854234023,85.95060870800154
359,359,359,117.94805335804988,-23.437597995178884,26.835392184069555
360,360,360,117.9684246620306,-21.77639626489752,29.782461037490982
361,361,361,122.72317632586557,-22.479484178007105,97.10870062122494
362,362,362,122.9114562850067,-35.716396952745804,71.30509669232784
363,363,363,119.86952116628396,-28.57646139068942,40.100335507240246
364,364,364,122.2756723262646,-21.1850469317764,91.59857639365995
365,365,365,118.8663713635545,-33.12661938787679,14.77331461015513
366,366,366,123.35990107263488,-31.55013388653824,6.682496542105238
367,367,367,122.1477555752471,-25.46379542239175,66.45396867824421
368,368,368,117.30127792256518,-25.69790753735598,93.6121648392728
369,369,369,118.26846363460449,-22.07252091131472,1.225850627603332
370,370,370,122.5288012852334,-32.44115919227831,6.153094408727843
371,371,371,116.41459844934248,-22.01879544924669,29.057431061364536
372,372,372,123.5382901098248,-33.521457017498136,30.52132103762778
373,373,373,120.8222700466254,-34.39295150061396,11.717450227661086
374,374,374,118.6946084820767,-21.000891553694657,88.99743291140537
375,375,375,120.572869287855,-29.62240988954062,26.817270272855048
376,376,376,121.93686482597136,-22.71175016455882,41.74793952824814
377,377,377,121.61135039390766,-35.081957689666154,83.52183034160883
378,378,378,120.52739287045414,-33.264917623665035,67.81439948689818
379,379,379,117.09979195085268,-35.499907268438115,67.85971326764054
380,380,380,114.02043531641358,-24.02294380279944,21.74809648491493
381,381,381,116.32975314310474,-26.03642669033865,23.24871228010249
382,382,382,118.79865920606528,-32.368792594269,33.799967908127584
383,383,383,120.53259112381232,-32.181446467521575,14.052196515289667
384,384,384,121.64518940120334,-21.157863767306736,44.81735481752413
385,385,385,122.94976004799187,-21.275280365526065,23.20570120997173
386,386,386,123.46338015016082,-28.4204640721457,38.5413398896941
387,387,387,117.74065380466106,-24.98526372422005,61.46104413134233
388,388,388,116.162295023044,-34.30402945695705,15.55460385797169
389,389,389,121.20198379201146,-22.58216532426674,73.63545390041837
390,390,390,119.64681718920266,-33.586405073519884,92.99657115361852
391,391,391,115.76300669478232,-20.204863181174,66.85759159597983
392,392,392,116.01412960289277,-34.10467259846502,61.03571330018008
393,393,393,120.47789195069416,-28.04473364055245,32.09764302417071
394,394,394,117.3863107098752,-35.189711107137924,57.4082532425352
395,395,395,120.44759775007869,-23.43096204902527,44.17095451383927
396,396,396,121.11654863016912,-23.01917105009817,15.039524903529374
397,397,397,119.69419698987,-22.54074722742716,73.57608226269956
398,398,398,120.0096772880778,-29.165164172216777,92.35200045570797
399,399,399,116.04633237406594,-29.314525241581727,46.622819372404166
