,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,X,Y,class
17,17,17,17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,93.64431093682798,47.49261067102562,class1
18,18,18,18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,75.58616193049329,40.58713632529619,class1
19,19,19,19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,96.0334218340461,42.698929818348525,class1
20,20,20,20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,62.91109602470438,57.314457421677034,class1
21,21,21,21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,77.50177680936501,38.98824303039852,class1
22,22,22,22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,68.07700180799692,56.91689428866158,class1
23,23,23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,94.74858514213842,38.60950204411366,class1
24,24,24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,85.72103415832223,61.45617261203301,class1
25,25,25,25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,82.17626164956685,40.34287279309718,class1
26,26,26,26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,77.01921487096452,45.94299549851713,class1
27,27,27,27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,80.90859007002993,39.769795019243034,class1
28,28,28,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,65.32583425562159,55.93041216743312,class1
29,29,29,29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,88.29144637069453,50.891053144674515,class1
30,30,30,30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,78.0944293756114,31.277446406994233,class1
31,31,31,31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,91.5605549826155,55.02164062813525,class1
32,32,32,32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,65.95782792232649,54.624522965974485,class1
33,33,33,33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,71.23344151065687,51.550915956114984,class1
34,34,34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,69.44837514986013,49.515280450739105,class1
35,35,35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,81.79048029547901,41.99835713243745,class1
36,36,36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,84.50353519028903,34.74555096582051,class1
37,37,37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,56.271355868613384,34.64453087869598,class1
38,38,38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,77.24142529557,70.08734075341197,class1
39,39,39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,78.18829603218163,44.8493158595506,class1
40,40,40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,81.7055040648145,45.93974787638126,class1
41,41,41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,71.14300806731536,42.42115636070012,class1
42,42,42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,71.66703401500966,49.67832274278811,class1
43,43,43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,70.92366751403573,58.27706488389789,class1
44,44,44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,69.58939776517664,44.82183225118121,class1
45,45,45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,84.72909167251652,75.38619392393733,class1
46,46,46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,67.27316042296198,35.87522736254438,class1
47,47,47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,72.46046295171715,43.220537618069486,class1
48,48,48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,88.40469709988547,39.33814462767916,class1
49,49,49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,68.8678670475735,52.43764785265817,class1
50,50,50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,95.19940723530078,41.36854308587338,class1
51,51,51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,55.56132297737448,55.66498522787411,class1
52,52,52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,78.58921006461064,44.901554374118035,class1
53,53,53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,78.82327436800676,60.583245015162646,class1
54,54,54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,81.13893929554101,45.248449783615804,class1
55,55,55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,84.12426943079493,48.28374749849811,class1
56,56,56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,70.61897374854377,47.1080707541135,class1
57,57,57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,82.75749793842377,50.460293325723775,class1
58,58,58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,83.2210426778791,47.81151171236639,class1
59,59,59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,83.36525701070232,58.97898977899325,class1
60,60,60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.324360341146004,42.86834499966476,class1
61,61,61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,76.6145010528184,50.44632446561907,class1
62,62,62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,88.06033223506473,43.082360854595805,class1
63,63,63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,72.00007097953458,45.62934628703438,class1
64,64,64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,70.10942925779852,61.37079498403138,class1
65,65,65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,75.87559863680998,44.92377362679163,class1
66,66,66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,82.33667987916505,44.56894577487815,class1
67,67,67,67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,90.66898207222555,47.180862883576445,class1
68,68,68,68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,86.4488415672302,49.25524979939123,class1
69,69,69,69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,80.23853908357879,55.21624610583828,class1
70,70,70,70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.38210085060857,55.27806646012671,class1
71,71,71,71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,78.15756606620859,66.98124084373656,class1
72,72,72,72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,88.417380302955,41.73514430370085,class1
73,73,73,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.85212169161652,47.88890800247683,class1
74,74,74,74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,68.17279030902729,35.9791855147687,class1
75,75,75,75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,81.38533032059125,56.64677370953349,class1
76,76,76,76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.68394352553368,47.83509604528136,class1
77,77,77,77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.18599020465726,36.611234227128904,class1
78,78,78,78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,86.13709252040381,51.878753663562854,class1
79,79,79,79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,80.0376021694642,57.6508480155175,class1
80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,77.85277676200074,63.44707869602046,class1
81,81,81,81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,72.75415870276908,47.91159230677042,class1
82,82,82,82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,78.58689237371463,63.13804245536103,class1
83,83,83,83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,72.00922200842935,38.311525241820206,class1
84,84,84,84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,87.22530268000659,60.21779576398272,class1
85,85,85,85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,80.9287615986033,55.105251619657224,class1
86,86,86,86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.5665312782813,39.64364892789108,class1
87,87,87,87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,81.37034664662228,43.22283915050372,class1
88,88,88,88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,92.36175468769171,46.89400885763634,class1
89,89,89,89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,80.79103445403103,49.785295361626545,class1
90,90,90,90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,86.60245043844552,43.80204961571975,class1
91,91,91,91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,87.02472625241495,57.895931241351484,class1
92,92,92,92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,95.54187933756157,54.24391609235009,class1
93,93,93,93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,82.50324563082225,48.66274536942027,class1
94,94,94,94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,90.47735091436533,52.5795191267061,class1
95,95,95,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,67.96387472587732,36.32371182508941,class1
96,96,96,96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.27490812238405,50.11230765180333,class1
97,97,97,97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,85.8596710880615,48.74121519978628,class1
98,98,98,98,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,80.83502217763713,48.983231195987585,class1
99,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,69.26691133331589,54.15292955052968,class1
100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,64.35738909875049,55.365075428551144,class1
101,101,101,101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,88.99412616200857,47.35450778549202,class1
102,102,102,102,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,79.86278883372003,63.40387379737965,class1
103,103,103,103,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,87.67826066301755,53.2974568231123,class1
104,104,104,104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,77.60114468998457,51.04681325937706,class1
105,105,105,105,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,87.86651582579637,67.74283524788856,class1
106,106,106,106,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,77.4988304028455,49.319081300141825,class1
107,107,107,107,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,66.58611153977105,58.888228953708584,class1
108,108,108,108,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,73.02578921142111,53.987963143079526,class1
109,109,109,109,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,84.2088385222212,46.98425554172989,class1
110,110,110,110,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,84.7477212098951,63.872022720424766,class1
111,111,111,111,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,80.35450849552092,50.408226462994534,class1
112,112,112,112,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,89.71122034347563,52.54841787379809,class1
113,113,113,113,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,75.22650240322804,63.988470026179186,class1
114,114,114,114,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,71.12462305355967,48.66985041384498,class1
115,115,115,115,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,71.7646228366694,42.810477264121715,class1
116,116,116,116,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,73.31008104627648,46.12517758519403,class1
117,117,117,117,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,80.7175054959696,49.55439456633131,class1
118,118,118,118,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,76.20772581673671,34.473316380600366,class1
119,119,119,119,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,78.71063922209173,48.2654498491731,class1
120,120,120,120,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,77.46936414799123,63.76567748694819,class1
121,121,121,121,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,81.59495268761826,48.857161948407345,class1
122,122,122,122,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,86.59731054817826,51.7599619047586,class1
123,123,123,123,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,95.96877244094121,49.41882326004794,class1
124,124,124,124,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,88.03914669756644,34.532727867344626,class1
125,125,125,125,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,78.35858853162262,53.27717684112764,class1
126,126,126,126,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,72.20948369340604,50.96009811125976,class1
127,127,127,127,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,99.82377736117412,38.30582411257559,class1
128,128,128,128,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,89.1375015681873,58.736989481937115,class1
129,129,129,129,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,72.87130564268887,45.01007562785473,class1
130,130,130,130,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,82.51040982595543,46.124055492146276,class1
131,131,131,131,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,86.28212599211744,49.61644442554742,class1
132,132,132,132,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,84.74928368843302,42.23542075630999,class1
133,133,133,133,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,71.51486980993676,47.77476069442697,class1
134,134,134,134,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,80.91985750197698,45.41054562658566,class1
135,135,135,135,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,93.27729482512532,52.52256144135563,class1
136,136,136,136,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,78.48834883731618,46.736007506529226,class1
137,137,137,137,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,91.31028934818805,58.648061593753006,class1
138,138,138,138,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,62.39420525304021,51.54200310077674,class1
139,139,139,139,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,98.73195803390387,51.0517145325115,class1
140,140,140,140,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,84.87041813396908,60.886090972533765,class1
141,141,141,141,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,88.99672718002225,48.430405769071385,class1
142,142,142,142,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,89.66835074882107,56.99253483659736,class1
143,143,143,143,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,70.58175317530056,49.60772140063771,class1
144,144,144,144,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,60.9243064469173,51.612783289085975,class1
145,145,145,145,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,84.42007102162742,40.90116852101321,class1
146,146,146,146,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,68.1805296687219,58.968814289535615,class1
147,147,147,147,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,70.32705548295618,50.297771966986986,class1
148,148,148,148,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,83.4948945936684,51.009532030865515,class1
149,149,149,149,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,86.93931740791845,51.287584861942136,class1
150,150,150,150,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,74.05246772923927,60.157264754743395,class1
151,151,151,151,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,66.95800210186539,44.55430766366756,class1
152,152,152,152,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,78.07819933148242,70.76637160469842,class1
153,153,153,153,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,92.24139994561266,37.66618046005765,class1
154,154,154,154,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,85.3582880760676,47.477726598278146,class1
155,155,155,155,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,80.72851556365038,38.11439850653686,class1
156,156,156,156,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,92.12898448872787,51.29778851832475,class1
157,157,157,157,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,75.71103227202825,57.984868006521886,class1
158,158,158,158,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,69.45184398785786,40.32444122030617,class1
159,159,159,159,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,79.50823716780886,42.516599351567145,class1
160,160,160,160,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,60.13956685364647,52.50809722985777,class1
161,161,161,161,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,80.79940906513345,55.584622739433755,class1
162,162,162,162,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,88.84882066998021,52.51207047386304,class1
163,163,163,163,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,76.85593898189853,37.64494424262915,class1
164,164,164,164,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,99.3672495697385,45.44061569942867,class1
165,165,165,165,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,77.50796789461391,46.95313372842733,class1
166,166,166,166,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,87.14343432931423,47.79487098451682,class1
167,167,167,167,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,86.80598702469311,56.61103207783147,class1
168,168,168,168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,96.7666215108089,51.1235499759629,class1
169,169,169,169,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,83.28520749863524,55.888992153835176,class1
170,170,170,170,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,79.45235406383551,62.42228540581505,class1
171,171,171,171,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,78.34860142591592,45.61641240681216,class1
172,172,172,172,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,76.26978243652401,35.65063289410158,class1
173,173,173,173,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,68.22712568437802,42.954484571386125,class1
174,174,174,174,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,73.77623429454708,39.33067538327054,class1
175,175,175,175,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,91.21287586549604,47.400733526143185,class1
176,176,176,176,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,81.25971297357133,58.46291930020944,class1
177,177,177,177,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,90.68739599252498,45.1954284090838,class1
178,178,178,178,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,87.9747363226613,48.68283877103522,class1
179,179,179,179,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,76.19478725493937,36.37282257842014,class1
180,180,180,180,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,97.69047506742577,55.0244791492372,class1
181,181,181,181,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,66.82194259976957,44.16652811264209,class1
182,182,182,182,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,70.80230645500214,33.98921319616018,class1
183,183,183,183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,81.4325887580905,57.17687359663426,class1
184,184,184,184,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,69.16170168067103,79.76426014923472,class1
185,185,185,185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,90.89426238398366,55.89701625417446,class1
186,186,186,186,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,64.16413237776877,56.82057566534594,class1
187,187,187,187,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,80.29451639448973,37.74855322601173,class1
188,188,188,188,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,91.86774352876935,40.67909300796842,class1
189,189,189,189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,60.507081430440955,54.31120800976295,class1
190,190,190,190,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,78.15178300348181,54.96992995461489,class1
191,191,191,191,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,76.06824300064201,42.48380695501954,class1
192,192,192,192,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,73.13572900239241,51.60581315381788,class1
193,193,193,193,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,73.43350693202628,41.27268314490547,class1
194,194,194,194,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,61.66368826582517,62.89141839036757,class1
195,195,195,195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,75.41087508690244,34.79518467469025,class1
196,196,196,196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,81.12686467375376,49.54894529106619,class1
197,197,197,197,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,75.4812224545653,50.146175539787485,class1
198,198,198,198,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,76.6614308213595,55.63387697673669,class1
199,199,199,199,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,84.96033212907405,49.71286682597546,class1
200,200,200,200,200.0,200.0,200.0,,,,,,72.80639333084274,54.856796426625664,class1
201,201,201,201,201.0,201.0,201.0,,,,,,92.2827056144739,47.78497550241603,class1
202,202,202,202,202.0,202.0,202.0,,,,,,74.69024584191544,49.02914811164494,class1
203,203,203,203,203.0,203.0,203.0,,,,,,80.40543516139068,35.046730512413184,class1
204,204,204,204,204.0,204.0,204.0,,,,,,80.04359012986333,46.78387823962176,class1
205,205,205,205,205.0,205.0,205.0,,,,,,76.25515506421557,42.86704770171962,class1
206,206,206,206,206.0,206.0,206.0,,,,,,80.63642774540833,74.28346194531022,class1
207,207,207,207,207.0,207.0,207.0,,,,,,72.26275665482933,58.51327521405052,class1
208,208,208,208,208.0,208.0,208.0,,,,,,85.92729149634751,43.0236083632751,class1
209,209,209,209,209.0,209.0,209.0,,,,,,61.69098674141013,59.50396406936755,class1
210,210,210,210,210.0,210.0,210.0,,,,,,73.73544092616586,52.46967223572697,class1
211,211,211,211,211.0,211.0,211.0,,,,,,81.15591505704202,52.797446891433985,class1
212,212,212,212,212.0,212.0,212.0,,,,,,89.88880630314331,41.06492743481044,class1
213,213,213,213,213.0,213.0,213.0,,,,,,87.55567521123204,46.85164759878091,class1
214,214,214,214,214.0,214.0,214.0,,,,,,82.0984619913826,57.656820760124084,class1
215,215,215,215,215.0,215.0,215.0,,,,,,82.11746044365754,40.257912903645554,class1
216,216,216,216,216.0,216.0,216.0,,,,,,70.02716726399422,46.02337625666821,class1
217,217,217,217,217.0,217.0,217.0,,,,,,75.28972166112682,69.85358855633343,class1
218,218,218,218,218.0,218.0,218.0,,,,,,79.40478215517949,46.96107167414081,class1
219,219,219,219,219.0,219.0,219.0,,,,,,79.42002264542204,51.17541757406305,class1
220,220,220,220,220.0,220.0,220.0,,,,,,74.64964123402065,38.859462102518854,class1
221,221,221,221,221.0,221.0,221.0,,,,,,61.842965828836235,54.888541063273976,class1
222,222,222,222,222.0,222.0,222.0,,,,,,75.08102912818804,68.82593651533819,class1
223,223,223,223,223.0,223.0,223.0,,,,,,87.4670735410865,54.42048289831929,class1
224,224,224,224,224.0,224.0,224.0,,,,,,69.95856306251436,48.76268334464058,class1
225,225,225,225,225.0,225.0,225.0,,,,,,83.90133093180124,45.49914237260223,class1
226,226,226,226,226.0,226.0,226.0,,,,,,82.09120231529191,51.63641232443048,class1
227,227,227,227,227.0,227.0,227.0,,,,,,87.59026941049306,51.172192324683124,class1
228,228,228,228,228.0,228.0,228.0,,,,,,66.98356305931007,70.56482740831822,class1
229,229,229,229,229.0,229.0,229.0,,,,,,68.33974955921784,45.73156201729961,class1
230,230,230,230,230.0,230.0,230.0,,,,,,79.25826831922275,52.67302726030212,class1
231,231,231,231,231.0,231.0,231.0,,,,,,80.31242471814643,45.96147523312625,class1
232,232,232,232,232.0,232.0,232.0,,,,,,73.26088677896173,59.83314878050351,class1
233,233,233,233,233.0,233.0,233.0,,,,,,85.82749549884188,45.729766110598256,class1
234,234,234,234,234.0,234.0,234.0,,,,,,74.94570577984179,52.552678728339714,class1
235,235,235,235,235.0,235.0,235.0,,,,,,67.86752409996049,32.86137981975379,class1
236,236,236,236,236.0,236.0,236.0,,,,,,65.40108628709456,42.77160163308935,class1
237,237,237,237,237.0,237.0,237.0,,,,,,88.9051526903691,48.67483218417337,class1
238,238,238,238,238.0,238.0,238.0,,,,,,85.54998415367957,58.77253832542923,class1
239,239,239,239,239.0,239.0,239.0,,,,,,77.00459348355388,49.75792346126213,class1
240,240,240,240,240.0,240.0,240.0,,,,,,83.93430068044053,41.56687030796261,class1
241,241,241,241,241.0,241.0,241.0,,,,,,92.23096132431122,52.54499722282928,class1
242,242,242,242,242.0,242.0,242.0,,,,,,79.11981779410557,62.603507893711125,class1
243,243,243,243,243.0,243.0,243.0,,,,,,72.25007665416796,36.68446187645859,class1
