,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,precipitation
90,90,90,90,90,90,2230,"Skagway,",Alaska,,,151.44670892122554
91,91,91,91,91,91,2240,Southeast,Alaska,,,112.7883724742482
92,92,92,92,92,92,2261,Valdez–Cordova,Alaska,,,172.91517363113567
93,93,93,93,93,93,2275,"Wrangell,",Alaska,,,116.09934008045668
94,94,94,94,94,94,2282,"Yakutat,",Alaska,,,147.95969710519125
95,95,95,95,95,95,2290,Yukon–Koyukuk,Alaska,,,192.43288906858407
96,96,96,96,96,96,60010,Eastern,American Samoa,-170.627332642,-14.2674550886,408.51544983484405
97,97,97,97,97,97,60020,Manu'a,American Samoa,-169.53673492,-14.2084357923,421.5183302685374
98,98,98,98,98,98,60030,Rose,American Samoa,,,119.18865625104608
99,99,99,99,99,99,60040,Swain's,American Samoa,,,136.5721012868068
100,100,100,100,100,100,60050,Western,American Samoa,-170.784527256,-14.3355554126,456.0265000121848
101,101,101,101,101,101,4001,Apache,Arizona,-109.488828707,35.3955080611,469.59813301699046
102,102,102,102,102,102,4003,Cochise,Arizona,-109.751263137,31.8796370864,477.3154716834897
103,103,103,103,103,103,4005,Coconino,Arizona,-111.770512718,35.8386956734,468.1731467724028
104,104,104,104,104,104,4007,Gila,Arizona,-110.811737097,33.7997498678,405.2761421837895
105,105,105,105,105,105,4009,Graham,Arizona,-109.887451628,32.9326627045,407.4733745285583
106,106,106,106,106,106,4011,Greenlee,Arizona,-109.240355413,33.2154016682,412.8818330312276
107,107,107,107,107,107,4012,La,Arizona,,,197.90733857115023
108,108,108,108,108,108,4013,Maricopa,Arizona,-112.491486812,33.3489778227,420.27569414212036
109,109,109,109,109,109,4015,Mohave,Arizona,-113.757910618,35.7040584995,447.94597628554357
110,110,110,110,110,110,4017,Navajo,Arizona,-110.321396004,35.3995733714,414.48791356906486
111,111,111,111,111,111,4019,Pima,Arizona,-111.789863499,32.097399026,427.6917972244067
112,112,112,112,112,112,4021,Pinal,Arizona,-111.344739896,32.9043665122,472.455930219973
113,113,113,113,113,113,4023,Santa,Arizona,,,188.15136876598825
114,114,114,114,114,114,4025,Yavapai,Arizona,-112.553944833,34.5998564246,446.13968746480595
115,115,115,115,115,115,4027,Yuma,Arizona,-113.905618757,32.7696188927,435.5887630366915
116,116,116,116,116,116,5001,Arkansas,Arkansas,-91.3749047506,34.2908080523,473.1344798071074
117,117,117,117,117,117,5003,Ashley,Arkansas,-91.7684475565,33.1912219797,405.0405864869059
118,118,118,118,118,118,5005,Baxter,Arkansas,-92.3369721117,36.2871782318,437.747766059314
119,119,119,119,119,119,5007,Benton,Arkansas,-94.2561015344,36.3387382969,493.4991729608483
120,120,120,120,120,120,5009,Boone,Arkansas,-93.0915633723,36.3085986469,414.70302228269657
121,121,121,121,121,121,5011,Bradley,Arkansas,-92.1624016443,33.4664224376,486.4273003664357
122,122,122,122,122,122,5013,Calhoun,Arkansas,-92.5030441645,33.5580341574,409.88769701837083
123,123,123,123,123,123,5015,Carroll,Arkansas,-93.5381811083,36.3410829938,496.40787219536134
124,124,124,124,124,124,5017,Chicot,Arkansas,-91.2939728213,33.2672553197,459.61142632322634
125,125,125,125,125,125,5019,Clark,Arkansas,-93.1763674899,34.0509558643,464.53249613255156
126,126,126,126,126,126,5021,Clay,Arkansas,-90.4173835629,36.3683942057,402.9650471475904
127,127,127,127,127,127,5023,Cleburne,Arkansas,-92.0267180322,35.5381064958,415.1899156883412
128,128,128,128,128,128,5025,Cleveland,Arkansas,-92.1851454385,33.8983618624,417.2479255377721
129,129,129,129,129,129,5027,Columbia,Arkansas,-93.227308885,33.2142871374,415.6578418163919
130,130,130,130,130,130,5029,Conway,Arkansas,-92.7013072101,35.2622207059,435.8423933927781
131,131,131,131,131,131,5031,Craighead,Arkansas,-90.632841255,35.8307887047,474.6256728887927
132,132,132,132,132,132,5033,Crawford,Arkansas,-94.2429568096,35.5884840734,478.9566067387286
133,133,133,133,133,133,5035,Crittenden,Arkansas,-90.3088719897,35.2079371348,460.0804343424341
134,134,134,134,134,134,5037,Cross,Arkansas,-90.771226853,35.2957261162,477.70705967957844
135,135,135,135,135,135,5039,Dallas,Arkansas,-92.6544402046,33.9698311293,454.3144528587123
136,136,136,136,136,136,5041,Desha,Arkansas,-91.2539442656,33.8333331807,470.0830425114498
137,137,137,137,137,137,5043,Drew,Arkansas,-91.720023319,33.5894557062,428.2500431711886
138,138,138,138,138,138,5045,Faulkner,Arkansas,-92.332041157,35.1469781265,462.79936079775854
139,139,139,139,139,139,5047,Franklin,Arkansas,-93.8906143781,35.5123637272,414.313145277752
140,140,140,140,140,140,5049,Fulton,Arkansas,-91.8182352994,36.3816695474,418.798459489406
141,141,141,141,141,141,5051,Garland,Arkansas,-93.150399652,34.5767017575,419.26447276144836
142,142,142,142,142,142,5053,Grant,Arkansas,-92.4235830486,34.2900177408,423.90253011443207
143,143,143,143,143,143,5055,Greene,Arkansas,-90.5590717273,36.117697723,470.919752865633
144,144,144,144,144,144,5057,Hempstead,Arkansas,-93.6684431539,33.7353045888,405.9421189701502
145,145,145,145,145,145,5059,Hot,Arkansas,,,126.3274955996787
146,146,146,146,146,146,5061,Howard,Arkansas,-93.9934933573,34.0887429323,488.4390822512551
147,147,147,147,147,147,5063,Independence,Arkansas,-91.5697116529,35.7415534129,478.86910302817546
148,148,148,148,148,148,5065,Izard,Arkansas,-91.9134102959,36.0948699143,437.4309186379252
149,149,149,149,149,149,5067,Jackson,Arkansas,-91.2145376687,35.5992402368,458.57420104096946
150,150,150,150,150,150,5069,Jefferson,Arkansas,-91.9315146225,34.2687844437,499.89201681168424
151,151,151,151,151,151,5071,Johnson,Arkansas,-93.4598811569,35.5701227411,402.87662007770535
152,152,152,152,152,152,5073,Lafayette,Arkansas,-93.6070389924,33.2409810885,498.0960311805846
153,153,153,153,153,153,5075,Lawrence,Arkansas,-91.1070801351,36.0412452465,483.49277888044924
154,154,154,154,154,154,5077,Lee,Arkansas,-90.7820673213,34.7806229431,487.1483719436132
155,155,155,155,155,155,5079,Lincoln,Arkansas,-91.7333211971,33.9574736745,424.80514003070334
156,156,156,156,156,156,5081,Little,Arkansas,,,142.93507961143268
157,157,157,157,157,157,5083,Logan,Arkansas,-93.7162169926,35.2153385104,430.92791125038303
158,158,158,158,158,158,5085,Lonoke,Arkansas,-91.8887898981,34.7542368128,482.9176395057427
159,159,159,159,159,159,5087,Madison,Arkansas,-93.7245618667,36.0109653302,461.9440082950035
160,160,160,160,160,160,5089,Marion,Arkansas,-92.6842202167,36.2683474959,404.4489715838933
161,161,161,161,161,161,5091,Miller,Arkansas,-93.8915614277,33.3121471783,447.696560828914
162,162,162,162,162,162,5093,Mississippi,Arkansas,-90.0541660119,35.7639016515,489.6270718175812
163,163,163,163,163,163,5095,Monroe,Arkansas,-91.2038921969,34.6778362856,403.8250263613795
164,164,164,164,164,164,5097,Montgomery,Arkansas,-93.6595529416,34.5387970384,443.5822518522871
165,165,165,165,165,165,5099,Nevada,Arkansas,-93.3071433023,33.6639660687,407.8581380401867
166,166,166,166,166,166,5101,Newton,Arkansas,-93.2178669264,35.9199743544,467.38292403254803
167,167,167,167,167,167,5103,Ouachita,Arkansas,-92.8819343531,33.5933550412,458.2979542529612
168,168,168,168,168,168,5105,Perry,Arkansas,-92.9314699116,34.9473737476,421.83336199892864
169,169,169,169,169,169,5107,Phillips,Arkansas,-90.8480221032,34.42829125,499.3166638981788
170,170,170,170,170,170,5109,Pike,Arkansas,-93.6563416658,34.1634980417,486.96432937059143
171,171,171,171,171,171,5111,Poinsett,Arkansas,-90.6629400421,35.5740321244,498.12147627762806
172,172,172,172,172,172,5113,Polk,Arkansas,-94.2280604373,34.4858849277,434.1779808818378
173,173,173,173,173,173,5115,Pope,Arkansas,-93.0341542751,35.447636026,491.3825486460992
174,174,174,174,174,174,5117,Prairie,Arkansas,-91.5527759528,34.8297827954,401.3819189782939
175,175,175,175,175,175,5119,Pulaski,Arkansas,-92.3119257562,34.7699753373,412.38025803786417
176,176,176,176,176,176,5121,Randolph,Arkansas,-91.0277165202,36.341483312,470.36730637488677
177,177,177,177,177,177,5123,St.,Arkansas,,,186.0558307145456
178,178,178,178,178,178,5125,Saline,Arkansas,-92.676575561,34.6466183905,471.60480168642897
179,179,179,179,179,179,5127,Scott,Arkansas,-94.0632792993,34.8607684689,444.6801721584879
180,180,180,180,180,180,5129,Searcy,Arkansas,-92.6995245166,35.9109060184,471.35938525131996
181,181,181,181,181,181,5131,Sebastian,Arkansas,-94.2741206259,35.1993218755,456.4747405420191
182,182,182,182,182,182,5133,Sevier,Arkansas,-94.2412727038,33.9972551652,459.69857008386924
183,183,183,183,183,183,5135,Sharp,Arkansas,-91.4798585278,36.1611646374,447.6425752134569
184,184,184,184,184,184,5137,Stone,Arkansas,-92.1567129536,35.8598655553,492.8063355909469
185,185,185,185,185,185,5139,Union,Arkansas,-92.5972913761,33.171357538,434.6883884036515
186,186,186,186,186,186,5141,Van,Arkansas,,,143.15026011067377
187,187,187,187,187,187,5143,Washington,Arkansas,-94.2155848036,35.9790563044,471.5769596441951
188,188,188,188,188,188,5145,White,Arkansas,-91.7455472673,35.2562753346,442.0588054250324
189,189,189,189,189,189,5147,Woodruff,Arkansas,-91.2430822004,35.1863303424,466.83208832168316
190,190,190,190,190,190,5149,Yell,Arkansas,-93.4112514229,35.0025779761,473.0831226951358
191,191,191,191,191,191,6001,Alameda,California,-121.917998966,37.6504930265,418.3997196235352
192,192,192,192,192,192,6003,Alpine,California,-119.82065303,38.5972506332,433.1444440926106
193,193,193,193,193,193,6005,Amador,California,-120.651115621,38.446389504,471.1577799527565
194,194,194,194,194,194,6007,Butte,California,-121.600671735,39.6669293633,470.30115319602896
195,195,195,195,195,195,6009,Calaveras,California,-120.554132098,38.204606803,403.1812892490302
196,196,196,196,196,196,6011,Colusa,California,-122.237029616,39.177573113,426.1949597589504
197,197,197,197,197,197,6013,Contra,California,,,197.1133394955361
198,198,198,198,198,198,6015,Del,California,,,155.37233219666763
199,199,199,199,199,199,6017,El,California,,,114.23969570264472
200,200,200,200,200,200,6019,Fresno,California,-119.649322632,36.7581801263,454.8252496899604
201,201,201,201,201,201,6021,Glenn,California,-122.392206808,39.5984047698,447.8277951822324
202,202,202,202,202,202,6023,Humboldt,California,-123.915819446,40.7050090829,491.6722055682068
203,203,203,203,203,203,6025,Imperial,California,-115.365336962,33.0395904342,414.526256861335
204,204,204,204,204,204,6027,Inyo,California,-117.410789686,36.5111268089,499.879845705993
205,205,205,205,205,205,6029,Kern,California,-118.729900424,35.3428473738,451.72999185653026
206,206,206,206,206,206,6031,Kings,California,-119.815502709,36.0753604529,450.381657517997
207,207,207,207,207,207,6033,Lake,California,-122.753183909,39.0996453445,497.6949777577497
208,208,208,208,208,208,6035,Lassen,California,-120.594332834,40.6735903894,492.4090399251022
209,209,209,209,209,209,6037,Los,California,,,192.03602511101536
210,210,210,210,210,210,6039,Madera,California,-119.762644507,37.2180440575,420.99872558857675
211,211,211,211,211,211,6041,Marin,California,-122.748858563,38.05518334,478.57285646682874
212,212,212,212,212,212,6043,Mariposa,California,-119.905517029,37.5815223099,497.9732458990024
213,213,213,213,213,213,6045,Mendocino,California,-123.431553907,39.4336238198,458.527998845704
214,214,214,214,214,214,6047,Merced,California,-120.717688,37.191870471,499.6487011702743
215,215,215,215,215,215,6049,Modoc,California,-120.725028959,41.5898335739,404.91536508854676
216,216,216,216,216,216,6051,Mono,California,-118.886709262,37.938990343,459.6761664333493
217,217,217,217,217,217,6053,Monterey,California,-121.308901554,36.2397743956,404.7902145148508
218,218,218,218,218,218,6055,Napa,California,-122.330538465,38.5064964441,430.36188018300015
219,219,219,219,219,219,6057,Nevada,California,-120.768752113,39.301369579,478.2211181318164
220,220,220,220,220,220,6059,Orange,California,-117.776142822,33.6769134328,421.2177582751582
221,221,221,221,221,221,6061,Placer,California,-120.717645936,39.0634313879,456.9472134481661
222,222,222,222,222,222,6063,Plumas,California,-120.838597596,40.0046824769,406.6869162776031
223,223,223,223,223,223,6065,Riverside,California,-115.993845895,33.7436800499,418.84179627271413
224,224,224,224,224,224,6067,Sacramento,California,-121.344253814,38.4493208547,470.5158830499212
225,225,225,225,225,225,6069,San,California,,,140.12848081663117
226,226,226,226,226,226,6071,San,California,,,174.21323077675976
227,227,227,227,227,227,6073,San,California,,,182.8719986397724
228,228,228,228,228,228,6075,San,California,,,159.447149243369
229,229,229,229,229,229,6077,San,California,,,101.87629823990372
230,230,230,230,230,230,6079,San,California,,,118.84729777145353
231,231,231,231,231,231,6081,San,California,,,169.62590647829776
232,232,232,232,232,232,6083,Santa,California,,,118.77922609530604
233,233,233,233,233,233,6085,Santa,California,,,122.50338779827852
234,234,234,234,234,234,6087,Santa,California,,,162.89695198125503
235,235,235,235,235,235,6089,Shasta,California,-122.040521531,40.7637666014,478.6559239539845
236,236,236,236,236,236,6091,Sierra,California,-120.515996378,39.5804001016,445.9057790099039
237,237,237,237,237,237,6093,Siskiyou,California,-122.540367763,41.5926866339,434.03562844721847
238,238,238,238,238,238,6095,Solano,California,-121.940024418,38.2669127871,415.9928014328317
239,239,239,239,239,239,6097,Sonoma,California,-122.922544658,38.525292575,460.6604225058417
240,240,240,240,240,240,6099,Stanislaus,California,-120.997682895,37.5591374435,456.49298918711514
241,241,241,241,241,241,6101,Sutter,California,-121.694849665,39.0345595213,452.00284165291924
242,242,242,242,242,242,6103,Tehama,California,-122.233884853,40.1257361849,482.53554303484697
243,243,243,243,243,243,6105,Trinity,California,-123.112627727,40.6506935615,442.1818954281859
244,244,244,244,244,244,6107,Tulare,California,-118.80047248,36.220156659,499.09266157856325
245,245,245,245,245,245,6109,Tuolumne,California,-119.95475358,38.0276014047,422.9629440476379
246,246,246,246,246,246,6111,Ventura,California,-119.126027193,34.3575285169,425.5407435876451
247,247,247,247,247,247,6113,Yolo,California,-121.90161702,38.6866603948,401.0064478428752
248,248,248,248,248,248,6115,Yuba,California,-121.351262732,39.2690076722,410.5581080816988
249,249,249,249,249,249,8001,Adams,Colorado,-104.337801716,39.8736400746,478.1103899702818
250,250,250,250,250,250,8003,Alamosa,Colorado,-105.788288197,37.5728931402,489.3882280497663
251,251,251,251,251,251,8005,Arapahoe,Colorado,-104.339234024,39.6497752303,435.2738848471243
252,252,252,252,252,252,8007,Archuleta,Colorado,-107.048288324,37.1936094363,407.3651257733687
253,253,253,253,253,253,8009,Baca,Colorado,-102.560476646,37.3191787991,468.29562915409565
254,254,254,254,254,254,8011,Bent,Colorado,-103.071704571,37.9550855775,410.3944093164238
255,255,255,255,255,255,8013,Boulder,Colorado,-105.35770567,40.0924597674,460.8172443416243
256,256,256,256,256,256,8014,"Broomfield,",Colorado,,,196.1571741215216
257,257,257,257,257,257,8015,Chaffee,Colorado,-106.194066665,38.7469030854,418.1190663519829
258,258,258,258,258,258,8017,Cheyenne,Colorado,-102.603395824,38.8279397207,471.9585041039343
259,259,259,259,259,259,8019,Clear,Colorado,,,175.0145249809709
260,260,260,260,260,260,8021,Conejos,Colorado,-106.191627951,37.2006875346,458.7426670625786
261,261,261,261,261,261,8023,Costilla,Colorado,-105.428249706,37.2779522735,482.2877100541222
262,262,262,262,262,262,8025,Crowley,Colorado,-103.784825661,38.326661062,402.1472060252057
263,263,263,263,263,263,8027,Custer,Colorado,-105.367471778,38.1086779015,407.8378043535305
264,264,264,264,264,264,8029,Delta,Colorado,-107.862876811,38.8613737904,447.3258735052725
265,265,265,265,265,265,8031,"Denver,",Colorado,,,174.33164417941882
266,266,266,266,266,266,8033,Dolores,Colorado,-108.517265273,37.7516108062,449.5881545407577
267,267,267,267,267,267,8035,Douglas,Colorado,-104.929559461,39.3297243092,418.02819221187826
268,268,268,268,268,268,8037,Eagle,Colorado,-106.695299259,39.6278256159,462.2950820285235
269,269,269,269,269,269,8039,Elbert,Colorado,-104.13588983,39.2865595002,416.21306500131897
270,270,270,270,270,270,8041,El,Colorado,,,182.22065732879528
271,271,271,271,271,271,8043,Fremont,Colorado,-105.439657054,38.4729724659,424.6793609535747
272,272,272,272,272,272,8045,Garfield,Colorado,-107.903956154,39.599307179,448.13053066516954
273,273,273,273,273,273,8047,Gilpin,Colorado,-105.522621196,39.8575436237,460.3576167574473
274,274,274,274,274,274,8049,Grand,Colorado,-106.118358313,40.102614944,493.30043152963054
275,275,275,275,275,275,8051,Gunnison,Colorado,-107.031700114,38.6667977063,454.33854994501314
276,276,276,276,276,276,8053,Hinsdale,Colorado,-107.300311758,37.8213415755,473.1982012255171
277,277,277,277,277,277,8055,Huerfano,Colorado,-104.960584534,37.6846796381,485.73272930925043
278,278,278,278,278,278,8057,Jackson,Colorado,-106.342794688,40.6664326842,492.8055474169531
279,279,279,279,279,279,8059,Jefferson,Colorado,-105.250466793,39.5864284092,401.7002637105282
280,280,280,280,280,280,8061,Kiowa,Colorado,-102.740340455,38.4326851414,439.91339004421593
281,281,281,281,281,281,8063,Kit,Colorado,,,182.9865490744708
282,282,282,282,282,282,8065,Lake,Colorado,-106.344837734,39.2023794705,418.2206090683393
283,283,283,283,283,283,8067,La,Colorado,,,182.8800603954276
284,284,284,284,284,284,8069,Larimer,Colorado,-105.461144451,40.6664172232,489.1810758308462
285,285,285,285,285,285,8071,Las,Colorado,,,101.9530922262719
286,286,286,286,286,286,8073,Lincoln,Colorado,-103.513965366,38.9880685587,466.5854839900419
287,287,287,287,287,287,8075,Logan,Colorado,-103.110095731,40.7246687188,455.1888831677089
288,288,288,288,288,288,8077,Mesa,Colorado,-108.466440182,39.0182904955,430.380995070522
289,289,289,289,289,289,8079,Mineral,Colorado,-106.924094646,37.6689956825,488.4716121087087
290,290,290,290,290,290,8081,Moffat,Colorado,-108.207290604,40.61842222,466.97861462893337
291,291,291,291,291,291,8083,Montezuma,Colorado,-108.596669828,37.3384339705,463.07360920907814
292,292,292,292,292,292,8085,Montrose,Colorado,-108.269451135,38.4021560325,400.69478701247516
293,293,293,293,293,293,8087,Morgan,Colorado,-103.809822237,40.2627443761,415.66033452397966
294,294,294,294,294,294,8089,Otero,Colorado,-103.716445685,37.9027017254,414.70545500609757
295,295,295,295,295,295,8091,Ouray,Colorado,-107.76931682,38.1554971802,468.08750122951477
296,296,296,296,296,296,8093,Park,Colorado,-105.717174716,39.1193028617,497.4629176897125
297,297,297,297,297,297,8095,Phillips,Colorado,-102.357579601,40.5938843197,453.8414152895545
298,298,298,298,298,298,8097,Pitkin,Colorado,-106.916577749,39.2171057452,470.3666733094704
299,299,299,299,299,299,8099,Prowers,Colorado,-102.393348977,37.9551831858,401.1236973791757
300,300,300,300,300,300,8101,Pueblo,Colorado,-104.512845555,38.1734202345,428.5522265576474
301,301,301,301,301,301,8103,Rio,Colorado,,,133.85014934696852
302,302,302,302,302,302,8105,Rio,Colorado,,,199.7732073648808
303,303,303,303,303,303,8107,Routt,Colorado,-106.991193187,40.4850679408,401.2126002028408
304,304,304,304,304,304,8109,Saguache,Colorado,-106.281555562,38.0805527548,498.2991073371617
305,305,305,305,305,305,8111,San,Colorado,,,153.6828279817509
306,306,306,306,306,306,8113,San,Colorado,,,101.06313651374792
307,307,307,307,307,307,8115,Sedgwick,Colorado,-102.351791195,40.8759049641,486.84331039842584
308,308,308,308,308,308,8117,Summit,Colorado,-106.116379137,39.634170806,490.6032543418522
