,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,temp,longitude,latitude,cat
67,67.0,67.0,67.0,67.0,67.0,7.11753624221178,-92.8139964332131,40.974017059208094,cold
68,68.0,68.0,68.0,68.0,68.0,3.885356913741792,-99.1883583712264,35.5441101004047,cold
69,69.0,69.0,69.0,69.0,69.0,9.49026464229141,-94.7406206705355,38.7556707501251,cold
70,70.0,70.0,70.0,70.0,70.0,6.36776050363934,-91.3449089404724,35.3332953283858,cold
71,71.0,71.0,71.0,71.0,71.0,6.42797037358582,-96.8803500734403,37.8460180109297,cold
72,72.0,72.0,72.0,72.0,72.0,9.23370215699691,-98.7047418459884,36.79909834344,cold
73,73.0,73.0,73.0,73.0,73.0,6.79923813399756,-96.3632940179805,35.6322635998699,cold
74,74.0,74.0,74.0,74.0,74.0,2.1797994394538,-96.4793009515717,36.0238216943735,cold
75,75.0,75.0,75.0,75.0,75.0,4.10950615300433,-92.9183117017862,41.7093118791587,cold
76,76.0,76.0,76.0,76.0,76.0,8.98702248057907,-97.1411890371244,40.3573159905845,cold
77,77.0,77.0,77.0,77.0,77.0,2.47623068045806,-94.1567408297615,41.4601159813944,cold
78,78.0,78.0,78.0,78.0,78.0,5.04687233072014,-94.9505860076759,37.8709230983312,cold
79,79.0,79.0,79.0,79.0,79.0,4.58810758066502,-99.0129846598802,36.2311436683038,cold
80,80.0,80.0,80.0,80.0,80.0,9.41398301802074,-93.1077493824936,36.4393513730518,cold
81,81.0,81.0,81.0,81.0,81.0,9.4901039781106,-95.5624179177555,41.8558630812022,cold
82,82.0,82.0,82.0,82.0,82.0,6.64120725251327,-98.6301019125911,41.484268090318,cold
83,83.0,83.0,83.0,83.0,83.0,3.22431356758606,-93.7652087683626,37.6244777871385,cold
84,84.0,84.0,84.0,84.0,84.0,4.60923592254878,-93.3600777326955,37.5940095547374,cold
85,85.0,85.0,85.0,85.0,85.0,8.20141155477937,-97.1969681124892,35.8788881863687,cold
86,86.0,86.0,86.0,86.0,86.0,2.14363226106683,-90.074260978039,41.8759770774802,cold
87,87.0,87.0,87.0,87.0,87.0,8.44326565639886,-90.170068867246,38.7496308291459,cold
88,88.0,88.0,88.0,88.0,88.0,8.82975957296616,-91.1006416390027,41.3597537926426,cold
89,89.0,89.0,89.0,89.0,89.0,5.5250247135335,-96.5321392891568,42.3060981734595,cold
90,90.0,90.0,90.0,90.0,90.0,7.41097467489349,-96.7868787014223,40.9724785535496,cold
91,91.0,91.0,91.0,91.0,91.0,9.6219665353987,-91.0480260538896,35.9429566829473,cold
92,92.0,92.0,92.0,92.0,92.0,4.84322248996582,-95.224888929669,35.1418691050921,cold
93,93.0,93.0,93.0,93.0,93.0,9.47329011656397,-98.886660748467,38.327673563448094,cold
94,94.0,94.0,94.0,94.0,94.0,7.23300953230937,-96.6436065292871,37.8338626301936,cold
95,95.0,95.0,95.0,95.0,95.0,9.2270256062596,-90.1647328002116,40.250945994865,cold
96,96.0,96.0,96.0,96.0,96.0,9.42556058460815,-93.3321969754516,40.9950217934866,cold
97,97.0,97.0,97.0,97.0,97.0,7.1700060402184,-95.9864145734841,39.5536227556239,cold
98,98.0,98.0,98.0,98.0,98.0,7.24568755116223,-99.3896207629045,42.0352438314049,cold
99,99.0,99.0,99.0,99.0,99.0,7.71535056305697,-95.6940441710947,37.53003319400791,cold
100,100.0,100.0,100.0,100.0,,1.9871765836958373,-121.6955621451997,43.80449822167847,hot
101,101.0,101.0,101.0,101.0,,7.802609140940557,-124.86158155569125,41.96712016357877,hot
102,102.0,102.0,102.0,102.0,,5.660349351890145,-120.2953870569574,44.827026320430704,hot
103,103.0,103.0,103.0,103.0,,3.644158343321311,-120.3819194968305,46.08288006474216,hot
104,104.0,104.0,104.0,104.0,,1.47279948781531,-121.23390073533736,46.90940033672291,hot
105,105.0,105.0,105.0,105.0,,8.909406738400705,-122.3118174167776,42.55887704587235,hot
106,106.0,106.0,106.0,106.0,,2.9421921682451773,-120.83834973048069,42.6698938394918,hot
107,107.0,107.0,107.0,107.0,,4.78713054715346,-122.40693739538813,42.16312678011208,hot
108,108.0,108.0,108.0,108.0,,4.184906671056506,-121.03703573037754,38.59831160105745,hot
109,109.0,109.0,109.0,109.0,,5.070908543736248,-124.10392835836667,41.074536015706414,hot
110,110.0,110.0,110.0,110.0,,7.205885569394054,-120.01886647314372,38.26605244597323,hot
111,111.0,111.0,111.0,111.0,,3.8243346471898616,-124.80384128896102,39.43278343869535,hot
112,112.0,112.0,112.0,112.0,,1.1725868120062537,-122.21315426541176,46.93547506055284,hot
113,113.0,113.0,113.0,113.0,,1.544324064333007,-123.03561591410735,41.89040236404858,hot
114,114.0,114.0,114.0,114.0,,1.9222867347349089,-123.16889366087928,38.56990623641399,hot
115,115.0,115.0,115.0,115.0,,8.052669766735363,-120.1168471870115,38.4428699271121,hot
116,116.0,116.0,116.0,116.0,,9.163965055803637,-120.42073084560924,40.13893486732137,hot
117,117.0,117.0,117.0,117.0,,4.98746277381132,-124.62547683391774,41.682175379408605,hot
118,118.0,118.0,118.0,118.0,,5.2826843613334695,-121.15288565833636,41.09183743642215,hot
119,119.0,119.0,119.0,119.0,,3.5474088953175054,-121.12457533438852,36.8728080167438,hot
120,120.0,120.0,120.0,120.0,,3.016046522768569,-121.35372496153414,46.08348564262208,hot
121,121.0,121.0,121.0,121.0,,9.928679875802525,-121.00892972574388,35.173447608013205,hot
122,122.0,122.0,122.0,122.0,,2.8283689987603733,-121.24704623855484,37.4109610724521,hot
123,123.0,123.0,123.0,123.0,,3.0115762051446966,-120.27599006022072,38.01252578927474,hot
124,124.0,124.0,124.0,124.0,,7.80468982825205,-120.59096898595504,44.549622848307024,hot
125,125.0,125.0,125.0,125.0,,8.066301629751756,-121.00039014209251,42.66766898088617,hot
126,126.0,126.0,126.0,126.0,,7.435816205037943,-123.58581211371624,39.604170941558095,hot
127,127.0,127.0,127.0,127.0,,4.016091785011872,-122.69543735483876,37.06216138021375,hot
128,128.0,128.0,128.0,128.0,,6.284462330711749,-121.60545215835644,42.1083276249066,hot
129,129.0,129.0,129.0,129.0,,2.4720318656475766,-121.95305300419888,37.7464194469024,hot
130,130.0,130.0,130.0,130.0,,2.6051760655276843,-121.54093476543024,35.41013221690209,hot
131,131.0,131.0,131.0,131.0,,9.401443182161623,-121.16490775637983,45.470759544896055,hot
132,132.0,132.0,132.0,132.0,,4.7697111675077455,-121.09323007482074,41.68357116232421,hot
133,133.0,133.0,133.0,133.0,,8.385460179941173,-124.27013248099348,35.47087233683903,hot
134,134.0,134.0,134.0,134.0,,3.454521706016433,-124.16191791157348,38.13240693467004,hot
135,135.0,135.0,135.0,135.0,,4.904547778297463,-122.0997108991956,44.70689756277066,hot
136,136.0,136.0,136.0,136.0,,1.7475398790160863,-123.38869899415012,46.66511285776641,hot
137,137.0,137.0,137.0,137.0,,4.458185865863798,-120.823749826973,39.06205704045302,hot
138,138.0,138.0,138.0,138.0,,8.177264507354092,-121.46938784802646,38.14563671541155,hot
139,139.0,139.0,139.0,139.0,,8.677343488604617,-120.35707084932092,35.25815218944366,hot
140,140.0,140.0,140.0,140.0,,7.264700366166417,-123.0358534075188,36.17472489366071,hot
141,141.0,141.0,141.0,141.0,,8.116264736497747,-124.8358908585445,41.8787699976054,hot
142,142.0,142.0,142.0,142.0,,6.42314678855717,-121.43159527158528,35.39212280057296,hot
143,143.0,143.0,143.0,143.0,,4.105295537589551,-120.9862629239892,35.959377102625496,hot
144,144.0,144.0,144.0,144.0,,1.1033477934875,-124.36852722287782,35.297659664934805,hot
145,145.0,145.0,145.0,145.0,,7.065024448665626,-120.2301783015248,41.48189054751728,hot
146,146.0,146.0,146.0,146.0,,6.043385369137695,-123.60555563905322,45.34191498069674,hot
147,147.0,147.0,147.0,147.0,,1.5989513230404553,-124.6828525577298,42.2696014725306,hot
148,148.0,148.0,148.0,148.0,,7.112918484545835,-122.79855644138333,39.42390999987054,hot
149,149.0,149.0,149.0,149.0,,7.820660866313194,-124.98348422193844,44.46205260647707,hot
150,150.0,150.0,150.0,150.0,,3.2049162830275737,-124.9317274845335,46.186442065282165,hot
151,151.0,151.0,151.0,151.0,,7.613511565962623,-121.67441558238632,37.21008982314776,hot
152,152.0,152.0,152.0,152.0,,1.6384578879122311,-122.08344368358031,35.23888209429371,hot
153,153.0,153.0,153.0,153.0,,1.0384723939729392,-122.46476346508403,35.94800736503235,hot
154,154.0,154.0,154.0,154.0,,6.4933669612875295,-123.32565263825136,44.58958559650881,hot
155,155.0,155.0,155.0,155.0,,8.635289575924826,-120.04856944786346,37.7976336481799,hot
156,156.0,156.0,156.0,156.0,,6.148066999578397,-121.73487478565798,44.67256622706509,hot
157,157.0,157.0,157.0,157.0,,1.5873083469663627,-124.28731915522243,36.70972026947825,hot
158,158.0,158.0,158.0,158.0,,5.454882052146347,-121.54202639099329,46.40530060384325,hot
159,159.0,159.0,159.0,159.0,,7.266471445887501,-120.1915837216436,35.30720282697589,hot
160,160.0,160.0,160.0,160.0,,7.097866885528326,-120.2241434394484,36.309462705682925,hot
161,161.0,161.0,161.0,161.0,,7.787438610539094,-121.91004482078051,37.41870565663631,hot
162,162.0,162.0,162.0,162.0,,6.4919700639339375,-123.52879025351918,39.28703176855037,hot
163,163.0,163.0,163.0,163.0,,1.85863583096824,-121.64603921898976,41.60224409138576,hot
164,164.0,164.0,164.0,164.0,,7.891976573021667,-123.6897369760035,43.25235979942634,hot
165,165.0,165.0,165.0,165.0,,8.371712927982578,-121.37396892441042,39.47571703811376,hot
166,166.0,166.0,166.0,166.0,,9.136304880607238,-124.1845782398466,39.48212912384402,hot
167,167.0,167.0,167.0,167.0,,9.457645761495517,-122.61611359667911,37.801777444592005,hot
168,168.0,168.0,168.0,168.0,,7.080491464485393,-120.1926994111316,46.03130673146001,hot
169,169.0,169.0,169.0,169.0,,7.157160630079424,-124.4647827412191,38.20510529775649,hot
170,170.0,170.0,170.0,170.0,,4.571362219313313,-123.89926410130258,36.49879918190714,hot
171,171.0,171.0,171.0,171.0,,5.032313768774923,-124.1987996522388,40.38641486926779,hot
172,172.0,172.0,172.0,172.0,,4.884235256220206,-120.68621579589598,45.41007452885837,hot
173,173.0,173.0,173.0,173.0,,1.948301486314936,-123.73837320781529,43.5155956453739,hot
174,174.0,174.0,174.0,174.0,,8.961270529516202,-122.59891746014446,43.25931799399484,hot
175,175.0,175.0,175.0,175.0,,4.646970155098507,-124.08801600506828,35.24171530368293,hot
176,176.0,176.0,176.0,176.0,,8.978423189322701,-124.19158088618552,43.43802234825927,hot
177,177.0,177.0,177.0,177.0,,7.834199706963335,-123.9637470059494,37.95276369498104,hot
178,178.0,178.0,178.0,178.0,,1.3198201586340368,-121.55313962515564,42.46446933667299,hot
179,179.0,179.0,179.0,179.0,,7.938513604411159,-123.01687470920498,40.55354071859581,hot
180,180.0,180.0,180.0,180.0,,8.720544510031207,-124.55765610832684,35.38706194180222,hot
181,181.0,181.0,181.0,181.0,,9.879370717746076,-120.38977682210545,45.52787849924925,hot
182,182.0,182.0,182.0,182.0,,9.027453986388384,-124.82149058119164,44.8749581628131,hot
183,183.0,183.0,183.0,183.0,,3.459979519139325,-123.86870556916683,44.20108786558015,hot
184,184.0,184.0,184.0,184.0,,5.178945019184664,-124.10024667680268,37.24099486179156,hot
185,185.0,185.0,185.0,185.0,,7.08960957133033,-122.69313505263372,43.33932820764055,hot
186,186.0,186.0,186.0,186.0,,4.854871064086069,-121.90404529817994,42.20104860373955,hot
187,187.0,187.0,187.0,187.0,,5.968564064539547,-123.41343406066493,44.93455597740639,hot
188,188.0,188.0,188.0,188.0,,8.905283706834204,-123.16271036297196,38.78906424007001,hot
189,189.0,189.0,189.0,189.0,,2.5851397746259885,-122.0821653546738,36.34319891382261,hot
190,190.0,190.0,190.0,190.0,,9.455750267893515,-122.63786959644932,35.53612711093939,hot
191,191.0,191.0,191.0,191.0,,9.316719779809716,-120.18112065153784,40.487750515038016,hot
192,192.0,192.0,192.0,192.0,,1.0825931845583383,-123.32232773225554,39.09456617627672,hot
193,193.0,193.0,193.0,193.0,,1.1374679868248618,-124.86218310979297,41.5212927529379,hot
194,194.0,194.0,194.0,194.0,,3.799937466300164,-124.9061745444602,42.22097126028908,hot
195,195.0,195.0,195.0,195.0,,2.6322242605141213,-123.6621534440937,42.20257282964408,hot
196,196.0,196.0,196.0,196.0,,4.049293401427458,-124.09404756770608,38.355149586012985,hot
197,197.0,197.0,197.0,197.0,,6.700198126156494,-121.46828909930824,42.15162778149423,hot
198,198.0,198.0,198.0,198.0,,3.209559743672997,-120.61150117279576,36.93328205205613,hot
199,199.0,199.0,199.0,199.0,,2.7279819603360806,-124.13168387910224,43.5840744572752,hot
200,200.0,200.0,200.0,,,4.897229411588148,-122.0537485883512,43.65141203163648,hot
201,201.0,201.0,201.0,,,5.41335864800334,-121.65985996292932,46.44330729116315,hot
202,202.0,202.0,202.0,,,5.403870578544339,-121.25327716314864,47.06606014383125,hot
203,203.0,203.0,203.0,,,4.635965025970515,-122.06436642424636,46.76591155199385,hot
204,204.0,204.0,204.0,,,1.5477741938090874,-123.34827354757525,47.89068487016282,hot
205,205.0,205.0,205.0,,,5.181378830650783,-120.45074187127302,43.978213321121096,hot
206,206.0,206.0,206.0,,,9.360796021995418,-123.43953829250808,46.45326159401292,hot
207,207.0,207.0,207.0,,,3.2848207427343974,-122.75609609605308,44.1259182092619,hot
208,208.0,208.0,208.0,,,1.7960791025121725,-120.4746679341658,47.335179036663305,hot
209,209.0,209.0,209.0,,,5.510649011551237,-123.52250641865793,43.77711856759034,hot
210,210.0,210.0,210.0,,,9.830824746676775,-122.17880008221508,46.475974185840016,hot
211,211.0,211.0,211.0,,,2.3167762798318727,-123.11667051717434,45.81682343796547,hot
212,212.0,212.0,212.0,,,5.564492825641893,-120.1037422869798,47.9717367145391,hot
213,213.0,213.0,213.0,,,6.519349950415871,-122.99519237225547,47.304521816588334,hot
214,214.0,214.0,214.0,,,3.1319652272408813,-124.51894166757168,46.84719713597113,hot
215,215.0,215.0,215.0,,,3.645828456051355,-124.2470326664556,44.7453758774333,hot
216,216.0,216.0,216.0,,,9.270522436311117,-120.84360509020055,42.80880265100309,hot
217,217.0,217.0,217.0,,,8.224630225640064,-124.49303219767522,47.04482032840168,hot
218,218.0,218.0,218.0,,,7.788925257690049,-121.99211368055158,46.22388934318826,hot
219,219.0,219.0,219.0,,,8.354414718508032,-121.00926703616696,44.37735197214908,hot
220,220.0,220.0,220.0,,,6.681630352252968,-123.38038988341228,45.0793481732448,hot
221,221.0,221.0,221.0,,,6.846818601254547,-123.91537342647646,44.70381467693005,hot
222,222.0,222.0,222.0,,,5.981884358673733,-121.04021036795966,42.50377315804663,hot
223,223.0,223.0,223.0,,,3.59370948898874,-120.32774903398531,45.56874289781071,hot
224,224.0,224.0,224.0,,,5.599358327432021,-120.03984429204812,43.741152780965095,hot
225,225.0,225.0,225.0,,,7.533044463518396,-121.1263024830962,43.12838962989131,hot
226,226.0,226.0,226.0,,,9.158945790149488,-120.50352830829311,47.06548334374695,hot
227,227.0,227.0,227.0,,,7.256642349841829,-122.93818607498808,46.75758545902624,hot
228,228.0,228.0,228.0,,,7.925407132925051,-124.5541744815044,42.39571396400447,hot
229,229.0,229.0,229.0,,,3.882054059919074,-123.8516973474723,45.34300458950131,hot
230,230.0,230.0,,,,1.3666771338176549,-121.6475791320544,47.64159999779109,hot
231,231.0,231.0,,,,5.882186640222081,-122.80568902249205,47.74965004016549,hot
232,232.0,232.0,,,,5.041816378558126,-124.95502176327506,45.23628964399185,hot
233,233.0,233.0,,,,3.2771259201782503,-121.06461241816392,47.61920433704309,hot
234,234.0,234.0,,,,8.61844172412081,-121.68492511489173,45.11731015401132,hot
235,235.0,235.0,,,,6.413354538152197,-122.6331201979322,45.582097444838816,hot
236,236.0,236.0,,,,8.042378908972188,-121.2868962705358,45.30739019901304,hot
237,237.0,237.0,,,,4.830969623844895,-123.06483433472884,45.048282183295,hot
238,238.0,238.0,,,,5.661183523097991,-124.56002536448752,45.6454276899115,hot
239,239.0,239.0,,,,5.13407984756974,-124.27174219907948,46.87838745641281,hot
240,240.0,240.0,,,,6.422237974693846,-122.6081938638964,47.91080945995149,hot
241,241.0,241.0,,,,3.5583120889762863,-122.62774310880654,46.5729684442294,hot
242,242.0,242.0,,,,4.353740492367639,-124.37366156886108,46.1874034711654,hot
243,243.0,243.0,,,,3.9647706276938943,-121.68295894542037,45.36038821574636,hot
244,244.0,244.0,,,,3.3256464351926547,-122.64572109536236,47.21196473247934,hot
245,245.0,245.0,,,,4.330823779485585,-121.20265981379134,46.31537612780777,hot
246,246.0,246.0,,,,8.125465948701871,-123.27992395331438,46.70372977548723,hot
247,247.0,247.0,,,,9.668318711884936,-122.28187519649892,45.87022586969505,hot
248,248.0,248.0,,,,5.639420894851154,-123.79813801522644,46.848929733633824,hot
249,249.0,249.0,,,,4.376211590587852,-123.23896816844716,45.41067316083161,hot
250,250.0,250.0,,,,9.501870857106148,-124.18103871637936,46.377164255408296,hot
251,251.0,251.0,,,,7.919715104332211,-123.71756957201788,45.49111713119515,hot
252,252.0,252.0,,,,4.752261044830056,-123.58854119322793,47.43053382279656,hot
253,253.0,253.0,,,,8.19011683351807,-124.5637574168144,46.41101085588532,hot
254,254.0,254.0,,,,6.147975478203472,-123.39577438007338,46.59569005605758,hot
255,255.0,255.0,,,,6.723907610643554,-121.08378064109029,46.32808279507397,hot
256,256.0,256.0,,,,4.363399268459038,-122.089085982394,46.638514845052654,hot
257,257.0,257.0,,,,8.807738899476035,-121.57069378745872,47.207558425734,hot
258,258.0,258.0,,,,8.201425518231,-124.44254675021902,46.43663994391423,hot
259,259.0,259.0,,,,9.534593966889314,-121.09682148303982,46.2124371704067,hot
260,260.0,,,,,6.879544731318084,-121.0640972369716,47.62715439115182,hot
261,261.0,,,,,6.555551900586495,-121.23104144098504,47.15785304340745,hot
262,262.0,,,,,3.6261793785517287,-122.5503303705299,45.18388081106342,hot
263,263.0,,,,,5.263111081111446,-120.9513997673087,47.77265175625038,hot
264,264.0,,,,,2.036264784007959,-120.3952242460552,45.37433338131833,hot
265,265.0,,,,,5.544758969031498,-121.89741324608384,45.12931553552514,hot
266,266.0,,,,,6.031250679063258,-120.37182651429536,47.798044221633376,hot
267,267.0,,,,,2.6802422844396188,-122.74283773207536,45.57457073307582,hot
268,268.0,,,,,7.388475369092729,-121.0296394624893,47.08140080072853,hot
269,269.0,,,,,1.8671436568960544,-119.76560113771752,45.90730367165186,hot
270,270.0,,,,,7.562661298034009,-122.96528257336652,45.21353134363578,hot
271,271.0,,,,,6.654271105597913,-119.96285475289592,45.65849545580056,hot
272,272.0,,,,,2.7381309935112004,-120.72260106524544,46.63441218649416,hot
273,273.0,,,,,4.772447093559007,-122.6862882691861,47.03095809446069,hot
274,274.0,,,,,6.243807675952972,-120.40499819377057,46.18724441251972,hot
275,275.0,,,,,6.090678899993873,-119.51432970156216,46.01404111438612,hot
276,276.0,,,,,3.659466250752853,-121.33269855848388,46.32218353114647,hot
277,277.0,,,,,4.386325388772182,-121.00150243288728,45.78295785073195,hot
278,278.0,,,,,7.39859467085359,-121.30049172907748,45.94656349586922,hot
279,279.0,,,,,6.474533582921546,-119.69311031002142,47.6940361788977,hot
280,280.0,,,,,6.119350068967796,-119.94003341633815,46.96105818082669,hot
281,281.0,,,,,8.12920869428007,-120.4915894632164,47.313857499516594,hot
282,282.0,,,,,6.308234970087922,-122.87970809599196,47.53182217317013,hot
283,283.0,,,,,8.352621890771808,-120.54301999330524,45.673193291939576,hot
284,284.0,,,,,1.781556988205066,-120.90429609444888,47.48638619264723,hot
285,285.0,,,,,8.274375886029498,-122.423734653683,47.749100413138095,hot
286,286.0,,,,,5.410180627718681,-120.32873923806702,46.57480970859687,hot
287,287.0,,,,,6.899223693381141,-121.77685165261832,45.64915360455492,hot
288,288.0,,,,,7.536800320284588,-121.12621292246077,45.56372235682432,hot
289,289.0,,,,,2.85567855761214,-122.2743735995044,45.35463247584105,hot
290,290.0,,,,,8.190445200318692,-120.60276025047546,45.57791560419349,hot
291,291.0,,,,,4.943615997936908,-119.74635221767564,46.362138871709234,hot
292,292.0,,,,,1.4892618829626576,-119.45273035847656,46.57071008530568,hot
293,293.0,,,,,4.340117088624179,-119.45988816214695,45.63648388610474,hot
294,294.0,,,,,5.213178106058864,-122.8132115832004,45.0108377745263,hot
295,295.0,,,,,5.478538206442575,-119.5438560866731,46.89303189054965,hot
296,296.0,,,,,4.949189772791315,-121.5690165074986,46.57749123034649,hot
297,297.0,,,,,6.539755528112099,-121.77997772878986,47.69963353884308,hot
298,298.0,,,,,2.029899870143306,-121.3420217829709,46.14114443119697,hot
299,299.0,,,,,1.9336948137788093,-121.63699768265025,46.93367113384732,hot
300,,,,,,6.716046612746436,-115.98655240562856,33.47099439014287,hot
301,,,,,,5.505315264793187,-106.42545411759842,34.584577216515726,hot
