FIPS,Name,State,precipitation
5125,Saline,AR,27.172961221163800
5127,Scott,AR,96.73179467607970
5129,Searcy,AR,31.299352477881100
5131,Sebastian,AR,120.476495699228
5133,Sevier,AR,84.18276021561030
5135,Sharp,AR,32.620956214098900
5137,Stone,AR,138.67224050518700
5139,Union,AR,183.47971968404900
5141,Van Buren,AR,172.9308721511310
5143,Washington,AR,156.6009615131300
5145,White,AR,40.56851998821760
5147,Woodruff,AR,115.7591863672800
5149,Yell,AR,41.77609860646560
6001,Alameda,CA,38.10432932304660
6003,Alpine,CA,69.9753325392932
6005,Amador,CA,80.03201026947680
6007,Butte,CA,67.91578585580440
6009,Calaveras,CA,64.53897957170130
6011,Colusa,CA,50.48619260103060
6013,Contra Costa,CA,79.83710463961260
6015,Del Norte,CA,49.13443888457140
6017,El Dorado,CA,68.71245255217610
6019,Fresno,CA,57.089120416464000
6021,Glenn,CA,59.841604369292500
6023,Humboldt,CA,85.34501379572440
6025,Imperial,CA,20.582064605245100
6027,Inyo,CA,98.6304494266717
6029,Kern,CA,35.16035809721430
6031,Kings,CA,13.765097141120000
6033,Lake,CA,55.566163232518800
6035,Lassen,CA,82.56025387787450
6037,Los Angeles,CA,54.845813317619
6039,Madera,CA,117.55998032812600
6041,Marin,CA,33.34101288245860
6043,Mariposa,CA,55.76837303558050
6045,Mendocino,CA,55.70039381988520
6047,Merced,CA,74.9289070050292
6049,Modoc,CA,127.17281334733300
6051,Mono,CA,90.83194903039420
6053,Monterey,CA,45.08245204384260
6055,Napa,CA,57.36063316821100
6057,Nevada,CA,64.74811638977040
6059,Orange,CA,94.71000503713800
6061,Placer,CA,196.86866911942700
6063,Plumas,CA,55.87406749679450
6065,Riverside,CA,107.09227512286600
6067,Sacramento,CA,46.803124972205100
6069,San Benito,CA,56.84772298641780
6071,San Bernardino,CA,83.94169069785840
6073,San Diego,CA,98.83500662224010
6075,San Francisco,CA,57.12885450191270
6077,San Joaquin,CA,56.84402363851660
6079,San Luis Obispo,CA,195.0085223614780
6081,San Mateo,CA,58.22637158055070
6083,Santa Barbara,CA,75.73333501325780
6085,Santa Clara,CA,56.61430570756300
6087,Santa Cruz,CA,112.85236227790700
6089,Shasta,CA,55.0353455483385
6091,Sierra,CA,129.7477807865730
6093,Siskiyou,CA,32.97469075868860
6095,Solano,CA,157.87659375495400
6097,Sonoma,CA,52.37325616060870
6099,Stanislaus,CA,37.73959496682900
6101,Sutter,CA,146.56184211358200
6103,Tehama,CA,115.84575733511600
6105,Trinity,CA,83.85280870643450
6107,Tulare,CA,91.3112851439263
6109,Tuolumne,CA,53.23838116660260
6111,Ventura,CA,118.52079580422900
6113,Yolo,CA,112.06100006229300
6115,Yuba,CA,178.72507632169400
8001,Adams,CO,47.59010915359050
8003,Alamosa,CO,161.43690414715000
8005,Arapahoe,CO,90.56725969768290
8007,Archuleta,CO,160.34956349207300
8009,Baca,CO,184.7542570678130
8011,Bent,CO,31.113117757726300
8013,Boulder,CO,42.417414861275500
8015,Chaffee,CO,136.6821703055880
8017,Cheyenne,CO,72.60266543259770
8019,Clear Creek,CO,84.80151389846400
8021,Conejos,CO,112.33517047215500
8023,Costilla,CO,82.98322040540390
8025,Crowley,CO,199.84064269068500
8027,Custer,CO,48.589500196956400
8029,Delta,CO,39.19889372382770
8031,Denver,CO,94.91379466810720
8033,Dolores,CO,38.41143983300950
8035,Douglas,CO,120.93273128604300
8037,Eagle,CO,77.82360260342600
8039,Elbert,CO,13.055763566348200
8041,El Paso,CO,191.30816371711900
8043,Fremont,CO,61.058297776984600
8045,Garfield,CO,50.251084035295000
8047,Gilpin,CO,32.27780675529550
8049,Grand,CO,102.7947201445900
8051,Gunnison,CO,48.26517117040310
8053,Hinsdale,CO,187.17560480773700
8055,Huerfano,CO,58.5308779620019
8057,Jackson,CO,79.84293222126690
8059,Jefferson,CO,73.1974181047471
8061,Kiowa,CO,91.34912860278280
8063,Kit Carson,CO,31.66711403209240
8065,Lake,CO,48.609313336737500
8067,La Plata,CO,44.099667284842800
8069,Larimer,CO,63.535347196630400
8071,Las Animas,CO,39.911829496606600
8073,Lincoln,CO,84.10524279089440
8075,Logan,CO,97.35763500877010
8077,Mesa,CO,37.281191312388300
8079,Mineral,CO,48.843765811286500
8081,Moffat,CO,71.46569544395140
8083,Montezuma,CO,63.24322471412000
8085,Montrose,CO,13.053508978780500
8087,Morgan,CO,18.24315962823600
8089,Otero,CO,95.25906970027460
8091,Ouray,CO,51.463323979913700
8093,Park,CO,59.18617591112990
8095,Phillips,CO,147.61797634962700
8097,Pitkin,CO,74.03295175397600
8099,Prowers,CO,54.11972548380610
8101,Pueblo,CO,43.11629567340090
8103,Rio Blanco,CO,87.88696837074730
8105,Rio Grande,CO,158.92944641014800
8107,Routt,CO,82.12075305101250
8109,Saguache,CO,75.20407099799160
8111,San Juan,CO,47.71037407362680
8113,San Miguel,CO,33.54617990934930
8115,Sedgwick,CO,54.619978394809600
8117,Summit,CO,77.1973193903222
8119,Teller,CO,81.81219925771190
8121,Washington,CO,73.97297629573570
8123,Weld,CO,31.295647599777300
8125,Yuma,CO,3.0597073205533000
9001,Fairfield,CT,79.4083969953559
9003,Hartford,CT,91.75210508065540
9005,Litchfield,CT,94.38064869297700
9007,Middlesex,CT,96.8086501997847
9009,New Haven,CT,96.27396694185800
9011,New London,CT,28.530554349353800
9013,Tolland,CT,13.929831701718900
9015,Windham,CT,170.92932823983700
10001,Kent,DE,88.66798999998300
10003,New Castle,DE,64.07408856573400
10005,Sussex,DE,145.50543652718000
11001,Washington,DC,129.5737819584960
12001,Alachua,FL,80.22019625643100
12003,Baker,FL,132.1684712184710
12005,Bay,FL,140.2269533139260
12007,Bradford,FL,120.71440588877000
12009,Brevard,FL,143.17870080361700
12011,Broward,FL,156.52808166053400
12013,Calhoun,FL,93.1568486882388
12015,Charlotte,FL,56.7587756408338
12017,Citrus,FL,82.91791968301070
12019,Clay,FL,197.2005939923920
12021,Collier,FL,115.24186925824100
12023,Columbia,FL,47.62347258437510
12027,De Soto,FL,97.61893935520560
12029,Dixie,FL,128.77783862017400
12031,Duval,FL,38.40336600278140
12033,Escambia,FL,37.847027044985700
12035,Flagler,FL,173.343681462088
12037,Franklin,FL,138.42710443013200
12039,Gadsden,FL,42.534405631609900
12041,Gilchrist,FL,45.398556054967300
12043,Glades,FL,71.13739587570390
12045,Gulf,FL,192.80663074124500
12047,Hamilton,FL,125.94732236785000
12049,Hardee,FL,83.98192929523630
12051,Hendry,FL,191.96601364967200
12053,Hernando,FL,52.364521154764200
12055,Highlands,FL,67.64501287479320
12057,Hillsborough,FL,47.08909170372310
12059,Holmes,FL,86.14746524684640
12061,Indian River,FL,61.14984525301860
12063,Jackson,FL,176.43743764129000
12065,Jefferson,FL,40.176166867821500
12067,Lafayette,FL,43.94023126030170
12069,Lake,FL,32.21734579823240
12071,Lee,FL,175.37627952447200
12073,Leon,FL,89.30554310870110
12075,Levy,FL,45.50591415756760
12077,Liberty,FL,69.31802524365700
12079,Madison,FL,47.69201191913490
12081,Manatee,FL,53.51466657258560
12083,Marion,FL,35.32303176724960
12085,Martin,FL,57.00438266599040
12086,Miami-Dade,FL,75.28817711306270
12087,Monroe,FL,49.67750965949870
12089,Nassau,FL,85.58808196022240
12091,Okaloosa,FL,82.1272224485003
12093,Okeechobee,FL,64.78097565325570
12095,Orange,FL,61.796295997731200
12097,Osceola,FL,54.97110961630150
12099,Palm Beach,FL,73.91961543739060
12101,Pasco,FL,31.976791882562200
12103,Pinellas,FL,60.81345168966640
12105,Polk,FL,85.73242201016840
12107,Putnam,FL,176.94188586850700
12109,St Johns,FL,120.4685793523820
12111,St Lucie,FL,94.44832760155070
12113,Santa Rosa,FL,52.69822478482490
12115,Sarasota,FL,62.67339433770710
12117,Seminole,FL,73.42336020959610
12119,Sumter,FL,46.79774636273760
12121,Suwannee,FL,37.24881281439560
12123,Taylor,FL,105.95197742997500
12125,Union,FL,61.97059098074350
12127,Volusia,FL,85.36784509673130
12129,Wakulla,FL,39.59727226650140
12131,Walton,FL,39.385646945808700
12133,Washington,FL,31.6682146561602
13001,Appling,GA,89.59357418844780
13003,Atkinson,GA,119.39032560768800
13005,Bacon,GA,79.2031552415224
13007,Baker,GA,85.2465100011915
13009,Baldwin,GA,66.59406770986790
13011,Banks,GA,98.9805155826382
13013,Barrow,GA,130.06974689851900
13015,Bartow,GA,149.31260853978700
13017,Ben Hill,GA,60.75094536937720
13019,Berrien,GA,127.6504902966410
13021,Bibb,GA,64.59510826404300
13023,Bleckley,GA,61.117312060561400
13025,Brantley,GA,47.46152908885980
13027,Brooks,GA,185.30244848686300
13029,Bryan,GA,164.59529178718200
13031,Bulloch,GA,153.55481593261500
13033,Burke,GA,119.19931149227500
13035,Butts,GA,9.469057854298640
13037,Calhoun,GA,89.22677886305650
13039,Camden,GA,183.2463398862410
13043,Candler,GA,85.5824240613525
13045,Carroll,GA,56.70401491159660
13047,Catoosa,GA,59.92781595188720
13049,Charlton,GA,41.03271840732540
13051,Chatham,GA,142.6784261025980
13053,Chattahoochee,GA,70.64364368354630
13055,Chattooga,GA,81.07746967068660
13057,Cherokee,GA,64.7502680072821
13059,Clarke,GA,77.03064358605560
13061,Clay,GA,91.2184956594906
13063,Clayton,GA,177.87213136767900
13065,Clinch,GA,65.87885224000790
13067,Cobb,GA,57.5836017723867
13069,Coffee,GA,45.96542242527680
13071,Colquitt,GA,134.54157255188100
13073,Columbia,GA,161.0025697124210
13075,Cook,GA,183.3809078971980
13077,Coweta,GA,145.92302907428200
13079,Crawford,GA,141.32495103604200
13081,Crisp,GA,196.9990799943300
13083,Dade,GA,35.37507118017820
13085,Dawson,GA,77.2027915320587
13087,Decatur,GA,170.11392433627000
13089,De Kalb,GA,98.59851978439440
13091,Dodge,GA,157.32454630633500
13093,Dooly,GA,97.71656446059070
13095,Dougherty,GA,95.92052766177290
13097,Douglas,GA,32.04135124269600
13099,Early,GA,88.78372218199000
13101,Echols,GA,45.18194940645450
13103,Effingham,GA,72.62970364989960
13105,Elbert,GA,91.839067149294
13107,Emanuel,GA,60.3926548943692
13109,Evans,GA,36.627314234695200
13111,Fannin,GA,89.86128247965650
13113,Fayette,GA,98.97449541513050
13115,Floyd,GA,43.184543807072500
13117,Forsyth,GA,135.22252237849800
13119,Franklin,GA,67.88552370272890
13121,Fulton,GA,52.58260576682610
13123,Gilmer,GA,80.51205712777620
13125,Glascock,GA,37.02348507329340
13127,Glynn,GA,65.50091560358970
13129,Gordon,GA,83.56139073600880
13131,Grady,GA,150.45659012555700
13133,Greene,GA,34.46406843233370
13135,Gwinnett,GA,147.62704258527400
13137,Habersham,GA,47.143832575502000
13139,Hall,GA,109.7548440014400
13141,Hancock,GA,43.862791834506800
13143,Haralson,GA,83.45339384995350
13145,Harris,GA,55.188789922565900
13147,Hart,GA,91.20180756687140
13149,Heard,GA,66.029846282851
13151,Henry,GA,178.03115586795800
13153,Houston,GA,96.43320739492130
13155,Irwin,GA,46.26759838881480
13157,Jackson,GA,157.38697750943200
13159,Jasper,GA,78.15962779171640
13161,Jeff Davis,GA,71.07939622889870
13163,Jefferson,GA,73.07213979678390
13165,Jenkins,GA,92.27493397164280
13167,Johnson,GA,32.19181190058290
13169,Jones,GA,76.72179913249070
13171,Lamar,GA,98.00974900832580
13173,Lanier,GA,49.00937546449640
13175,Laurens,GA,43.56115116256700
13177,Lee,GA,43.883366641120800
13179,Liberty,GA,2.566013248174340
13181,Lincoln,GA,67.60219465494910
13183,Long,GA,82.64840347428980
13185,Lowndes,GA,62.86362909102520
13187,Lumpkin,GA,87.35962553277650
13189,McDuffie,GA,93.07462196945570
13191,McIntosh,GA,55.447205803457700
13193,Macon,GA,92.70147844523060
13195,Madison,GA,94.66950838701460
13197,Marion,GA,50.9801813417337
13199,Meriwether,GA,87.9001323795663
13201,Miller,GA,82.62873251812000
13205,Mitchell,GA,96.15941779850550
13207,Monroe,GA,62.45366892697040
13209,Montgomery,GA,146.66605468062200
13211,Morgan,GA,195.72986662179800
13213,Murray,GA,55.2200607553213
13215,Muscogee,GA,76.51036402651710
13217,Newton,GA,80.66366678367510
13219,Oconee,GA,55.18016694916780
13221,Oglethorpe,GA,85.54558518119620
13223,Paulding,GA,51.18988120128970
13225,Peach,GA,31.820883621532600
13227,Pickens,GA,190.04369414747400
13229,Pierce,GA,78.76763224268390
13231,Pike,GA,182.5589436051680
13233,Polk,GA,163.17258756612300
13235,Pulaski,GA,114.07268509576900
13237,Putnam,GA,89.36616482709720
13239,Quitman,GA,93.67682697292770
13241,Rabun,GA,195.11034648246000
13243,Randolph,GA,153.27495380696400
13245,Richmond,GA,145.53044796016800
13247,Rockdale,GA,60.38623058540210
13249,Schley,GA,130.7803889203490
13251,Screven,GA,98.37505135072410
13253,Seminole,GA,101.1772172543920
13255,Spalding,GA,141.39226144247700
13257,Stephens,GA,47.415476474596900
13259,Stewart,GA,53.318434251369900
13261,Sumter,GA,67.63654049109620
13263,Talbot,GA,69.14142439212360
13265,Taliaferro,GA,87.89846595076280
13267,Tattnall,GA,79.37053435399990
13269,Taylor,GA,71.19122182574720
13271,Telfair,GA,93.79850089626690
13273,Terrell,GA,51.78872952976370
13275,Thomas,GA,41.08916248916860
13277,Tift,GA,50.08211523312290
13279,Toombs,GA,46.2234315978146
13281,Towns,GA,77.05477028574230
13283,Treutlen,GA,45.4551092329355
13285,Troup,GA,84.61048019544100
13287,Turner,GA,55.602370559540400
13289,Twiggs,GA,80.23209160928920
13291,Union,GA,85.35465532791800
13293,Upson,GA,74.41316814591820
13295,Walker,GA,34.54376887735950
13297,Walton,GA,172.22375680816300
13299,Ware,GA,32.20933306163340
13301,Warren,GA,195.8490678840480
13303,Washington,GA,72.96907138707250
13305,Wayne,GA,53.172277731517600
13307,Webster,GA,67.08160053340250
13309,Wheeler,GA,48.03839869559740
13311,White,GA,64.76560514071770
13313,Whitfield,GA,60.04211237551610
13315,Wilcox,GA,12.669667393159500
13317,Wilkes,GA,53.455230384949000
13319,Wilkinson,GA,95.52993161769040
13321,Worth,GA,41.23116697712760
15001,Hawaii,HI,38.045131723681000
15003,Honolulu,HI,45.36950440208390
15007,Kauai,HI,189.03771166947100
15009,Maui,HI,63.30505696774070
16001,Ada,ID,150.25261853411400
16003,Adams,ID,82.25787820430040
16005,Bannock,ID,82.93597096055830
16007,Bear Lake,ID,147.7113582170370
16009,Benewah,ID,137.83774497518500
16011,Bingham,ID,63.91087784615360
16013,Blaine,ID,31.287691400011100
16015,Boise,ID,81.5487241608188
16017,Bonner,ID,50.3792078316729
16019,Bonneville,ID,62.608743621356600
16021,Boundary,ID,41.23745445439830
16023,Butte,ID,53.7026927596481
16025,Camas,ID,47.72351108448030
16027,Canyon,ID,89.22852263022450
16029,Caribou,ID,92.30404392751420
16031,Cassia,ID,66.76563760613780
16033,Clark,ID,64.45189794314230
16035,Clearwater,ID,124.52556773275300
16037,Custer,ID,49.457820829868200
16039,Elmore,ID,52.45095538494980
16041,Franklin,ID,129.24219202656500
16043,Fremont,ID,69.60141640931270
16045,Gem,ID,185.55159478297300
16047,Gooding,ID,139.93492264303000
16049,Idaho,ID,98.2470301689265
16051,Jefferson,ID,76.4376103365669
16053,Jerome,ID,54.090803115530000
16055,Kootenai,ID,67.99625062159060
16057,Latah,ID,82.77743017953060
16059,Lemhi,ID,55.722759209904800
16061,Lewis,ID,74.78634439863070
16063,Lincoln,ID,86.86080071826560
16065,Madison,ID,151.93059131182600
16067,Minidoka,ID,150.50920252592200
16069,Nez Perce,ID,63.835383140612000
16071,Oneida,ID,46.42379633220080
16073,Owyhee,ID,89.74022854869910
16075,Payette,ID,125.19301874706300
16077,Power,ID,49.776414545234300
16079,Shoshone,ID,88.79409130861070
16081,Teton,ID,100.13189350112800
16083,Twin Falls,ID,38.84275144232170
16085,Valley,ID,144.48364440574900
16087,Washington,ID,142.63363387710200
17001,Adams,IL,20.615212108605100
17003,Alexander,IL,77.88819211021820
17005,Bond,IL,55.46851319944840
17007,Boone,IL,95.55833065166600
17009,Brown,IL,40.04902395314900
17011,Bureau,IL,98.64262475475930
17013,Calhoun,IL,76.28541997419800
17015,Carroll,IL,44.42569450281650
17017,Cass,IL,22.05368526417570
17019,Champaign,IL,68.28597013407440
17021,Christian,IL,50.74659705554580
17023,Clark,IL,64.1715717800162
17025,Clay,IL,60.132808027472900
17027,Clinton,IL,72.39445901429140
17029,Coles,IL,79.61755013298450
17031,Cook,IL,54.12599442317070
17033,Crawford,IL,55.0365193226487
17035,Cumberland,IL,65.00207646081160
17037,De Kalb,IL,89.01788179083570
17039,De Witt,IL,90.14803206597570
17041,Douglas,IL,92.91741734884850
17043,Du Page,IL,61.5810354045298
17045,Edgar,IL,64.9155700433056
17047,Edwards,IL,76.36454548737690
17049,Effingham,IL,85.0263553880537
17051,Fayette,IL,102.94899716149700
17053,Ford,IL,112.1445485550540
17055,Franklin,IL,94.94544128218750
17057,Fulton,IL,89.50726611330180
17059,Gallatin,IL,63.149803939829600
17061,Greene,IL,121.21338522681800
17063,Grundy,IL,63.708672011291800
17065,Hamilton,IL,72.75822615834390
17067,Hancock,IL,49.597145933554400
17069,Hardin,IL,133.8007760474170
17071,Henderson,IL,136.75345073857600
17073,Henry,IL,55.68382299575450
17075,Iroquois,IL,84.1010317907461
17077,Jackson,IL,58.2936295920626
17079,Jasper,IL,108.44040431726700
17081,Jefferson,IL,47.77792341898000
17083,Jersey,IL,83.89405809619580
17085,Jo Daviess,IL,78.87737696342570
17087,Johnson,IL,127.77264240860200
17089,Kane,IL,66.29805602754770
17091,Kankakee,IL,93.92942451293340
17093,Kendall,IL,132.68671708582600
17095,Knox,IL,71.53461018459440
17097,Lake,IL,97.12057745699470
17099,La Salle,IL,37.06742140842010
17101,Lawrence,IL,84.29795194906040
17103,Lee,IL,153.5082118551270
17105,Livingston,IL,51.83943179192960
17107,Logan,IL,72.55937092485950
17109,McDonough,IL,85.72284172775280
17111,McHenry,IL,63.36325550474580
17113,McLean,IL,59.06343253945140
17115,Macon,IL,71.95260743132220
17117,Macoupin,IL,63.614713843670300
17119,Madison,IL,80.45202070800580
17121,Marion,IL,80.37628469716190
17123,Marshall,IL,19.90942182463500
17125,Mason,IL,59.53473559724590
17127,Massac,IL,43.5419375466022
17129,Menard,IL,54.896217629999200
17131,Mercer,IL,120.66855879158000
17133,Monroe,IL,43.49791457012590
17135,Montgomery,IL,38.20420192525240
17137,Morgan,IL,54.85836103585940
17139,Moultrie,IL,18.044486862049700
17141,Ogle,IL,60.69171839374440
17143,Peoria,IL,91.1290379484031
17145,Perry,IL,64.14030344990880
17147,Piatt,IL,47.448615814602400
17149,Pike,IL,55.66730013720100
17151,Pope,IL,56.63915210607650
17153,Pulaski,IL,110.48462419133300
17155,Putnam,IL,97.59299952760830
17157,Randolph,IL,85.97169874729040
17159,Richland,IL,93.96369371746250
17161,Rock Island,IL,149.48982145099800
17163,St Clair,IL,31.072426834445200
17165,Saline,IL,51.19670272626290
17167,Sangamon,IL,174.77668491565900
17169,Schuyler,IL,34.45857133965590
17171,Scott,IL,81.15444330897090
17173,Shelby,IL,89.5746194800075
17175,Stark,IL,76.28187099941480
17177,Stephenson,IL,55.091263092540100
17179,Tazewell,IL,66.38080320548450
17181,Union,IL,49.6697713521598
17183,Vermilion,IL,173.92116701847700
17185,Wabash,IL,32.378116064823900
17187,Warren,IL,41.06853630890250
17189,Washington,IL,45.194555830467400
17191,Wayne,IL,173.54458924114400
17193,White,IL,43.109899446292200
17195,Whiteside,IL,79.90484308991730
17197,Will,IL,103.37448833468200
17199,Williamson,IL,83.4434604464483
17201,Winnebago,IL,96.50198738145850
17203,Woodford,IL,67.45303492958300
18001,Adams,IN,134.74286938589100
18003,Allen,IN,141.55736070006800
18005,Bartholomew,IN,58.61690097873200
18007,Benton,IN,133.4351015507740
18009,Blackford,IN,105.67483420503900
18011,Boone,IN,183.70632192972300
18013,Brown,IN,34.93006806956340
18015,Carroll,IN,62.05106804020860
18017,Cass,IN,79.64407384655420
18019,Clark,IN,80.91257214326350
18021,Clay,IN,57.875491903722900
18023,Clinton,IN,75.45871783311380
18025,Crawford,IN,78.13100463720850
18027,Daviess,IN,68.06749606851110
18029,Dearborn,IN,88.67574568993090
18031,Decatur,IN,93.14601073633800
18033,De Kalb,IN,38.87897695274340
18035,Delaware,IN,87.96933528885250
18037,Dubois,IN,187.0921574648880
18039,Elkhart,IN,74.22794251869150
18041,Fayette,IN,91.66108680585520
18043,Floyd,IN,187.89371803075700
18045,Fountain,IN,46.393056446819700
18047,Franklin,IN,63.56951171777100
18049,Fulton,IN,66.49009198921100
18051,Gibson,IN,72.72450363349970
18053,Grant,IN,33.87142997197730
18055,Greene,IN,50.917943805944700
18057,Hamilton,IN,185.12314570559200
18059,Hancock,IN,74.67292874038030
18061,Harrison,IN,113.2339304284130
18063,Hendricks,IN,46.97980533779230
18065,Henry,IN,36.10945121790940
18067,Howard,IN,66.70600038251870
18069,Huntington,IN,74.60789774538360
18071,Jackson,IN,96.93611079434790
