,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,X,Y,class
89,89,89,89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,77.05247002236561,45.57867151880788,class1
90,90,90,90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,80.9341371901232,25.378193255310617,class1
91,91,91,91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,79.88881663137067,32.56833654829011,class1
92,92,92,92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,83.14453679615676,22.77659894798022,class1
93,93,93,93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,79.31908662326602,26.097653949896042,class1
94,94,94,94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,66.28519277044461,31.107800647060547,class1
95,95,95,95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,74.54922062710294,34.475594932073975,class1
96,96,96,96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,80.2452974298372,22.502339063894592,class1
97,97,97,97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,66.12383839135133,25.363899421848387,class1
98,98,98,98,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,94.1298814150747,27.061414962546486,class1
99,99,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,76.01435066277834,36.72003505570992,class1
100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.26861857431912,27.223407056655677,class1
101,101,101,101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,73.56638644995822,18.538704092018733,class1
102,102,102,102,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,69.54027032918648,40.0145929352619,class1
103,103,103,103,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,94.0053867667477,22.61091013320045,class1
104,104,104,104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,75.4699341883995,23.57030587370417,class1
105,105,105,105,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,82.35123763674906,39.91704969486488,class1
106,106,106,106,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,79.48214467535013,33.772937324226874,class1
107,107,107,107,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,76.95703608596156,19.078151448342982,class1
108,108,108,108,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,89.20499327924998,35.13341331945519,class1
109,109,109,109,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,71.64100066132076,34.765547139342104,class1
110,110,110,110,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,82.47573497334211,38.30500964662763,class1
111,111,111,111,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,82.00782253393668,45.64877295850148,class1
112,112,112,112,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,74.78089107095562,21.821562711197068,class1
113,113,113,113,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,71.5629663149723,31.461417768805187,class1
114,114,114,114,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,80.16280773647303,41.20329202251439,class1
115,115,115,115,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,81.1189606777324,33.91710438500777,class1
116,116,116,116,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,68.16089553706554,15.533837930347207,class1
117,117,117,117,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,67.11038511428232,23.43640538810132,class1
118,118,118,118,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,92.23227550113712,41.1724909949446,class1
119,119,119,119,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,69.93953955145976,35.92916325694947,class1
120,120,120,120,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,81.69300877858333,26.10700124211823,class1
121,121,121,121,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,73.2951881380198,30.499940729909554,class1
122,122,122,122,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,86.39274270477124,38.87558471815428,class1
123,123,123,123,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,80.75780671582696,27.127427446625113,class1
124,124,124,124,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,73.24630771412147,33.65679558020623,class1
125,125,125,125,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,75.75673207132573,29.801133249090775,class1
126,126,126,126,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,68.21986218584735,35.88778835754693,class1
127,127,127,127,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,66.13867819025768,21.331317938964425,class1
128,128,128,128,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,81.85909586688331,47.21306376595031,class1
129,129,129,129,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,84.63907939602977,26.404587823961275,class1
130,130,130,130,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,77.58303554662714,35.3122197737863,class1
131,131,131,131,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,74.11260540675218,37.77360281258878,class1
132,132,132,132,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,65.4789601556601,26.845000392020786,class1
133,133,133,133,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,78.1527276629286,40.91499135163787,class1
134,134,134,134,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,67.12376604029996,31.398639222074817,class1
135,135,135,135,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,93.48087540412233,26.247958593198206,class1
136,136,136,136,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,59.04502985375463,26.431154553996496,class1
137,137,137,137,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,88.23972581701506,25.65442058718566,class1
138,138,138,138,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,96.57397008426899,30.895819832486975,class1
139,139,139,139,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,84.42276402735716,32.08500572170414,class1
140,140,140,140,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,96.83505546508394,39.331686909642755,class1
141,141,141,141,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,86.79458833911539,30.806462342264957,class1
142,142,142,142,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,78.28013292409867,37.65624607748818,class1
143,143,143,143,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,62.45793478458677,40.14129931818749,class1
144,144,144,144,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,82.19950335747684,28.18590179122394,class1
145,145,145,145,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,100.12958784046992,37.69772952072674,class1
146,146,146,146,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,67.36109595928747,31.42332652950267,class1
147,147,147,147,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,84.77167935434977,7.4847668443609905,class1
148,148,148,148,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,79.59831934505718,23.158763475445014,class1
149,149,149,149,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,74.58019950446419,39.699507002191,class1
150,150,150,150,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,80.61140193999937,22.660317505908957,class1
151,151,151,151,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,75.11821722184949,22.100749786135623,class1
152,152,152,152,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,88.94746804359941,34.50354766441803,class1
153,153,153,153,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,69.27365138169098,24.96673747430647,class1
154,154,154,154,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,81.41073562371353,28.771307495600308,class1
155,155,155,155,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,60.59363648839904,42.36834928372293,class1
156,156,156,156,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,67.68467665560668,25.43117106594422,class1
157,157,157,157,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,76.02498331432987,43.98024370642992,class1
158,158,158,158,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,88.84570426159429,16.588672378402716,class1
159,159,159,159,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,79.66739092807379,28.95455781753632,class1
160,160,160,160,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,77.32746531936633,33.002164695375676,class1
161,161,161,161,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,89.77185329053222,35.86155284012807,class1
162,162,162,162,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,83.20501828652121,40.1483544284607,class1
163,163,163,163,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,73.69231315772166,36.21094230863302,class1
164,164,164,164,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,78.97897479400042,41.40206112184182,class1
165,165,165,165,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,76.40622160227045,24.663181238554834,class1
166,166,166,166,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,66.19799768606215,44.98613903742781,class1
167,167,167,167,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,99.11275991335275,27.62355339025029,class1
168,168,168,168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,82.15731674326712,18.49514853408349,class1
169,169,169,169,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,78.41540865958237,26.47047686838407,class1
170,170,170,170,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,80.8414990696061,28.041180491250007,class1
171,171,171,171,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,70.86503362416849,8.894376340363863,class1
172,172,172,172,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,83.90600657600189,27.710310794065542,class1
173,173,173,173,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,89.10557831772454,25.721586524988393,class1
174,174,174,174,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,91.7529786375616,39.98004570556296,class1
175,175,175,175,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,76.26573400360236,22.892591746318928,class1
176,176,176,176,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,68.51546486038743,23.749266894809686,class1
177,177,177,177,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,67.26115574185386,23.805687564536726,class1
178,178,178,178,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,80.33286460474541,37.96866057787571,class1
179,179,179,179,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,104.66773740787279,19.045259312578132,class1
180,180,180,180,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,73.7372901357262,13.975247896656477,class1
181,181,181,181,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,88.27831534088892,23.731455821469844,class1
182,182,182,182,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,68.89272694440312,22.43047128774737,class1
183,183,183,183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,94.68022099122105,5.308295622700513,class1
184,184,184,184,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,88.90208690054762,29.133371987858705,class1
185,185,185,185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,80.60619325387577,31.97716744809949,class1
186,186,186,186,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,76.73218416506836,22.77369615076367,class1
187,187,187,187,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,67.76075466217591,36.79377973786699,class1
188,188,188,188,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,71.75949275517476,40.59795682771113,class1
189,189,189,189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,65.87876877685792,28.68067081046265,class1
190,190,190,190,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,62.75701048217741,35.26701805012331,class1
191,191,191,191,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,92.53887486302884,33.54726777833448,class1
192,192,192,192,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,85.06115669457212,30.571593191048272,class1
193,193,193,193,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,79.83087360354811,20.106162551625665,class1
194,194,194,194,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,84.77029027488258,29.344725150278048,class1
195,195,195,195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,80.64054688944053,35.401845590391005,class1
196,196,196,196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,85.5466915257749,20.06670298016433,class1
197,197,197,197,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,94.58752557050755,26.866187493490244,class1
198,198,198,198,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,82.13320781058484,43.18053759651463,class1
199,199,199,199,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,63.04068405292869,38.278049998033346,class1
200,200,200,200,200.0,200.0,200.0,,,,,,81.54179194388774,21.644864244139043,class1
201,201,201,201,201.0,201.0,201.0,,,,,,83.93627973758885,20.166184728671418,class1
202,202,202,202,202.0,202.0,202.0,,,,,,99.00272365094071,35.660646934461866,class1
203,203,203,203,203.0,203.0,203.0,,,,,,85.13387958691041,33.87206401573152,class1
204,204,204,204,204.0,204.0,204.0,,,,,,84.35534536145825,18.701737769205167,class1
205,205,205,205,205.0,205.0,205.0,,,,,,70.73768633770563,22.584998645699457,class1
206,206,206,206,206.0,206.0,206.0,,,,,,65.67099619500843,29.202142795668497,class1
207,207,207,207,207.0,207.0,207.0,,,,,,68.69888140535551,40.131333763652506,class1
208,208,208,208,208.0,208.0,208.0,,,,,,79.49052331133471,28.03351057022866,class1
209,209,209,209,209.0,209.0,209.0,,,,,,71.26235810509772,16.52476360531938,class1
210,210,210,210,210.0,210.0,210.0,,,,,,65.85264124783565,9.840130733274503,class1
211,211,211,211,211.0,211.0,211.0,,,,,,84.83780634545127,22.242623858288738,class1
212,212,212,212,212.0,212.0,212.0,,,,,,63.36880414442799,33.11927708170912,class1
213,213,213,213,213.0,213.0,213.0,,,,,,74.01552860035771,19.387253261417452,class1
214,214,214,214,214.0,214.0,214.0,,,,,,77.47982950672802,36.25725885497026,class1
215,215,215,215,215.0,215.0,215.0,,,,,,69.6844453236984,30.241781691881407,class1
216,216,216,216,216.0,216.0,216.0,,,,,,75.8133025577688,34.00999938884724,class1
217,217,217,217,217.0,217.0,217.0,,,,,,80.55868858590861,41.250492678757894,class1
218,218,218,218,218.0,218.0,218.0,,,,,,79.7041908042915,32.64060085186338,class1
219,219,219,219,219.0,219.0,219.0,,,,,,63.21568821934008,41.754583415753494,class1
220,220,220,220,220.0,220.0,220.0,,,,,,86.41862812439405,23.431184635451224,class1
221,221,221,221,221.0,221.0,221.0,,,,,,85.6548633040678,27.30702829073223,class1
222,222,222,222,222.0,222.0,222.0,,,,,,91.66871723689691,32.04813197616543,class1
223,223,223,223,223.0,223.0,223.0,,,,,,83.41495219367486,47.322401375798066,class1
224,224,224,224,224.0,224.0,224.0,,,,,,92.71222350327041,18.942633242335667,class1
225,225,225,225,225.0,225.0,225.0,,,,,,79.83579120788859,37.90882895233123,class1
226,226,226,226,226.0,226.0,226.0,,,,,,74.97663885283177,5.063222706854564,class1
227,227,227,227,227.0,227.0,227.0,,,,,,78.89647900151115,34.33657934816597,class1
228,228,228,228,228.0,228.0,228.0,,,,,,90.08396401077658,23.614553215325472,class1
229,229,229,229,229.0,229.0,229.0,,,,,,62.205550052610306,14.938853393254252,class1
230,230,230,230,230.0,230.0,230.0,,,,,,71.32230793892415,42.42521751106928,class1
231,231,231,231,231.0,231.0,231.0,,,,,,63.68868859178684,26.45541539109588,class1
232,232,232,232,232.0,232.0,232.0,,,,,,86.97945807902954,31.62092368951409,class1
233,233,233,233,233.0,233.0,233.0,,,,,,95.77952688817048,30.11708725258797,class1
234,234,234,234,234.0,234.0,234.0,,,,,,87.26013516419671,16.016769968567786,class1
235,235,235,235,235.0,235.0,235.0,,,,,,79.8750492949118,23.900919006908776,class1
236,236,236,236,236.0,236.0,236.0,,,,,,84.8005658926266,36.40721847274098,class1
237,237,237,237,237.0,237.0,237.0,,,,,,89.88157017103629,30.31820641238471,class1
238,238,238,238,238.0,238.0,238.0,,,,,,77.81662142428928,35.99812202178136,class1
239,239,239,239,239.0,239.0,239.0,,,,,,69.50996737811546,22.950911004451214,class1
240,240,240,240,240.0,240.0,240.0,,,,,,82.33074085016443,34.93586665621086,class1
241,241,241,241,241.0,241.0,241.0,,,,,,94.78955188633878,28.269588163940917,class1
242,242,242,242,242.0,242.0,242.0,,,,,,84.61933823205281,41.87858116805764,class1
243,243,243,243,243.0,243.0,243.0,,,,,,82.9165443545447,40.735612565474405,class1
