,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,precipitation
110,110,110,110,110,110,4017,Navajo,Arizona,-110.321396004,35.3995733714,15.62998665292339
111,111,111,111,111,111,4019,Pima,Arizona,-111.789863499,32.097399026,1.8973380412275045
112,112,112,112,112,112,4021,Pinal,Arizona,-111.344739896,32.9043665122,6.063555806509492
113,113,113,113,113,113,4023,Santa,Arizona,,,188.15136876598825
114,114,114,114,114,114,4025,Yavapai,Arizona,-112.553944833,34.5998564246,28.932166470078016
115,115,115,115,115,115,4027,Yuma,Arizona,-113.905618757,32.7696188927,188.1505342541124
116,116,116,116,116,116,5001,Arkansas,Arkansas,-91.3749047506,34.2908080523,358.0595234853864
117,117,117,117,117,117,5003,Ashley,Arkansas,-91.7684475565,33.1912219797,378.2317111863373
118,118,118,118,118,118,5005,Baxter,Arkansas,-92.3369721117,36.2871782318,356.10735634619397
119,119,119,119,119,119,5007,Benton,Arkansas,-94.2561015344,36.3387382969,399.0263806527857
120,120,120,120,120,120,5009,Boone,Arkansas,-93.0915633723,36.3085986469,353.66140487637057
121,121,121,121,121,121,5011,Bradley,Arkansas,-92.1624016443,33.4664224376,397.4728230775628
122,122,122,122,122,122,5013,Calhoun,Arkansas,-92.5030441645,33.5580341574,386.62693274701564
123,123,123,123,123,123,5015,Carroll,Arkansas,-93.5381811083,36.3410829938,357.1626909383042
124,124,124,124,124,124,5017,Chicot,Arkansas,-91.2939728213,33.2672553197,373.7121542757046
125,125,125,125,125,125,5019,Clark,Arkansas,-93.1763674899,34.0509558643,368.04112294514806
126,126,126,126,126,126,5021,Clay,Arkansas,-90.4173835629,36.3683942057,375.60395304891387
127,127,127,127,127,127,5023,Cleburne,Arkansas,-92.0267180322,35.5381064958,377.7062343949314
128,128,128,128,128,128,5025,Cleveland,Arkansas,-92.1851454385,33.8983618624,373.5298583114833
129,129,129,129,129,129,5027,Columbia,Arkansas,-93.227308885,33.2142871374,395.42032657561134
130,130,130,130,130,130,5029,Conway,Arkansas,-92.7013072101,35.2622207059,364.0127631937378
131,131,131,131,131,131,5031,Craighead,Arkansas,-90.632841255,35.8307887047,351.68352113682056
132,132,132,132,132,132,5033,Crawford,Arkansas,-94.2429568096,35.5884840734,363.4807108143859
133,133,133,133,133,133,5035,Crittenden,Arkansas,-90.3088719897,35.2079371348,352.01313828253853
134,134,134,134,134,134,5037,Cross,Arkansas,-90.771226853,35.2957261162,359.62731079165775
135,135,135,135,135,135,5039,Dallas,Arkansas,-92.6544402046,33.9698311293,383.5675300555838
136,136,136,136,136,136,5041,Desha,Arkansas,-91.2539442656,33.8333331807,377.5214987888947
137,137,137,137,137,137,5043,Drew,Arkansas,-91.720023319,33.5894557062,357.0352481220777
138,138,138,138,138,138,5045,Faulkner,Arkansas,-92.332041157,35.1469781265,386.5866742154928
139,139,139,139,139,139,5047,Franklin,Arkansas,-93.8906143781,35.5123637272,373.8449390681335
140,140,140,140,140,140,5049,Fulton,Arkansas,-91.8182352994,36.3816695474,379.30825970477383
141,141,141,141,141,141,5051,Garland,Arkansas,-93.150399652,34.5767017575,398.9923564103584
142,142,142,142,142,142,5053,Grant,Arkansas,-92.4235830486,34.2900177408,394.40917331080806
143,143,143,143,143,143,5055,Greene,Arkansas,-90.5590717273,36.117697723,356.3656402914382
144,144,144,144,144,144,5057,Hempstead,Arkansas,-93.6684431539,33.7353045888,350.2339035868314
145,145,145,145,145,145,5059,Hot,Arkansas,,,126.3274955996787
146,146,146,146,146,146,5061,Howard,Arkansas,-93.9934933573,34.0887429323,380.0064906803803
147,147,147,147,147,147,5063,Independence,Arkansas,-91.5697116529,35.7415534129,371.5924180985601
148,148,148,148,148,148,5065,Izard,Arkansas,-91.9134102959,36.0948699143,360.0298919099011
149,149,149,149,149,149,5067,Jackson,Arkansas,-91.2145376687,35.5992402368,388.74635072654553
150,150,150,150,150,150,5069,Jefferson,Arkansas,-91.9315146225,34.2687844437,351.63986125351664
151,151,151,151,151,151,5071,Johnson,Arkansas,-93.4598811569,35.5701227411,392.1288877154667
152,152,152,152,152,152,5073,Lafayette,Arkansas,-93.6070389924,33.2409810885,385.38340291956916
153,153,153,153,153,153,5075,Lawrence,Arkansas,-91.1070801351,36.0412452465,376.42761590731
154,154,154,154,154,154,5077,Lee,Arkansas,-90.7820673213,34.7806229431,374.0521876781451
155,155,155,155,155,155,5079,Lincoln,Arkansas,-91.7333211971,33.9574736745,375.85271103118225
156,156,156,156,156,156,5081,Little,Arkansas,,,142.93507961143268
157,157,157,157,157,157,5083,Logan,Arkansas,-93.7162169926,35.2153385104,366.66625475025245
158,158,158,158,158,158,5085,Lonoke,Arkansas,-91.8887898981,34.7542368128,355.8436813754193
159,159,159,159,159,159,5087,Madison,Arkansas,-93.7245618667,36.0109653302,366.027675618029
160,160,160,160,160,160,5089,Marion,Arkansas,-92.6842202167,36.2683474959,394.75788226632335
161,161,161,161,161,161,5091,Miller,Arkansas,-93.8915614277,33.3121471783,387.52323395281314
162,162,162,162,162,162,5093,Mississippi,Arkansas,-90.0541660119,35.7639016515,354.2177673736105
163,163,163,163,163,163,5095,Monroe,Arkansas,-91.2038921969,34.6778362856,352.85029078594147
164,164,164,164,164,164,5097,Montgomery,Arkansas,-93.6595529416,34.5387970384,376.7126891370003
165,165,165,165,165,165,5099,Nevada,Arkansas,-93.3071433023,33.6639660687,389.6474011409246
166,166,166,166,166,166,5101,Newton,Arkansas,-93.2178669264,35.9199743544,363.6559575571204
167,167,167,167,167,167,5103,Ouachita,Arkansas,-92.8819343531,33.5933550412,391.2937450358866
168,168,168,168,168,168,5105,Perry,Arkansas,-92.9314699116,34.9473737476,395.2285805680849
169,169,169,169,169,169,5107,Phillips,Arkansas,-90.8480221032,34.42829125,361.1340299497036
170,170,170,170,170,170,5109,Pike,Arkansas,-93.6563416658,34.1634980417,385.6000895275774
171,171,171,171,171,171,5111,Poinsett,Arkansas,-90.6629400421,35.5740321244,387.5063444085166
172,172,172,172,172,172,5113,Polk,Arkansas,-94.2280604373,34.4858849277,370.93281711908736
173,173,173,173,173,173,5115,Pope,Arkansas,-93.0341542751,35.447636026,381.8584628311589
174,174,174,174,174,174,5117,Prairie,Arkansas,-91.5527759528,34.8297827954,377.85580239428265
175,175,175,175,175,175,5119,Pulaski,Arkansas,-92.3119257562,34.7699753373,373.19712073113385
176,176,176,176,176,176,5121,Randolph,Arkansas,-91.0277165202,36.341483312,391.3586708118975
177,177,177,177,177,177,5123,St.,Arkansas,,,186.0558307145456
178,178,178,178,178,178,5125,Saline,Arkansas,-92.676575561,34.6466183905,351.45333495600926
179,179,179,179,179,179,5127,Scott,Arkansas,-94.0632792993,34.8607684689,359.91093973767585
180,180,180,180,180,180,5129,Searcy,Arkansas,-92.6995245166,35.9109060184,357.6263779381558
181,181,181,181,181,181,5131,Sebastian,Arkansas,-94.2741206259,35.1993218755,376.5905264089101
182,182,182,182,182,182,5133,Sevier,Arkansas,-94.2412727038,33.9972551652,360.8025082453493
183,183,183,183,183,183,5135,Sharp,Arkansas,-91.4798585278,36.1611646374,380.6724330913751
184,184,184,184,184,184,5137,Stone,Arkansas,-92.1567129536,35.8598655553,370.7534262402264
185,185,185,185,185,185,5139,Union,Arkansas,-92.5972913761,33.171357538,386.39820716829814
186,186,186,186,186,186,5141,Van,Arkansas,,,143.15026011067377
187,187,187,187,187,187,5143,Washington,Arkansas,-94.2155848036,35.9790563044,375.5040205669602
188,188,188,188,188,188,5145,White,Arkansas,-91.7455472673,35.2562753346,393.66982491208364
189,189,189,189,189,189,5147,Woodruff,Arkansas,-91.2430822004,35.1863303424,364.7444493810761
190,190,190,190,190,190,5149,Yell,Arkansas,-93.4112514229,35.0025779761,399.72807599955206
191,191,191,191,191,191,6001,Alameda,California,-121.917998966,37.6504930265,516.334965643965
192,192,192,192,192,192,6003,Alpine,California,-119.82065303,38.5972506332,516.031413806878
193,193,193,193,193,193,6005,Amador,California,-120.651115621,38.446389504,340.9323815512538
194,194,194,194,194,194,6007,Butte,California,-121.600671735,39.6669293633,528.6608140620289
195,195,195,195,195,195,6009,Calaveras,California,-120.554132098,38.204606803,526.5005529697913
196,196,196,196,196,196,6011,Colusa,California,-122.237029616,39.177573113,330.9825763220673
197,197,197,197,197,197,6013,Contra,California,,,197.1133394955361
198,198,198,198,198,198,6015,Del,California,,,155.37233219666763
199,199,199,199,199,199,6017,El,California,,,114.23969570264472
200,200,200,200,200,200,6019,Fresno,California,-119.649322632,36.7581801263,366.2035910863784
201,201,201,201,201,201,6021,Glenn,California,-122.392206808,39.5984047698,358.57083132453687
202,202,202,202,202,202,6023,Humboldt,California,-123.915819446,40.7050090829,452.3151791121171
203,203,203,203,203,203,6025,Imperial,California,-115.365336962,33.0395904342,174.75038133772273
204,204,204,204,204,204,6027,Inyo,California,-117.410789686,36.5111268089,131.53553918142762
205,205,205,205,205,205,6029,Kern,California,-118.729900424,35.3428473738,387.66128473240656
206,206,206,206,206,206,6031,Kings,California,-119.815502709,36.0753604529,570.9727766889673
207,207,207,207,207,207,6033,Lake,California,-122.753183909,39.0996453445,547.6904251128392
208,208,208,208,208,208,6035,Lassen,California,-120.594332834,40.6735903894,310.4509119983695
209,209,209,209,209,209,6037,Los,California,,,192.03602511101536
210,210,210,210,210,210,6039,Madera,California,-119.762644507,37.2180440575,544.542927822481
211,211,211,211,211,211,6041,Marin,California,-122.748858563,38.05518334,439.56903941214887
212,212,212,212,212,212,6043,Mariposa,California,-119.905517029,37.5815223099,320.93360506871704
213,213,213,213,213,213,6045,Mendocino,California,-123.431553907,39.4336238198,480.83644183258207
214,214,214,214,214,214,6047,Merced,California,-120.717688,37.191870471,515.2886616149278
215,215,215,215,215,215,6049,Modoc,California,-120.725028959,41.5898335739,319.9452021674194
216,216,216,216,216,216,6051,Mono,California,-118.886709262,37.938990343,369.9743456018148
217,217,217,217,217,217,6053,Monterey,California,-121.308901554,36.2397743956,312.77163697640185
218,218,218,218,218,218,6055,Napa,California,-122.330538465,38.5064964441,467.9094316930458
219,219,219,219,219,219,6057,Nevada,California,-120.768752113,39.301369579,500.5916675233899
220,220,220,220,220,220,6059,Orange,California,-117.776142822,33.6769134328,101.10169269374704
221,221,221,221,221,221,6061,Placer,California,-120.717645936,39.0634313879,564.0311276108202
222,222,222,222,222,222,6063,Plumas,California,-120.838597596,40.0046824769,402.5880507727505
223,223,223,223,223,223,6065,Riverside,California,-115.993845895,33.7436800499,187.2045687806887
224,224,224,224,224,224,6067,Sacramento,California,-121.344253814,38.4493208547,389.31972130404966
225,225,225,225,225,225,6069,San,California,,,140.12848081663117
226,226,226,226,226,226,6071,San,California,,,174.21323077675976
227,227,227,227,227,227,6073,San,California,,,182.8719986397724
228,228,228,228,228,228,6075,San,California,,,159.447149243369
229,229,229,229,229,229,6077,San,California,,,101.87629823990372
230,230,230,230,230,230,6079,San,California,,,118.84729777145353
231,231,231,231,231,231,6081,San,California,,,169.62590647829776
232,232,232,232,232,232,6083,Santa,California,,,118.77922609530604
233,233,233,233,233,233,6085,Santa,California,,,122.50338779827852
234,234,234,234,234,234,6087,Santa,California,,,162.89695198125503
235,235,235,235,235,235,6089,Shasta,California,-122.040521531,40.7637666014,363.25162011582165
236,236,236,236,236,236,6091,Sierra,California,-120.515996378,39.5804001016,527.6843258392258
237,237,237,237,237,237,6093,Siskiyou,California,-122.540367763,41.5926866339,440.93035822598944
238,238,238,238,238,238,6095,Solano,California,-121.940024418,38.2669127871,572.2174843056735
239,239,239,239,239,239,6097,Sonoma,California,-122.922544658,38.525292575,423.89388345162
240,240,240,240,240,240,6099,Stanislaus,California,-120.997682895,37.5591374435,357.9359348721963
241,241,241,241,241,241,6101,Sutter,California,-121.694849665,39.0345595213,414.8393281347834
242,242,242,242,242,242,6103,Tehama,California,-122.233884853,40.1257361849,300.7104631797896
243,243,243,243,243,243,6105,Trinity,California,-123.112627727,40.6506935615,494.0611563357237
244,244,244,244,244,244,6107,Tulare,California,-118.80047248,36.220156659,598.2407293012957
245,245,245,245,245,245,6109,Tuolumne,California,-119.95475358,38.0276014047,300.6919743185935
246,246,246,246,246,246,6111,Ventura,California,-119.126027193,34.3575285169,588.4754304264478
247,247,247,247,247,247,6113,Yolo,California,-121.90161702,38.6866603948,474.4441286866455
248,248,248,248,248,248,6115,Yuba,California,-121.351262732,39.2690076722,485.8615080568452
249,249,249,249,249,249,8001,Adams,Colorado,-104.337801716,39.8736400746,15.15462574405193
250,250,250,250,250,250,8003,Alamosa,Colorado,-105.788288197,37.5728931402,5.777090434551694
251,251,251,251,251,251,8005,Arapahoe,Colorado,-104.339234024,39.6497752303,25.81970334701744
252,252,252,252,252,252,8007,Archuleta,Colorado,-107.048288324,37.1936094363,23.80233359851374
253,253,253,253,253,253,8009,Baca,Colorado,-102.560476646,37.3191787991,21.34520363894344
254,254,254,254,254,254,8011,Bent,Colorado,-103.071704571,37.9550855775,1.885740080332623
255,255,255,255,255,255,8013,Boulder,Colorado,-105.35770567,40.0924597674,21.25171281321615
256,256,256,256,256,256,8014,"Broomfield,",Colorado,,,196.1571741215216
257,257,257,257,257,257,8015,Chaffee,Colorado,-106.194066665,38.7469030854,3.690993906192524
258,258,258,258,258,258,8017,Cheyenne,Colorado,-102.603395824,38.8279397207,27.068709609054885
259,259,259,259,259,259,8019,Clear,Colorado,,,175.0145249809709
260,260,260,260,260,260,8021,Conejos,Colorado,-106.191627951,37.2006875346,27.254629222877284
261,261,261,261,261,261,8023,Costilla,Colorado,-105.428249706,37.2779522735,12.08498483527395
262,262,262,262,262,262,8025,Crowley,Colorado,-103.784825661,38.326661062,15.980358570856476
263,263,263,263,263,263,8027,Custer,Colorado,-105.367471778,38.1086779015,24.905665510255663
264,264,264,264,264,264,8029,Delta,Colorado,-107.862876811,38.8613737904,25.45675590505801
265,265,265,265,265,265,8031,"Denver,",Colorado,,,174.33164417941882
266,266,266,266,266,266,8033,Dolores,Colorado,-108.517265273,37.7516108062,10.221902781471586
267,267,267,267,267,267,8035,Douglas,Colorado,-104.929559461,39.3297243092,1.733466660437022
268,268,268,268,268,268,8037,Eagle,Colorado,-106.695299259,39.6278256159,23.282043118593226
269,269,269,269,269,269,8039,Elbert,Colorado,-104.13588983,39.2865595002,17.66979410663541
270,270,270,270,270,270,8041,El,Colorado,,,182.22065732879528
271,271,271,271,271,271,8043,Fremont,Colorado,-105.439657054,38.4729724659,10.15012701853606
272,272,272,272,272,272,8045,Garfield,Colorado,-107.903956154,39.599307179,15.365371489694184
273,273,273,273,273,273,8047,Gilpin,Colorado,-105.522621196,39.8575436237,29.16681164677641
274,274,274,274,274,274,8049,Grand,Colorado,-106.118358313,40.102614944,15.514625407176114
275,275,275,275,275,275,8051,Gunnison,Colorado,-107.031700114,38.6667977063,2.121267716737308
276,276,276,276,276,276,8053,Hinsdale,Colorado,-107.300311758,37.8213415755,4.796134080062558
277,277,277,277,277,277,8055,Huerfano,Colorado,-104.960584534,37.6846796381,7.31229938237299
278,278,278,278,278,278,8057,Jackson,Colorado,-106.342794688,40.6664326842,17.87409448192801
279,279,279,279,279,279,8059,Jefferson,Colorado,-105.250466793,39.5864284092,7.800012037420204
280,280,280,280,280,280,8061,Kiowa,Colorado,-102.740340455,38.4326851414,10.280336152535432
281,281,281,281,281,281,8063,Kit,Colorado,,,182.9865490744708
282,282,282,282,282,282,8065,Lake,Colorado,-106.344837734,39.2023794705,26.06047794383577
283,283,283,283,283,283,8067,La,Colorado,,,182.8800603954276
284,284,284,284,284,284,8069,Larimer,Colorado,-105.461144451,40.6664172232,9.371479757444028
285,285,285,285,285,285,8071,Las,Colorado,,,101.9530922262719
286,286,286,286,286,286,8073,Lincoln,Colorado,-103.513965366,38.9880685587,28.305891022942
287,287,287,287,287,287,8075,Logan,Colorado,-103.110095731,40.7246687188,27.674497285219893
288,288,288,288,288,288,8077,Mesa,Colorado,-108.466440182,39.0182904955,6.122076334456138
289,289,289,289,289,289,8079,Mineral,Colorado,-106.924094646,37.6689956825,12.403333428086906
290,290,290,290,290,290,8081,Moffat,Colorado,-108.207290604,40.61842222,4.614279130967308
291,291,291,291,291,291,8083,Montezuma,Colorado,-108.596669828,37.3384339705,5.8063310853965024
292,292,292,292,292,292,8085,Montrose,Colorado,-108.269451135,38.4021560325,28.35883831344788
293,293,293,293,293,293,8087,Morgan,Colorado,-103.809822237,40.2627443761,8.44433798104938
294,294,294,294,294,294,8089,Otero,Colorado,-103.716445685,37.9027017254,18.78295668357716
295,295,295,295,295,295,8091,Ouray,Colorado,-107.76931682,38.1554971802,1.144569619302287
296,296,296,296,296,296,8093,Park,Colorado,-105.717174716,39.1193028617,17.86064567480111
297,297,297,297,297,297,8095,Phillips,Colorado,-102.357579601,40.5938843197,15.003604227871406
298,298,298,298,298,298,8097,Pitkin,Colorado,-106.916577749,39.2171057452,10.553557068403316
299,299,299,299,299,299,8099,Prowers,Colorado,-102.393348977,37.9551831858,7.100065574083301
300,300,300,300,300,300,8101,Pueblo,Colorado,-104.512845555,38.1734202345,22.971921619772186
301,301,301,301,301,301,8103,Rio,Colorado,,,133.85014934696852
302,302,302,302,302,302,8105,Rio,Colorado,,,199.7732073648808
303,303,303,303,303,303,8107,Routt,Colorado,-106.991193187,40.4850679408,27.87218114173092
304,304,304,304,304,304,8109,Saguache,Colorado,-106.281555562,38.0805527548,15.68479264815991
305,305,305,305,305,305,8111,San,Colorado,,,153.6828279817509
306,306,306,306,306,306,8113,San,Colorado,,,101.06313651374792
307,307,307,307,307,307,8115,Sedgwick,Colorado,-102.351791195,40.8759049641,27.5700200248341
308,308,308,308,308,308,8117,Summit,Colorado,-106.116379137,39.634170806,12.596947618876072
