longitude,latitude,Value
121.3339027574940,-21.333798821509200,72.57677177525960
119.4300015757690,-30.49735211094870,90.50722678108280
121.02928404899200,-25.601535893584600,42.16311133364330
119.26585070802700,-17.036652012597700,5.85783122614304
119.41314379487600,-16.876521220545300,35.449251739341300
118.57320793914000,-18.392033430071600,86.13401915465440
119.47624532499300,-23.48907658426470,26.35422738628020
121.90950692138300,-29.439540546653600,65.5644541851653
122.16062565154700,-28.042264740446700,19.41256452674550
120.02754968181500,-22.493502543991700,43.6353514890838
119.84194672020100,-27.91341535031780,82.714195028756
119.33811125563900,-27.774126024549700,59.52797784658840
122.5492538542080,-25.605824131850400,9.458368787783000
118.41435296182400,-24.817600221378100,31.765171403605700
118.59318597449800,-24.562449236489400,54.539722033547400
118.80743550908600,-28.71330789494680,87.34254623711910
120.92681207703100,-17.112263692844300,37.78482414960380
118.92895824114700,-28.106085384669000,65.78519317671210
123.53626147720700,-30.847535992939,68.28222113865380
121.23536485223000,-21.13001662904660,96.6380489955448
123.62056933179800,-25.606857606903100,28.708027915009300
118.45179263705200,-31.528080011271000,69.35804833840740
120.28090840489800,-19.83859933677670,79.9145181367163
118.33133220462700,-16.198077326216000,95.55710124210060
118.00293170437600,-26.79192002670690,84.07346023605730
122.08752849537300,-18.340434859316500,46.47952013574130
120.77637646109700,-25.3632250765936,78.64554159260650
118.60039949306700,-17.571923357168800,71.82057033274950
120.43107039189200,-23.206517947359500,9.526456427366350
120.40970455028500,-19.929637894785300,35.33937858976
123.36003729733400,-31.428172018044100,4.709737013290240
122.22929347257200,-23.737727489187000,64.63416250669820
121.71995449034400,-31.871896407190600,6.562964616837660
123.59388315687300,-30.690956391875500,10.522229104383300
123.81821132015900,-21.402718718864800,77.03841125005550
120.65535444855400,-17.707920549089800,21.16515246137580
123.7206061222430,-21.782651563180800,16.798244229793700
118.82668807796200,-25.589419786413100,71.10484497764180
119.05079251416500,-24.76994701503220,40.68992815804040
121.34944211567600,-30.564658804058900,98.16542855897670
123.39237507957300,-20.185610048222600,77.72395569042440
